code,description
79962008,Diffuse spasm of esophagus (disorder)
235628006,Nutcracker esophagus (disorder)
235629003,Nonspecific esophageal motility disorder (disorder)
235630008,Hypertensive lower esophageal sphincter (disorder)
235635003,Palatoesophageal incoordination (disorder)
266434009,Esophageal dysmotility (disorder)
733146008,Esophageal dysmotility due to systemic disease (disorder)
5144008,Acquired pulsion diverticulum of esophagus (disorder)
30126008,Acquired supradiaphragmatic diverticulum of esophagus (disorder)
35563005,Acquired diverticulum of esophagus (disorder)
38982006,Acquired esophagocele (disorder)
68480001,Intramural diverticulosis of esophagus (disorder)
75009007,Acquired traction diverticulum of esophagus (disorder)
196617003,Traction esophageal diverticulum (disorder)
235637006,Mid-esophageal diverticulum (disorder)
235638001,Mid-esophageal pulsion diverticulum (disorder)
302916008,Mid-esophageal traction diverticulum (disorder)
399291005,Pharyngoesophageal diverticulum (disorder)
717841009,Acquired diverticulum of esophagus without complication (disorder)
235597001,Barrett's esophagus with esophagitis (disorder)
302914006,Barrett's esophagus (disorder)
1.08E+15,Barretts esophagus with dysplasia (disorder)
1.08E+15,Barretts esophagus with high grade dysplasia (disorder)
1.08E+15,Barretts esophagus with low grade dysplasia (disorder)
17355002,Aorto-esophageal fistula (disorder)
30873000,Esophageal fistula (disorder)
38397000,Gastroesophageal intussusception (disorder)
60698006,Hemorrhagic esophagitis (disorder)
64151006,Esophagomalacia (disorder)
70667005,Megaesophagus (disorder)
78974003,Dilatation of esophagus (disorder)
89057003,Leukoplakia of esophagus (disorder)
235634004,Presbyesophagus (disorder)
235639009,Internal esophageal fistula (disorder)
235642003,External esophageal fistula (disorder)
236093004,Esophageal anastomotic hemorrhage (disorder)
254573006,Polyp of esophagus (disorder)
255169005,Benign esophageal polyp (disorder)
308857008,Esophageal dysplasia (disorder)
308858003,Mild esophageal dysplasia (disorder)
308859006,Moderate esophageal dysplasia (disorder)
308860001,Severe esophageal dysplasia (disorder)
405567008,Esophagoenteric fistula (disorder)
414581006,Laryngopharyngeal reflux (disorder)
427225008,Atony of esophagus (disorder)
699323007,Inflammatory esophagogastric polyp (disorder)
713356005,Chronic esophageal scar (disorder)
717843007,Acquired fistula of esophagus (disorder)
717845000,Disorder of esophageal peristalsis (disorder)
721179009,Intramural hemorrhage of esophagus (disorder)
724514003,Hypertensive esophageal peristalsis (disorder)
724515002,Hypotensive esophageal peristalsis (disorder)
735725007,Angiodysplasia of esophagus (disorder)
735726008,Arteriovenous malformation of esophagus (disorder)
860891005,Hyperplastic polyp of esophagus (disorder)
15284007,Tuberculosis of esophagus (disorder)
196599007,Megaesophagus in Chagas' disease (disorder)
2043009,Alcoholic gastritis (disorder)
4.02E+13,Gastric hemorrhage due to alcoholic gastritis (disorder)
22304002,Superficial gastritis (disorder)
196735001,Chronic superficial gastritis (disorder)
1.09E+15,Gastric hemorrhage due to chronic superficial gastritis (disorder)
3308008,Atrophic-hyperplastic gastritis (disorder)
15445004,Atrophic nonerosive nonspecific gastritis (disorder)
42740008,Atrophic fundic gland gastritis (disorder)
84568007,Atrophic gastritis (disorder)
1.51E+14,Gastric hemorrhage due to atrophic gastritis (disorder)
8493009,Chronic gastritis (disorder)
89790007,Chronic antral gastritis (disorder)
235660003,Chronic follicular gastritis (disorder)
698352000,Chronic antral gastritis with hemorrhage (disorder)
1824008,Allergic gastritis (disorder)
7399006,Emphysematous gastritis (disorder)
7475005,Postgastrectomy gastritis (disorder)
35223008,Superficial nonerosive nonspecific gastritis (disorder)
42541005,Irritant gastritis (disorder)
46763001,Focal cystic hypertrophic gastropathy (disorder)
49781004,Phlegmonous gastritis (disorder)
57433008,Reflux gastritis (disorder)
60002000,Hypertrophic gastritis (disorder)
63137003,Chronic erosive gastritis (disorder)
72950008,Bile-induced gastritis (disorder)
80018001,Hypertrophic glandular gastritis (disorder)
89538001,Helicobacter-associated gastritis (disorder)
196740009,Corrosive gastritis (disorder)
197012004,Radiation gastritis (disorder)
235656001,Reactive gastritis (disorder)
235659008,Uremic gastritis (disorder)
235661004,Chronic cystic gastritis (disorder)
235662006,Chronic granulomatous gastritis (disorder)
235663001,Isolated granulomatous gastritis (disorder)
360375007,Lymphocytic gastritis (disorder)
413219009,Hypertrophic gastropathy (disorder)
445965007,Hyperplasia of gastric foveola (disorder)
447432006,Focal foveolar hyperplasia (disorder)
708164002,Gastritis caused by Helicobacter pylori (disorder)
708165001,Gastritis caused by Helicobacter heilmannii (disorder)
708964003,Gastritis cystica profunda (disorder)
711499009,Collagenous gastritis (disorder)
717861003,Metaplastic gastritis (disorder)
724521003,Ulcer of stomach due to lymphocytic gastritis (disorder)
773397000,Non-hypoproteinemic hypertrophic gastropathy (disorder)
789697006,Mast cell gastritis (disorder)
7.07E+12,Gastric hemorrhage due to erosive gastritis (disorder)
2.19E+13,Suppurative gastritis (disorder)
2.19E+14,Gastric hemorrhage co-occurrent with and due to idiopathic erosive gastritis (disorder)
1.08E+15,Gastric hemorrhage due to allergic gastritis (disorder)
1.09E+15,Gastric hemorrhage due to hypertrophic gastritis (disorder)
1.09E+15,Gastric hemorrhage due to irritant gastritis (disorder)
720401009,Cystic fibrosis with gastritis and megaloblastic anemia syndrome (disorder)
1.09E+15,Erosive gastritis (disorder)
72007001,Duodenitis (disorder)
235693007,Chronic duodenitis (disorder)
717872008,Allergic duodenitis (disorder)
717873003,Eosinophilic duodenitis (disorder)
717874009,Lymphocytic duodenitis (disorder)
717877002,Granulomatous duodenitis (disorder)
723882007,Duodenitis caused by ingestible alcohol (disorder)
723883002,Duodenitis caused by ionizing radiation (disorder)
724525007,Duodenitis caused by Helicobacter pylori (disorder)
13483000,Acquired hypertrophic pyloric stenosis (disorder)
196760001,Acquired pyloric constriction (disorder)
196761002,Acquired pyloric stricture (disorder)
244815007,Pyloric obstruction (disorder)
266438007,Adult hypertrophic pyloric stenosis (disorder)
333952004,Acquired nonhypertrophic constriction of pylorus (disorder)
367403001,Pyloric stenosis (disorder)
416605008,Acquired obstruction of pylorus (disorder)
25948008,Pyloric antral stenosis (disorder)
53313006,Hourglass contraction of stomach (disorder)
54051005,Cascade stomach (disorder)
55860008,Stenosis of stomach (disorder)
335002,Pylorospasm (disorder)
75198005,Gastric diverticulum (disorder)
717860002,Gastric diverticulum without complication (disorder)
17755000,Acquired megaduodenum (disorder)
33812003,Stricture of duodenum (disorder)
34021006,Chronic duodenal ulcer with hemorrhage AND obstruction (disorder)
36975000,Chronic duodenal ulcer with hemorrhage AND perforation (disorder)
52232007,Chronic duodenal ileus (disorder)
60551006,Chronic duodenal ulcer with perforation AND obstruction (disorder)
73120006,Stenosis of duodenum (disorder)
85836000,Congenital duodenal obstruction due to annular pancreas (disorder)
86258000,"Chronic duodenal ulcer with hemorrhage, with perforation AND with obstruction (disorder)"
235975009,Duodenal papillary stenosis (disorder)
7780000,Duodenal fistula (disorder)
16010007,Duodenocolic fistula (disorder)
17206008,Gastroduodenal fistula (disorder)
25335003,Gastrojejunocolic fistula (disorder)
26289005,Low-output external gastrointestinal fistula (disorder)
28756003,Gastrocolic fistula (disorder)
32161008,Internal gastrointestinal fistula (disorder)
37831005,Gastrointestinal fistula (disorder)
45743004,Duodenorenal fistula (disorder)
79615003,Internal duodenal fistula (disorder)
80641008,External gastrointestinal fistula (disorder)
111342009,High-output external gastrointestinal fistula (disorder)
196767003,External gastric fistula (disorder)
235671002,Gastric fistula (disorder)
235672009,Internal gastric fistula (disorder)
235673004,Gastrojejunal fistula (disorder)
235696004,Duodenoenteric fistula (disorder)
277540008,Duodenal stump fistula (disorder)
717858004,Acquired gastric fistula (disorder)
73861008,Polyp of duodenum (disorder)
78160009,Inflammatory fibroid polyps of stomach (disorder)
78809005,Gastric polyp (disorder)
87252009,Gastric polyposis (disorder)
235686008,Fundic gland polyposis of stomach (disorder)
301797007,Duodenal polyposis (disorder)
399468008,Solitary fundic gland polyp (disorder)
717883004,Hyperplastic duodenal polyp (disorder)
724524006,Hamartomatous polyp of stomach (disorder)
771474005,Gastric adenocarcinoma and proximal polyposis of stomach (disorder)
6.83E+14,Benign polyp of duodenum (disorder)
1208004,Gastroptosis (disorder)
11619008,Gastric dilatation-volvulus-torsion syndrome (disorder)
11672007,Organoaxial gastric volvulus (disorder)
13267003,Gastric motor function disorder (disorder)
18935007,Isolated idiopathic granuloma of stomach (disorder)
20754004,Achylia gastrica (disorder)
23062000,Passive congestion of stomach (disorder)
23080009,Chronic gastric volvulus (disorder)
28175004,Lymphoid hyperplasia of stomach (disorder)
30874006,Chronic hypertrophic pyloric gastropathy (disorder)
35865007,Mesenteroaxial gastric volvulus (disorder)
43935004,Vascular ectasia of gastric antrum (disorder)
47481007,Achlorhydria (disorder)
50598000,Gastric rupture (disorder)
55961006,Hypochlorhydria (disorder)
56704004,Mixed gastric volvulus (disorder)
60871005,Malakoplakia of stomach (disorder)
61627001,Hyperchlorhydria (disorder)
71851009,Gastric volvulus (disorder)
72519002,Intestinal metaplasia of gastric mucosa (disorder)
75994008,Nondiabetic gastroparesis (disorder)
85985006,Chronic torsion of stomach (disorder)
109558001,Dieulafoy's vascular malformation (disorder)
123600006,Gastromalacia (disorder)
196753007,Gastric atonia (disorder)
196754001,Gastric spasm (disorder)
235674005,Perforation of stomach (disorder)
235675006,Gastroparesis (disorder)
235683000,Gastric necrosis (disorder)
235700007,Hyperplasia of Brunner glands of duodenum (disorder)
236054008,Rolling hiatus hernia with gastric volvulus (disorder)
253763002,Dysmotility of stomach (disorder)
262837008,Delayed perforation of stomach (disorder)
262848001,Delayed perforation of duodenum (disorder)
270909006,Duodenal perforation (disorder)
297164007,Cyst of duodenum (disorder)
303082009,Portal hypertensive gastropathy (disorder)
303086007,Duodenal varices (disorder)
307227006,Gastric retention (disorder)
307421005,Periodic syndrome (disorder)
308212008,Deformed duodenal cap (disorder)
308853007,Mild stomach dysplasia (disorder)
314944001,Delayed gastric emptying (disorder)
353821005,Idiopathic gastric stasis (disorder)
399379004,Reactive gastropathy (disorder)
405574003,Nontraumatic gastric rupture (disorder)
413210008,Congestive duodenopathy (disorder)
413211007,Erosive duodenopathy (disorder)
413213005,Ulcerogenic deformed duodenum (disorder)
413220003,Papulous gastropathy (disorder)
413224007,Erythematous duodenopathy (disorder)
421807004,Gastrointestinal hypomotility (disorder)
424802006,Angiodysplasia of stomach (disorder)
447111007,Dieulafoy vascular malformation of stomach (disorder)
703651000,Mucosal diaphragm of gastric antrum (disorder)
713702000,Gastroparesis due to type 1 diabetes mellitus (disorder)
713703005,Gastroparesis due to type 2 diabetes mellitus (disorder)
713704004,Gastroparesis due to diabetes mellitus (disorder)
717864006,Vascular disorder of the stomach (disorder)
717867004,Vascular ectasia of stomach (disorder)
717871001,Acquired deformity of duodenum (disorder)
718346009,Intestinal metaplasia of gastric cardia (disorder)
1.08E+15,Gastric hemorrhage due to angiodysplasia of stomach (disorder)
1.09E+15,Duodenal hemorrhage due to Dieulafoy vascular malformation of duodenum (disorder)
1.09E+15,Gastric hemorrhage due to vascular ectasia of gastric antrum (disorder)
2.06E+17,Cyst of stomach (disorder)
315057000,Gastric xanthelasma (disorder)
413212000,Hemorrhagic duodenopathy (disorder)
413216002,Erosive gastropathy (disorder)
413217006,Erythematous gastropathy (disorder)
3.41E+12,Gastroduodenal disorder (disorder)
7.27E+13,Functional disorder of stomach (disorder)
38106008,Crohn's disease of ileum (disorder)
56287005,Crohn's disease of duodenum (disorder)
56689002,Crohn's disease of small intestine (disorder)
61424003,Crohn's disease of pylorus (disorder)
91390005,Crohn's disease of jejunum (disorder)
196976000,Regional enteritis of the jejunum (disorder)
196977009,Crohn's disease of terminal ileum (disorder)
196983007,Regional ileocolitis (disorder)
235664007,Crohn's disease of stomach (disorder)
235709008,Terminal ileitis (disorder)
414154002,Exacerbation of Crohn's disease of small intestine (disorder)
426508001,Ileal pouchitis (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to Crohn's disease of small intestine (disorder)
1.09E+15,Complication due to Crohn's disease of small intestine (disorder)
1.09E+15,Fistula of small intestine due to Crohn's disease (disorder)
1.09E+15,Intestinal obstruction due to Crohn's disease of small intestine (disorder)
1.09E+15,Rectal hemorrhage due to Crohn's disease of small intestine (disorder)
1.07E+16,Stenosis of small intestine co-occurrent and due to Crohn's disease (disorder)
3815005,Crohn's disease of rectum (disorder)
7620006,Crohn's disease of large bowel (disorder)
50440006,Crohn's disease of colon (disorder)
413276006,Crohn's stricture of colon (disorder)
414153008,Exacerbation of Crohn's disease of large intestine (disorder)
721702009,Crohn disease of anal canal (disorder)
733157003,Crohn disease of appendix (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to Crohn's disease of large intestine (disorder)
1.09E+15,Complication due to Crohn's disease of large intestine (disorder)
1.09E+15,Fistula of large intestine due to Crohn's disease (disorder)
1.09E+15,Intestinal obstruction due to Crohn's disease of large intestine (disorder)
1.09E+15,Rectal hemorrhage due to Crohn's disease of large intestine (disorder)
70622003,Crohn's disease of pyloric antrum (disorder)
71833008,Crohn's disease of small AND large intestines (disorder)
234999001,Crohn's disease of gingivae (disorder)
235796008,Perianal Crohn's disease (disorder)
402376005,Crohn's disease of penis (disorder)
426549001,Crohn's disease in remission (disorder)
722850002,Crohn's disease of gastrointestinal anastomosis (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to Crohn's disease of small and large intestine (disorder)
1.09E+15,Complication due to Crohn's disease of small and large intestines (disorder)
1.09E+15,Fistula of intestine due to Crohn's disease of small and large intestine (disorder)
1.09E+15,Intestinal obstruction due to Crohn's disease of small and large intestine (disorder)
1.09E+15,Rectal hemorrhage due to Crohn's disease of small and large intestines (disorder)
34000006,Crohn's disease (disorder)
196578009,Crohn's disease of oral soft tissues (disorder)
201728006,Arthropathy in Crohn's disease (disorder)
201805000,Juvenile arthritis in Crohn's disease (disorder)
235607002,Crohn's disease of esophagus (disorder)
397172008,Gastrointestinal Crohn's disease (disorder)
397173003,Crohn's disease of intestine (disorder)
402378006,Metastatic Crohn's disease of skin (disorder)
410485009,Iritis with Crohn's disease (disorder)
733533008,Perianal fistula due to Crohn's disease (disorder)
737195007,Crohn disease of upper gastrointestinal tract (disorder)
8.16E+12,Arthritis co-occurrent and due to Crohn's disease (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to Crohn's disease (disorder)
1.09E+15,Complication due to Crohn's disease (disorder)
1.09E+15,Intestinal obstruction due to Crohn's disease (disorder)
1.09E+15,Rectal hemorrhage due to Crohn's disease (disorder)
13470001,Chronic ulcerative ileocolitis (disorder)
15342002,Chronic ulcerative enterocolitis (disorder)
235714007,Ulcerative enterocolitis (disorder)
442159003,Chronic ulcerative pancolitis (disorder)
444548001,Ulcerative pancolitis (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to chronic ulcerative pancolitis (disorder)
1.09E+15,Complication due to chronic ulcerative pancolitis (disorder)
1.09E+15,Fistula of intestine due to chronic ulcerative pancolitis (disorder)
1.09E+15,Intestinal obstruction due to chronic ulcerative pancolitis (disorder)
1.09E+15,Rectal hemorrhage due to chronic ulcerative pancolitis (disorder)
52231000,Chronic ulcerative proctitis (disorder)
67038005,Nonspecific ulcerative proctitis (disorder)
369446006,"Chronic proctocolitis, patchy (disorder)"
1.09E+15,Abscess of intestine co-occurrent and due to chronic ulcerative proctitis (disorder)
1.09E+15,Complication due to chronic ulcerative proctitis (disorder)
1.09E+15,Fistula of intestine due to chronic ulcerative proctitis (disorder)
1.09E+15,Intestinal obstruction due to chronic ulcerative proctitis (disorder)
1.09E+15,Rectal hemorrhage due to chronic ulcerative proctitis (disorder)
52506002,Chronic ulcerative rectosigmoiditis (disorder)
295046003,Ulcerative proctocolitis (disorder)
369445005,Chronic proctocolitis (disorder)
369447002,"Chronic proctocolitis, confluent (disorder)"
418130002,Proctocolitis (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to chronic ulcerative rectosigmoiditis (disorder)
1.09E+15,Complication due to chronic ulcerative rectosigmoiditis (disorder)
1.09E+15,Fistula of large intestine due to chronic ulcerative rectosigmoiditis (disorder)
1.09E+15,Intestinal obstruction due to chronic ulcerative rectosigmoiditis (disorder)
1.09E+15,Rectal hemorrhage due to chronic ulcerative rectosigmoiditis (disorder)
61400006,Inflammatory pseudotumor of colon (disorder)
721694007,Inflammatory fibroid polyp of large intestine (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to colonic inflammatory polyps (disorder)
1.09E+15,Fistula of intestine due to inflammatory polyps of colon (disorder)
1.09E+15,Intestinal obstruction due to colonic inflammatory polyps (disorder)
24829000,Eosinophilic ulcerative colitis (disorder)
196987008,Ulcerative ileocolitis (disorder)
235712006,Ulcerative jejunitis (disorder)
722849002,Cryptogenic multifocal ulcerous stenosing enteritis (disorder)
14311001,Severe chronic ulcerative colitis (disorder)
64766004,Ulcerative colitis (disorder)
78324009,Mild chronic ulcerative colitis (disorder)
78712000,Moderate chronic ulcerative colitis (disorder)
201727001,Arthropathy in ulcerative colitis (disorder)
201807008,Juvenile arthritis in ulcerative colitis (disorder)
359656003,Idiopathic diffuse ulcerative nongranulomatous enteritis (disorder)
404908004,Toxic megacolon due to ulcerative colitis (disorder)
410484008,Iritis with ulcerative colitis (disorder)
414156000,Exacerbation of ulcerative colitis (disorder)
441971007,Chronic left-sided ulcerative colitis (disorder)
444546002,Chronic ulcerative colitis (disorder)
445243001,Left sided ulcerative colitis (disorder)
697969008,Ulcerative colitis in remission (disorder)
732966008,Secondary autoimmune hemolytic anemia co-occurrent and due to ulcerative colitis (disorder)
1.09E+15,Abscess of intestine co-occurrent and due to ulcerative colitis (disorder)
1.09E+15,Complication due to ulcerative colitis (disorder)
1.09E+15,Fistula of intestine due to ulcerative colitis (disorder)
1.09E+15,Intestinal obstruction due to ulcerative colitis (disorder)
1.09E+15,Rectal hemorrhage due to ulcerative colitis (disorder)
55809007,Colitis caused by radiation (disorder)
73817000,Enteritis caused by radiation (disorder)
197011006,Radiation gastroenteritis (disorder)
197013009,Radiation enterocolitis (disorder)
235707005,Acute radiation enteritis (disorder)
235756006,Acute radiation colitis (disorder)
235757002,Chronic radiation colitis (disorder)
721660005,Enteritis of small intestine caused by radiation (disorder)
22231002,Allergic enteritis (disorder)
25887009,Allergic sigmoiditis (disorder)
26006005,Allergic gastroenteritis (disorder)
30304000,Allergic colitis (disorder)
30719001,Dietetic enteritis (disorder)
32295003,Allergic ileitis (disorder)
33687004,Dietetic gastroenteritis (disorder)
49237006,Allergic diarrhea (disorder)
49464009,Dietetic sigmoiditis (disorder)
72547003,Dietetic colitis (disorder)
76118001,Dietetic ileitis (disorder)
83134002,Dietetic diarrhea (disorder)
95879001,Diarrheic shellfish poisoning (disorder)
197024006,Allergic enterocolitis (disorder)
197028009,Dietetic gastritis (disorder)
197030006,Dietetic enterocolitis (disorder)
266451002,Allergic gastroenteritis and colitis (disorder)
416389007,Gastrointestinal disorder due to food allergy (disorder)
420373003,Allergic disorder of digestive system (disorder)
733155006,IgE mediated allergic enteritis of small intestine (disorder)
735459007,Gastrointestinal hypersensitivity caused by food (disorder)
737193000,Allergic enteritis of small intestine (disorder)
737194006,Dietetic enteritis of small intestine (disorder)
737315000,Allergic enterocolitis caused by food protein (disorder)
737316004,Allergic colitis caused by food protein in infant (disorder)
737317008,Allergic proctitis caused by food protein in infant (disorder)
1.30E+16,Allergic proctocolitis caused by food protein (disorder)
51290000,Diversion colitis (disorder)
235745006,Non-Crohn's granulomatous colitis (disorder)
235746007,Indeterminate colitis (disorder)
235765004,Sigmoiditis (disorder)
404811004,Non-specific colitis (disorder)
6382002,Chronic inflammatory small bowel disease (disorder)
18805001,"Congenital secretory diarrhea, sodium type (disorder)"
19311003,Collagenous colitis (disorder)
24412005,"Congenital secretory diarrhea, chloride type (disorder)"
25898005,Congenital secretory diarrhea (disorder)
29120000,Eosinophilic colitis (disorder)
31437008,Lymphocytic-plasmacytic colitis (disorder)
40663003,Colitis cystica profunda (disorder)
51338006,Eosinophilic gastroenteropathy with food sensitivity (disorder)
53954009,Eosinophilic gastroenteropathy with predominant subserosal disease (disorder)
55025003,Uremic colitis (disorder)
63924002,Eosinophilic gastroenteropathy with predominant mucosal disease (disorder)
66329006,Eosinophilic gastritis (disorder)
67375008,Eosinophilic gastroenteropathy with predominant muscle layer disease (disorder)
89030000,Eosinophilic gastroenteropathy with collagen vascular disease (disorder)
95518006,Gastrointestinal mucositis (disorder)
235753003,Microscopic colitis (disorder)
235754009,Phlegmonous colitis (disorder)
235758007,Behcet's colitis (disorder)
359804008,Eosinophilic gastroenteritis (disorder)
449806001,Stercoral colitis (disorder)
720820000,Cutaneous photosensitivity and lethal colitis syndrome (disorder)
721686000,Inflammatory polyps co-occurrent and due to inflammatory bowel disease (disorder)
724520002,Ulcer of stomach due to eosinophilic gastritis (disorder)
733156007,Eosinophilic enteritis (disorder)
771333006,"Immune dysregulation, inflammatory bowel disease, arthritis, recurrent infection syndrome (disorder)"
783185002,Focal active colitis (disorder)
870349001,Noninfectious enteritis due to immunoglobulin A vasculitis (disorder)
1.23E+14,Gastric hemorrhage due to eosinophilic gastritis (disorder)
242004,Noninfectious jejunitis (disorder)
3899003,Neutropenic typhlitis (disorder)
12574004,Noninfectious gastroenteritis (disorder)
14066009,Noninfectious colitis (disorder)
17551007,Chronic diarrhea of unknown origin (disorder)
20759009,Dietetic jejunitis (disorder)
22207007,Chronic proliferative enteritis (disorder)
24526004,Inflammatory bowel disease (disorder)
25319005,Chronic diarrhea of infants AND/OR young children (disorder)
25552000,Acute cecitis (disorder)
38205001,Diarrhea due to diabetes mellitus (disorder)
51151007,Noninfectious ileitis (disorder)
53372009,Noninfectious sigmoiditis (disorder)
54597004,Chronic colitis (disorder)
61564002,Typhlitis (disorder)
69980003,Non-infective diarrhea (disorder)
71207007,Noninfectious enteritis (disorder)
71913005,"Granulomatous enteritis, non-Crohn's disease (disorder)"
72681001,Allergic jejunitis (disorder)
80805005,Jejunitis (disorder)
95544006,Inflammatory diarrhea (disorder)
236071009,Chronic diarrhea (disorder)
239809007,Juvenile arthritis of inflammatory bowel disease (disorder)
239814006,Seronegative arthritis secondary to inflammatory bowel disease (disorder)
307418008,Non-infective enteritis and colitis (disorder)
359660000,Idiopathic colitis (disorder)
359664009,Idiopathic chronic inflammatory bowel disease (disorder)
396336000,Acute and chronic colitis (disorder)
414155001,Exacerbation of non-infective colitis (disorder)
711497006,Chronic non-specific colitis (disorder)
716277000,Chronic diarrhea due to glucoamylase deficiency (disorder)
735731005,Chronic non-infectious enteritis of uncertain etiology (disorder)
773662009,Neonatal inflammatory skin and bowel disease (disorder)
788718000,Iritis co-occurrent with inflammatory bowel disease (disorder)
870351002,Non-infective enteritis due to graft-versus-host disease (disorder)
3.52E+13,Inflammation of ileoanal pouch (disorder)
1.47E+16,Epiploic appendagitis (disorder)
3558002,Mesenteric infarction (disorder)
20335001,Fulminant enterocolitis (disorder)
22323009,Acute bowel infarction (disorder)
29451002,Intestinal gangrene (disorder)
31841001,Hemorrhagic necrosis of intestine (disorder)
57658009,Embolic mesenteric infarction (disorder)
72150009,Nonocclusive intestinal infarction (disorder)
75204008,Omental infarction (disorder)
78463001,Massive necrosis of intestine (disorder)
80475003,Thrombotic mesenteric infarction (disorder)
95446005,Thrombosis of mesenteric vein (disorder)
95536006,Ileal gangrene (disorder)
95537002,Jejunal gangrene (disorder)
95538007,Large bowel gangrene (disorder)
235842000,Occlusive mesenteric ischemia (disorder)
235843005,Non-occlusive mesenteric ischemia (disorder)
235846002,Infarction of small intestine (disorder)
235847006,Infarction of large intestine (disorder)
235848001,Mesenteric gangrene (disorder)
235849009,Small intestinal gangrene (disorder)
235851008,Hemorrhagic infarction of intestine (disorder)
235852001,Transmural infarction of intestine (disorder)
243410003,Thrombosis of mesenteric artery (disorder)
275508008,Colonic infarction (disorder)
763397001,Gangrenous ischemic colitis (disorder)
860596009,Gangrene of mesentery of small intestine (disorder)
860597000,Gangrene of mesentery of ileum (disorder)
860598005,Gangrene of mesentery of jejunum (disorder)
1.36E+16,Infarct of rectum (disorder)
1.67E+16,Acute infarction of small intestine (disorder)
13026000,Ischemic stricture of intestine (disorder)
27241008,Chronic ischemic colitis (disorder)
46882000,Chronic ischemic enterocolitis (disorder)
73235004,Chronic ischemic enteritis (disorder)
111354009,Chronic vascular insufficiency of intestine (disorder)
197006009,Superior mesenteric artery syndrome (disorder)
241154007,Abdominal angina (disorder)
266520007,Chronic gastrointestinal tract vascular insufficiency (disorder)
405545007,Mesenteric artery stenosis (disorder)
734041006,Insufficiency of mesenteric artery (disorder)
1.33E+14,Chronic thrombosis of mesenteric vein (disorder)
1.69E+16,Atherosclerosis of superior mesenteric artery (disorder)
36304008,Vascular ectasia of cecum (disorder)
90858003,Vascular ectasia of colon (disorder)
197244008,Angiodysplasia of colon (disorder)
