code,description
473157001,Pacemaker battery depletion (disorder)
724432001,Malfunction of implantable defibrillator ventricular lead (disorder)
724433006,Implantable cardioverter battery end of life (disorder)
724434000,Inappropriate implantable cardioverter shock (disorder)
735687006,Pacemaker generator dysfunction (disorder)
762659002,Breakage of implantable cardiac defibrillator lead insulation (disorder)
762661006,Dysfunction of implantable cardiac defibrillator lead (disorder)
762681007,Breakage of cardiac pacemaker lead insulation (disorder)
762682000,Dysfunction of cardiac pacemaker lead (disorder)
6.89E+13,Malfunction of biventricular automatic implantable cardioverter defibrillator (disorder)
2.85E+14,Malfunction of biventricular automatic implantable cardioverter defibrillator generator (disorder)
2.85E+14,Malfunction of biventricular cardiac pacemaker battery (disorder)
1.22E+16,Malfunction of automatic implantable cardioverter defibrillator (disorder)
1.22E+16,Malfunction of cardiac pacemaker battery (disorder)
78717006,Mechanical complication due to coronary bypass graft (disorder)
213037002,Mechanical complication of coronary bypass (disorder)
269438006,Bypass graft mechanical complications (disorder)
2.86E+14,Mechanical breakdown of coronary artery bypass graft (disorder)
45136001,Mechanical complication of carotid artery bypass graft (disorder)
79325000,Mechanical complication of aortic graft (disorder)
213044006,Mechanical complication of carotid artery bypass (disorder)
233971003,Stenosis of transplant artery (disorder)
234197003,Vascular graft malposition (disorder)
306849003,Occlusion of femorofemoral crossover bypass graft (disorder)
443461006,Leakage of conduit from right atrium to pulmonary artery (disorder)
17778006,Mechanical complication of dialysis catheter (disorder)
698937002,Misplacement of hemodialysis catheter (disorder)
736987000,Mechanical complication of hemodialysis catheter (disorder)
50006004,Mechanical complication of intra-aortic balloon device (disorder)
60348003,Displacement of cardiac device (disorder)
64545009,Protrusion of cardiac device (disorder)
75446001,"Mechanical complication of cardiac device, implant AND/OR graft (disorder)"
83722004,Leakage of cardiac device (disorder)
111739000,Mechanical complication of cardiovascular device (disorder)
111740003,Mechanical breakdown of cardiac device (disorder)
213045007,Mechanical complication of vena cava umbrella (disorder)
213046008,Mechanical complication of intra-aortic balloon (disorder)
213048009,Mechanical complication of arteriovenous surgical shunt (disorder)
213049001,Mechanical complication of arteriovenous surgical fistula (disorder)
234180009,Leakage due to cardiac device (disorder)
234240008,Intra-aortic balloon rupture (disorder)
234243005,Inadequate aortic balloon augmentation (disorder)
251031008,Coronary stent occluded (finding)
269439003,Mechanical complication of vascular device (disorder)
280976006,Arteriovenous graft aneurysm (disorder)
371069001,Intrahepatic portal shunt malfunction (disorder)
371071001,Portocaval shunt malfunction (disorder)
371075005,Splenorenal shunt malfunction (disorder)
442298000,Fracture of stent of coronary artery (disorder)
448321007,Complete obstruction of cardiac conduit (disorder)
448622009,Complete obstruction of systemic to pulmonary artery shunt (disorder)
448651008,Partial obstruction of systemic to pulmonary artery shunt (disorder)
473024001,Mechanical complication of cardiac implant (disorder)
473044007,Mechanical complication of vascular implant (disorder)
473125002,Migration of vascular stent (disorder)
473138005,Migration of central venous catheter (disorder)
473182001,Obstruction of totally implantable venous access device (disorder)
699193005,Detachment of line from totally implantable venous access device hub (disorder)
9.41E+13,Mechanical complication of arteriovenous access or graft (disorder)
1.08E+14,Mechanical complication of venous catheter (disorder)
233853009,Prosthetic valve endocarditis (disorder)
461432007,Abscess at site of cardiac valve prosthesis (disorder)
703179007,Endocarditis of prosthetic mitral valve (disorder)
703189006,Endocarditis of prosthetic aortic valve (disorder)
703190002,Endocarditis of prosthetic tricuspid valve (disorder)
703191003,Endocarditis of prosthetic pulmonary valve (disorder)
234195006,Vascular graft infection (disorder)
234210006,Pacemaker electrode infection (disorder)
234215001,Infected pacemaker (disorder)
234230005,Implanted defibrillator electrode infection (disorder)
234235000,Implanted defibrillator generator infection (disorder)
234241007,Intra-aortic balloon infection (disorder)
280973003,Arteriovenous graft infection (disorder)
280978007,Arteriovenous shunt infection (disorder)
307393002,Infected arterial graft (disorder)
307394008,Infected aortic graft (disorder)
307395009,Infected aortoiliac graft (disorder)
307396005,Infected aortofemoral graft (disorder)
307397001,Infected femorofemoral crossover graft (disorder)
307398006,Infected iliofemoral graft (disorder)
307399003,Infected iliopopliteal graft (disorder)
307400005,Infected femoropopliteal graft (disorder)
307401009,Infected femorodistal graft (disorder)
307402002,Infected axillofemoral graft (disorder)
310643001,Infection of intravenous catheter (disorder)
430332005,Infection of arteriovenous graft for hemodialysis (disorder)
432263000,Infection of biventricular cardiac pacemaker (disorder)
444801008,Infection associated with biventricular automatic implantable cardioverter defibrillator (disorder)
459058002,Infective endocarditis of homograft (disorder)
459059005,Infective endocarditis of heterograft (disorder)
459156001,Abscess of cardiovascular homograft (disorder)
459157005,Abscess of cardiovascular heterograft (disorder)
461416009,Infective endocarditis at site of implanted vascular shunt (disorder)
461430004,Abscess of vascular cardiac conduit (disorder)
461437001,Abscess at site of systemic to pulmonary arterial shunt (disorder)
473052005,Infection associated with totally implantable venous access device (disorder)
473054006,Infection of tunnel site of tunneled central venous catheter (disorder)
473055007,Infection of pacemaker pulse generator site (disorder)
473060006,Infection associated with cardiac implant (disorder)
473083009,Infection associated with vascular device (disorder)
473084003,Infection associated with vascular implant (disorder)
473086001,Inflammation associated with cardiac implant (disorder)
473100006,Inflammation associated with vascular device (disorder)
473101005,Inflammation associated with vascular implant (disorder)
473152007,Superficial ulcer of skin of pacemaker pulse generator site (disorder)
715272002,Infection of hemodialysis catheter exit site (disorder)
736152001,Infection of bloodstream co-occurrent and due to central venous catheter in situ (disorder)
736918003,Infection of bloodstream co-occurrent and due to hemodialysis catheter in situ (disorder)
736920000,Infection of bloodstream co-occurrent and due to tunneled hemodialysis catheter in situ (disorder)
736984007,Infection of bloodstream co-occurrent and due to temporary hemodialysis catheter in situ (disorder)
764680009,Infection of left ventricular assist device driveline (disorder)
3.28E+13,Line sepsis associated with dialysis catheter (disorder)
2.86E+14,Infection of cardiac graft (disorder)
234001008,Dissection of transplant artery (disorder)
234004000,Hemorrhage of transplant artery (disorder)
234008002,Rupture of transplanted artery (disorder)
234045008,Thrombosis of transplanted vein (disorder)
234046009,Transplant renal vein thrombosis (disorder)
234066000,Stenosis of transplant vein (disorder)
234077006,Hemorrhage of transplanted vein (disorder)
234183006,Prosthetic cardiac valve regurgitation (disorder)
234185004,Prosthetic cardiac valve thrombosis (disorder)
234187007,Prosthetic cardiac valve vegetation (disorder)
234188002,Prosthetic cardiac valve calcification (disorder)
234191002,Vascular graft occlusion (disorder)
234192009,Vascular graft stenosis (disorder)
234193004,Vascular graft anastomotic stenosis (disorder)
234194005,Vascular graft thrombosis (disorder)
234196007,Vascular graft twisting (disorder)
234198008,Vascular graft aneurysm (disorder)
234199000,Vascular graft calcification (disorder)
234200002,Vascular graft enteric fistula (disorder)
234201003,Vascular graft hemorrhage (disorder)
234202005,Arteriovenous fistula occlusion (disorder)
234221002,Undersensing cardiac pacemaker (disorder)
234223004,Cardiac pacemaker electrical interference (disorder)
234225006,Pacemaker re-entrant tachycardia (disorder)
234242000,Intra-aortic balloon thrombosis (disorder)
239201001,Arterial insufficiency of flap (disorder)
239202008,No reflow phenomenon of flap (disorder)
239203003,Arterial thrombosis of flap (disorder)
250974001,Prosthetic aortic valve regurgitation (disorder)
250987007,Prosthetic mitral valve regurgitation (disorder)
251024009,Coronary graft stenosis (disorder)
251030009,Coronary stent stenosis (finding)
271967002,Disorder of vena cava umbrella (disorder)
271985009,Disorder of intra-aortic pulsation balloon (disorder)
280967004,Arterial graft thrombosis (disorder)
280970000,Arteriovenous graft occlusion (disorder)
280971001,Arteriovenous graft stenosis (disorder)
280972008,Arteriovenous graft thrombosis (disorder)
280974009,Arteriovenous graft hemorrhage (disorder)
280975005,Arteriovenous graft rupture (disorder)
304090004,Vascular graft embolus (disorder)
306847001,Occlusion of arterial bypass graft (disorder)
306848006,Occlusion of femoropopliteal bypass graft (disorder)
306850003,Occlusion of axillofemoral bypass graft (disorder)
306851004,Occlusion of aortic bifurcation bypass graft (disorder)
306852006,Occlusion of renal artery bypass graft (disorder)
306853001,Thrombosis of femoropopliteal bypass graft (disorder)
306854007,Thrombosis of femorofemoral crossover bypass graft (disorder)
306855008,Thrombosis of axillofemoral bypass graft (disorder)
306856009,Thrombosis of aortic bifurcation bypass graft (disorder)
306857000,Thrombosis of renal artery bypass graft (disorder)
370513009,Fibrosis of cardiac pacemaker electrode (disorder)
371805005,Significant coronary bypass graft disease (disorder)
408546009,Coronary artery bypass graft occlusion (disorder)
421327009,Coronary artery stent thrombosis (disorder)
423062001,Stenosis of arteriovenous dialysis fistula (disorder)
430333000,Hematoma of dialysis access site (disorder)
439862003,Hematoma caused by cardiac pacemaker (disorder)
442363001,Thrombophilia caused by vascular device (disorder)
448530003,Partial obstruction of cardiac conduit (disorder)
472812002,Mechanical hemolysis due to cardiovascular prosthetic patch (disorder)
473163005,Embolization of vascular device fragment during cardiac catheterization (disorder)
473172002,Hematoma of pacemaker pulse generator site (disorder)
703159004,Prosthetic mitral valve failure requiring replacement (disorder)
703160009,Prosthetic mitral valve failure requiring revision (disorder)
703167007,Prosthetic mitral valve stenosis (disorder)
703168002,Prosthetic mitral valve stenosis and regurgitation (disorder)
703170006,Prosthetic aortic valve stenosis (disorder)
703172003,Prosthetic aortic valve failure requiring revision (disorder)
703173008,Prosthetic aortic valve failure requiring replacement (disorder)
703177009,Prosthetic mitral valve calcific stenosis (disorder)
703200003,Prosthetic tricuspid valve stenosis (disorder)
703289004,Prosthetic tricuspid valve failure requiring replacement (disorder)
703291007,Prosthetic pulmonary valve stenosis (disorder)
703297006,Prosthetic aortic valve stenosis and regurgitation (disorder)
735586009,Atrial erosion caused by implanted device following atrial operation (disorder)
762249009,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker (disorder)
762520000,Erosion of right atrium due to and following implantation of device (disorder)
762542004,Erosion of left atrium due to and following implantation of device (disorder)
762667005,Stimulation of muscle pocket due to and after implantation of automatic cardiac defibrillator (disorder)
762668000,Stimulation of muscle pocket due to and after implantation of cardiac pacemaker (disorder)
762669008,Stimulation of phrenic nerve due to and after implantation of automatic cardiac defibrillator (disorder)
762670009,Stimulation of phrenic nerve due to and after implantation of cardiac pacemaker (disorder)
765181003,Thrombosis caused by left ventricular assist device (disorder)
765465004,Thrombosis associated with left ventricular assist device (disorder)
1.01E+14,Venous thrombosis due to central venous access device (disorder)
1.32E+14,Chronic deep venous thrombosis of lower limb due to coronary artery bypass grafting (disorder)
1.32E+14,Acute deep venous thrombosis of lower limb due to coronary artery bypass grafting (disorder)
1.33E+14,Thrombosis of arteriovenous graft caused by hemodialysis arteriovenous access device (disorder)
1.40E+14,Persistent flow of blood into graft of aorta (disorder)
1.22E+16,Thrombosis of surgically created arteriovenous fistula (disorder)
230133006,Bypass complications (disorder)
233932001,Cardiac transplant disorder (disorder)
234190001,Disorder of vascular graft (disorder)
234228008,Disorder of implantable defibrillator (disorder)
234237008,Disorder of defibrillator function (disorder)
271966006,Disorder of cardiovascular prostheses and implants (disorder)
271983002,Disorder of cardiac pacemaker system (disorder)
271984008,Disorder of prosthetic cardiac valve (disorder)
398158001,Complication of intravascular line (disorder)
457702006,Disorder of aortic valve prosthesis (disorder)
461108007,Disorder of left atrioventricular (not morphologically mitral) valve prosthesis (disorder)
461431000,Failure of cardiac valve prosthesis (disorder)
472829004,Disorder of atrioventricular (not morphologically mitral or tricuspid) valve prosthesis (disorder)
472830009,Disorder of right atrioventricular (not morphologically tricuspid) valve prosthesis (disorder)
472831008,Disorder of tricuspid valve prosthesis (disorder)
472832001,Disorder of mitral valve prosthesis (disorder)
472833006,Disorder of pulmonary valve prosthesis (disorder)
472834000,Disorder of truncal valve prosthesis (disorder)
473031002,Complication associated with vascular device (disorder)
473032009,Complication associated with vascular implant (disorder)
473033004,Complication associated with insulin pump (disorder)
473034005,Complication associated with dialysis catheter (disorder)
473036007,Complication associated with cardiac implant (disorder)
473040003,Complication associated with cardiac pacemaker lead (disorder)
735419009,Failure of surgically constructed arteriovenous fistula (disorder)
735420003,Failure of arteriovenous bypass graft (disorder)
764819004,Complication of totally implantable venous access device (disorder)
871582008,Failure of systemic to pulmonary arterial shunt (disorder)
8961006,Mechanical complication due to repair of ureter without resection (disorder)
213065000,Mechanical complication of ureter repair graft (disorder)
236723002,Disorder of urinary sphincter implant (disorder)
236724008,Disorder of urinary stent (disorder)
236725009,Obstruction of urinary stent (disorder)
236726005,Migration of urinary stent (disorder)
262906009,Perforation of urinary conduit (disorder)
309784007,Blocked ureteric stent (disorder)
271975008,Disorder of ureter repair graft (disorder)
79767006,Mechanical complication due to prosthetic reconstruction of vas deferens (disorder)
213064001,Mechanical complication of prosthetic reconstruction of vas deferens (disorder)
236733005,Extrusion of penile prosthesis (disorder)
236761004,Malfunction of penile prosthesis (disorder)
271974007,Disorder of prosthetic reconstruction of vas deferens (disorder)
213137004,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system (disorder)"
213138009,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract (disorder)"
236729003,Testicular prosthesis infection (disorder)
404192008,Penile prosthesis infection (disorder)
236727001,Disorder of testicular prosthesis (disorder)
236728006,Testicular prosthesis displacement (disorder)
236730008,Testicular prosthesis extrusion (disorder)
236734004,Displacement of penile prosthesis (disorder)
236731007,Disorder of implanted penile prosthesis (disorder)
271987001,Disorders of urogenital prostheses or implants (disorder)
278534004,Disorder of cystostomy catheter (disorder)
183214006,Ileostomy bag changed (finding)
287285004,Cardiac pacemaker replaced (situation)
302108003,Tracheostomy present (finding)
443737000,Total neck breather following laryngectomy (finding)
443879001,Partial neck breather following laryngectomy (finding)
302109006,Gastrostomy present (finding)
309773000,Complication of gastrostomy (disorder)
426032000,Malfunction of gastrostomy tube (disorder)
432511006,Abscess of gastrostomy button site (disorder)
442858008,Infection of gastrostomy site (disorder)
443181001,Obstruction of percutaneous endoscopic gastrostomy tube (finding)
700078003,Gastrostomy tube in situ (finding)
5.22E+12,Stomach dysfunction following gastrostomy (disorder)
1.48E+14,Mechanical complication of gastrostomy (disorder)
1.09E+15,Gastrostomy hemorrhage (disorder)
236050004,Para-ileostomy hernia (disorder)
302111002,Ileostomy present (finding)
402279000,Irritant contact dermatitis due to ileostomy (disorder)
236049004,Paracolostomy hernia (disorder)
302112009,Colostomy present (finding)
307235009,Colostomy necrosis (disorder)
402280002,Irritant contact dermatitis due to colostomy (disorder)
403704000,Dermatosis resulting from colostomy (disorder)
712646007,Gangrene of colostomy (disorder)
763657009,Sigmoid colostomy present (finding)
302110001,Jejunostomy present (finding)
737293005,Bladder stoma present (finding)
298136004,Parastomal urostomy hernia (disorder)
302113004,Urostomy present (finding)
402281003,Irritant contact dermatitis due to urostomy (disorder)
402282005,Chronic papillomatous dermatitis due to urostomy (disorder)
698526007,Appendicovesicostomy present (finding)
407673002,On examination - stoma (finding)
7.90E+13,Dependence on aspirator (finding)
371820004,Patient ventilated (finding)
429487005,Dependence on continuous positive airway pressure ventilation (finding)
444932008,Dependence on ventilator (finding)
8.77E+12,Uses home continuous positive airway pressure ventilation supply (finding)
6.06E+13,Dependence on home ventilator (finding)
7.90E+13,Dependence on respirator (finding)
1.53E+14,Dependence on respiratory device (finding)
1.64E+16,Dependence on biphasic positive airway pressure ventilation due to central sleep apnea syndrome (finding)
105502003,Dependence on renal dialysis (finding)
236435004,End stage renal failure on dialysis (disorder)
428937001,Dependence on peritoneal dialysis due to end stage renal disease (finding)
428982002,Dependence on hemodialysis due to end stage renal disease (finding)
429075005,Dependence on dialysis due to end stage renal disease (finding)
439073006,Peritoneal dialysis catheter in situ (finding)
439784005,Surgically constructed arteriovenous fistula (finding)
442566005,Surgically constructed radioulnar arteriovenous fistula (finding)
443143006,Dependence on hemodialysis (finding)
443596009,Dependence on peritoneal dialysis (finding)
704308002,Difficulty managing peritoneal dialysis (finding)
714152005,Chronic kidney disease stage 5 on dialysis (disorder)
9.67E+13,Hypertensive heart AND chronic kidney disease on dialysis (disorder)
1.54E+14,End stage renal disease on dialysis due to hypertension (disorder)
2.86E+14,Malignant hypertensive end stage renal disease on dialysis (disorder)
1.10E+16,Dependence on continuous ambulatory peritoneal dialysis (finding)
1.10E+16,Dependence on continuous cycling peritoneal dialysis (finding)
1.62E+16,Hyperparathyroidism due to end stage renal disease on dialysis (disorder)
1.63E+16,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease (finding)
105503008,Dependence on wheelchair (finding)
788900007,Dependence on artificial heart (finding)
105501005,Dependence on enabling machine or device (finding)
371818002,Patient on intra-aortic balloon pump assist (finding)
371819005,Patient on circulatory assist (finding)
429091008,Dependence on biphasic positive airway pressure ventilation (finding)
713655003,Dependence on non-invasive ventilation (finding)
716366009,Requires continuous home oxygen supply (finding)
3.41E+11,Peritoneal dialysis finding (finding)
9.31E+11,Dependence on supplemental oxygen (finding)
6.07E+13,Dependence on continuous supplemental oxygen (finding)
8.92E+13,Dependence on supplemental oxygen when ambulating (finding)
8.92E+13,Dependence on nocturnal oxygen therapy (finding)
449886004,Hydrocephalic shunt catheter in situ (finding)
699006006,Ventricular shunt in situ (finding)
700132008,Ventriculoperitoneal shunt in situ (finding)
737289004,Cerebrospinal fluid drainage device in situ (finding)
1.37E+14,Programmable ventricular shunt valve in situ (finding)
