code,description
234618008,Complement regulatory factor defect (disorder)
234619000,Hereditary C1 esterase inhibitor deficiency - deficient factor (disorder)
234620006,Hereditary C1 esterase inhibitor deficiency - dysfunctional factor (disorder)
234622003,Factor H deficiency (disorder)
234623008,Complement 4 binding protein deficiency (disorder)
234624002,Decay accelerating factor deficiency (disorder)
234625001,Homologous restriction factor deficiency (disorder)
234626000,Complement 5a inhibitor deficiency (disorder)
234627009,Anaphylotoxin inactivator deficiency (disorder)
234628004,Complement receptor deficiency (disorder)
234629007,Complement receptor 1 deficiency (disorder)
234630002,Complement receptor 3 deficiency (disorder)
241955009,Acquired C1 esterase inhibitor deficiency (disorder)
263661007,Complement 5 dysfunction (disorder)
363009005,Complement component deficiency (disorder)
427167008,Hereditary angioedema with normal C1 esterase inhibitor activity (disorder)
766705006,Immunodeficiency due to ficolin 3 deficiency (disorder)
771078002,Immunodeficiency due to mannan binding lectin serine peptidase 2 deficiency (disorder)
771443008,Complement component 3 deficiency (disorder)
778027003,Primary CD59 deficiency (disorder)
783007005,Recurrent Neisseria infection due to factor D deficiency (disorder)
783621008,Immunodeficiency with factor I anomaly (disorder)
9893005,Immunodeficiency with thymoma (disorder)
36138009,Congenital immunodeficiency disease (disorder)
124950009,Deficiency of immunoglobulin (disorder)
234554004,Secretory piece deficiency (disorder)
234578009,Defective phagocytic cell opsonization (disorder)
234579001,Mannan-binding protein deficiency (disorder)
234582006,Leukocyte adhesion deficiency - type 1 (disorder)
234583001,Leukocyte adhesion deficiency - type 2 (disorder)
234643002,Transient immunodeficiency of infancy (disorder)
234645009,Drug-induced immunodeficiency (disorder)
302874002,Phagocytic cell dysfunction (disorder)
363040003,Congenital immunodeficiency involving the hematopoietic system (disorder)
402791005,B-lymphocyte immunodeficiency (disorder)
402792003,T-lymphocyte immunodeficiency (disorder)
406565005,CD4 T lymphocyte deficiency (disorder)
449853003,Interleukin-12 deficiency (disorder)
699869003,Interleukin-1 receptor-associated kinase 4 deficiency (disorder)
703525006,Anhidrotic ectodermal dysplasia with immune deficiency (disorder)
703538003,Mannose-binding lectin deficiency (disorder)
707152007,Phagocytic immunodeficiency (disorder)
710735009,Periodontitis co-occurrent with leukocyte adhesion deficiency (disorder)
711480000,Activated PI3K-delta syndrome (disorder)
716869006,Mendelian susceptibility to mycobacterial disease due to complete interleukin 12 receptor beta 1 deficiency (disorder)
718230004,Mendelian susceptibility to mycobacterial disease due to complete interferon gamma receptor 1 deficiency (disorder)
718232007,Pyogenic bacterial infection due to deficiency of myeloid differentiation primary response 88 (disorder)
719814009,X-linked mendelian susceptibility to mycobacterial disease (disorder)
721876004,Mendelian susceptibility to mycobacterial disease due to complete interferon gamma receptor 2 deficiency (disorder)
721877008,Mendelian susceptibility to mycobacterial disease due to complete interleukin 12 subunit beta deficiency (disorder)
723334006,Immunodeficiency due to mutation of FAS-associated protein with death domain gene (disorder)
723384004,Mendelian susceptibility to mycobacterial disease due to complete interferon stimulated gene 15 deficiency (disorder)
723385003,Mendelian susceptibility to mycobacterial disease due to partial interferon regulatory factor 8 deficiency (disorder)
723386002,Mendelian susceptibility to mycobacterial disease due to partial signal transducer and activator of transcription 1 deficiency (disorder)
724275005,Primary immunodeficiency with natural killer cell deficiency and adrenal insufficiency (disorder)
725150008,Autosomal dominant mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 1 deficiency (disorder)
725151007,Autosomal dominant mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 2 deficiency (disorder)
725431001,Autosomal recessive mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 1 deficiency (disorder)
725432008,Autosomal recessive mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 2 deficiency (disorder)
737307003,Natural-killer cell deficiency (disorder)
763668009,Lichtenstein syndrome (disorder)
764946008,Constitutional mismatch repair deficiency syndrome (disorder)
766983005,Susceptibility to respiratory infection associated with CD8alpha chain mutation (disorder)
768560008,Melanoma differentiation-associated gene 5 deficiency (disorder)
770785002,T-cell immunodeficiency due to ras homolog family member H deficiency (disorder)
778045003,Susceptibility to viral and mycobacterial infection (disorder)
783245001,Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection (disorder)
784393004,Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies (disorder)
33286000,Secondary immune deficiency disorder (disorder)
58606001,Primary immune deficiency disorder (disorder)
103077004,Immunodeficiency secondary to neoplasm (disorder)
103078009,Immunodeficiency secondary to trauma (disorder)
103079001,Immunodeficiency caused by corticosteroid (disorder)
103080003,Immunodeficiency secondary to radiation therapy (disorder)
103081004,Immunodeficiency secondary to chemotherapy (disorder)
234532001,Immunodeficiency disorder (disorder)
234642007,Age-related immunodeficiency (disorder)
304576008,"Metaphyseal chondrodysplasia, McKusick type with associated immunodeficiency (disorder)"
402124001,Warts in immune-deficient state (disorder)
402686000,Panniculitis due to immunological disorder (disorder)
402900005,Oral hairy leukoplakia associated with immunodeficiency (disorder)
735536003,Adult-onset immunodeficiency (disorder)
840435003,Disseminated dermatophytosis due to immunodeficiency (disorder)
1.08E+16,Immunodeficiency caused by long term therapeutic use of drug (disorder)
