code,description
773489008,Hereditary cryohydrocytosis with normal stomatin (disorder)
782911008,Hereditary cryohydrocytosis with reduced stomatin (disorder)
38911009,Hereditary hemolytic anemia (disorder)
42601008,Congenital hemolytic anemia (disorder)
47844003,Megaloblastic anemia due to chronic hemolytic anemia (disorder)
60805002,Hemolytic anemia with emphysema AND cutis laxa (disorder)
61261009,Hemolytic anemia (disorder)
697908003,Pulmonary arterial hypertension associated with chronic hemolytic anemia (disorder)
707480001,Chronic hemolytic anemia (disorder)
28975000,Constitutional aplastic anemia (disorder)
30575002,Fanconi's anemia (disorder)
46760003,Estren-Dameshek anemia (disorder)
71988008,Aase syndrome (disorder)
88854002,Congenital hypoplastic anemia (disorder)
89454001,Shwachman syndrome (disorder)
234373004,Constitutional red cell hypoplasia (disorder)
267524009,Constitutional aplastic anemia with malformation (disorder)
267525005,Constitutional red cell aplasia and hypoplasia (disorder)
275523003,Pancytopenia-dysmelia (disorder)
716336002,Congenital amegakaryocytic thrombocytopenia (disorder)
719019000,WT limb blood syndrome (disorder)
768556005,Ataxia pancytopenia syndrome (disorder)
774071007,Pancytopenia with developmental delay syndrome (disorder)
778006008,Autosomal dominant aplasia and myelodysplasia (disorder)
783255002,Hereditary isolated aplastic anemia (disorder)
2694001,Myelophthisic anemia (disorder)
5876000,Acquired pancytopenia (disorder)
41614006,Hypoplastic anemia (disorder)
43858000,Secondary aplastic anemia (disorder)
59106005,Anemia due to decreased red cell production (disorder)
127034005,Pancytopenia (disorder)
234367000,Pancytopenia with pancreatitis (disorder)
303266002,Aplastic bone marrow (disorder)
304132006,Hematopoietic aplasia (disorder)
306058006,Aplastic anemia (disorder)
413566007,Aplastic anemia associated with pancreatitis (disorder)
413567003,Aplastic anemia associated with pregnancy (disorder)
421102007,Aplastic anemia associated with acquired immunodeficiency syndrome (disorder)
713508003,Aplastic anemia co-occurrent with human immunodeficiency virus infection (disorder)
721840000,"Hyperuricemia, anemia, renal failure syndrome (disorder)"
723512008,Revesz syndrome (disorder)
723829000,"Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome (disorder)"
191265009,Anemia in neoplastic disease (disorder)
307726001,Anemia in ovarian carcinoma (disorder)
703135009,Anemia in malignant neoplastic disease (disorder)
49708008,Anemia of chronic renal failure (disorder)
234347009,Anemia of chronic disorder (disorder)
444271000,Erythropoietin resistance in anemia of chronic kidney disease (disorder)
707323002,Anemia co-occurrent and due to chronic kidney disease (disorder)
707324008,Anemia co-occurrent and due to end stage renal disease (disorder)
788865000,Anemia due to chronic infectious disease (disorder)
1.80E+12,"Anemia, pre-end stage renal disease on erythropoietin protocol (disorder)"
6.91E+14,Anemia co-occurrent and due to chronic kidney disease stage 4 (disorder)
6.91E+14,Anemia co-occurrent and due to chronic kidney disease stage 5 (disorder)
6.91E+14,Anemia co-occurrent and due to chronic kidney disease stage 3 (disorder)
14126008,Autosomal-linked pyridoxine refractory sideroblastic anemia (disorder)
21412009,X chromosome-linked pyridoxine refractory sideroblastic anemia (disorder)
25443007,X chromosome-linked pyridoxine responsive sideroblastic anemia (disorder)
48983004,X chromosome-linked sideroblastic anemia (disorder)
237985009,Pearson's syndrome (disorder)
717050005,Autosomal recessive sideroblastic anemia (disorder)
719816006,X-linked sideroblastic anemia with spinocerebellar ataxia (disorder)
720465002,Adult-onset autosomal recessive sideroblastic anemia (disorder)
724138007,Mitochondrial myopathy with sideroblastic anemia syndrome (disorder)
725463007,Severe congenital hypochromic anemia with ringed sideroblasts (disorder)
765327005,"Congenital sideroblastic anemia, B-cell immunodeficiency, periodic fever, developmental delay syndrome (disorder)"
191261000,Secondary sideroblastic anemia due to disease (disorder)
234366009,Alcohol-related sideroblastic anemia (disorder)
41841004,Sideroblastic anemia (disorder)
90175006,Secondary acquired sideroblastic anemia (disorder)
191260004,Pyridoxine-responsive sideroblastic anemia (disorder)
276448005,Idiopathic sideroblastic anemia (disorder)
26409005,"Congenital dyserythropoietic anemia, type III (disorder)"
52951008,Congenital dyserythropoietic anemia (disorder)
59548005,"Congenital dyserythropoietic anemia, type I (disorder)"
68870007,"Congenital dyserythropoietic anemia, type II (disorder)"
703540008,"Chronic recurrent multifocal osteomyelitis, congenital dyserythropoietic anemia and neutrophilic dermatosis (disorder)"
719453009,Congenital dyserythropoietic anemia type IV (disorder)
722207000,"Pancreatic insufficiency, dyserythropoietic anemia, calvarial hyperostosis syndrome (disorder)"
782759001,X-linked dyserythropoietic anemia with abnormal platelets and neutropenia (disorder)
9764001,Anemia caused by radiation (disorder)
14514008,Anemia due to disturbance of hemoglobin synthesis (disorder)
16645003,Anemia caused by insect venom (disorder)
21914002,Anemia of thyroid dysfunction (disorder)
22347002,Anemia of gonadal dysfunction (disorder)
29551000,Anemia caused by oxygen (disorder)
30418008,Anemia of adrenal dysfunction (disorder)
31820007,Anemia of endocrine disorder (disorder)
43707008,Anemia caused by heat (disorder)
60138009,Anemia of pituitary deficiency (disorder)
69574002,Anemia of parathyroid dysfunction (disorder)
86325007,Non megaloblastic anemia due to alcoholism (disorder)
87994004,Xerocytosis (disorder)
89112009,Aregenerative anemia (disorder)
105599000,Anemia related to disturbed deoxyribonucleic acid synthesis (disorder)
115963009,Regenerative anemia (disorder)
234345001,von Jaksch's anemia (disorder)
323666000,Anemia due to intrinsic red cell abnormality (disorder)
422167001,Mycoplasmal anemia (disorder)
16872008,Severe hereditary factor VIII deficiency disease (disorder)
26029002,Mild hereditary factor VIII deficiency disease (disorder)
28293008,Hereditary factor VIII deficiency disease (disorder)
33344008,Moderate hereditary factor VIII deficiency disease (disorder)
47307007,Factor VIII inhibitor disorder (disorder)
80813006,Hemophilic arthropathy (disorder)
90935002,Hemophilia (disorder)
234440005,Factor VIII deficiency (disorder)
234442002,Hereditary factor VIII deficiency disease with inhibitor (disorder)
307514008,Idiopathic factor VIII deficiency (disorder)
307515009,Autoimmune factor VIII deficiency (disorder)
425949001,Mild hereditary factor VIII deficiency disease with inhibitor (disorder)
438360006,Hereditary factor VIII deficiency disease without inhibitor (disorder)
438373005,Severe hereditary factor VIII deficiency disease with inhibitor (disorder)
438599002,Moderate hereditary factor VIII deficiency disease with inhibitor (disorder)
440820004,Mild hereditary factor VIII deficiency disease without inhibitor (disorder)
440993008,Severe hereditary factor VIII deficiency disease without inhibitor (disorder)
441006000,Moderate hereditary factor VIII deficiency disease without inhibitor (disorder)
733028000,"Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome (disorder)"
41788008,Hereditary factor IX deficiency disease (disorder)
234444001,Congenital factor IX deficiency variant (disorder)
234445000,Congenital factor IX deficiency with inhibitor (disorder)
234605000,Factor B deficiency (disorder)
426199009,Congenital factor IX deficiency without inhibitor (disorder)
438372000,Hereditary factor IX deficiency disease with inhibitor (disorder)
438792009,Hereditary factor IX deficiency disease without inhibitor (disorder)
440866009,Severe hereditary factor IX deficiency disease with inhibitor (disorder)
440867000,Moderate hereditary factor IX deficiency disease with inhibitor (disorder)
440868005,Mild hereditary factor IX deficiency disease with inhibitor (disorder)
441190003,Severe hereditary factor IX deficiency disease without inhibitor (disorder)
441191004,Moderate hereditary factor IX deficiency disease without inhibitor (disorder)
441192006,Mild hereditary factor IX deficiency disease without inhibitor (disorder)
767712006,Factor IX deficiency (disorder)
1908008,"von Willebrand disease, type IIC (disorder)"
12501008,"von Willebrand disease, type IIF (disorder)"
19520006,"von Willebrand disease, type IIB (disorder)"
24663001,"von Willebrand disease, type IIH (disorder)"
35066007,"von Willebrand disease, type IID (disorder)"
41106001,von Willebrand factor inhibitor disorder (disorder)
52137009,"von Willebrand disease, type IIE (disorder)"
71723006,"von Willebrand disease, type IIG (disorder)"
87397002,"von Willebrand disease, type IIA (disorder)"
128105004,von Willebrand disorder (disorder)
128106003,von Willebrand disease type 1 (disorder)
128107007,von Willebrand disease type 2 (disorder)
128108002,von Willebrand disease type 3 (disorder)
128113003,von Willebrand disease type IB (disorder)
128114009,von Willebrand disease type IC (disorder)
234446004,Congenital von Willebrand's disease (disorder)
234447008,Congenital von Willebrand's disease type I (disorder)
234448003,Congenital von Willebrand's disease type II (disorder)
234450006,Congenital von Willebrand's disease type III (disorder)
234451005,Acquired von Willebrand's disease (disorder)
234473003,Platelet type von Willebrand's disease (disorder)
359700009,Hereditary von Willebrand disease type IA (disorder)
359704000,"von Willebrand disease, type 1^a^ (disorder)"
359709005,von Willebrand disease type IA (disorder)
359711001,Hereditary von Willebrand disease type 2A (disorder)
359714009,von Willebrand disease type 2A (disorder)
359717002,Hereditary von Willebrand disease type 2B (disorder)
359721009,von Willebrand disease type 2B (disorder)
359725000,Hereditary von Willebrand disease type 2M (disorder)
359732009,von Willebrand disease type 2N (disorder)
860725002,Low von Willebrand factor (disorder)
33169001,"Factor XI deficiency, type II (disorder)"
35554008,Acquired factor XI deficiency disease (disorder)
45963004,"Factor XI deficiency, type III (disorder)"
49762007,Hereditary factor XI deficiency disease (disorder)
88540000,"Factor XI deficiency, type I (disorder)"
767713001,Factor XI deficiency (disorder)
4320005,Factor V deficiency (disorder)
18604004,Factor XIII deficiency disease (disorder)
31925001,Hereditary factor I deficiency disease (disorder)
33297000,Hereditary factor II deficiency disease (disorder)
37193007,Factor VII deficiency (disorder)
37350004,Hereditary factor X deficiency disease (disorder)
40855001,Hereditary factor VII deficiency disease (disorder)
43217004,Hereditary factor XII deficiency disease (disorder)
45366001,Hereditary dysfibrinogenemia (disorder)
46981006,Factor XII deficiency disease (disorder)
50189006,Hereditary factor XIII deficiency disease (disorder)
73975000,Factor II deficiency (disorder)
76642003,Factor X deficiency (disorder)
88776002,Hereditary factor V deficiency disease (disorder)
95842004,Autosomal dominant deficiency of plasminogen (disorder)
95845002,Hereditary dysplasminogenemia (disorder)
111589005,Dysfibrinogenemia (disorder)
128101008,Platelet factor V deficiency (factor V Quebec) (disorder)
154818001,Congenital afibrinogenemia (disorder)
234452003,Contact factor deficiency (disorder)
234453008,Passovoy factor deficiency (disorder)
234454002,Prothrombin complex deficiency (disorder)
234456000,Congenital fibrinogen abnormality (disorder)
234457009,Hypofibrinogenemia (disorder)
234458004,Hypodysfibrinogenemia (disorder)
234459007,Alpha chain defect dysfibrinogenemia (disorder)
234460002,Beta chain defect dysfibrinogenemia (disorder)
234461003,Gamma chain defect dysfibrinogenemia (disorder)
234468009,Heparin cofactor II deficiency (disorder)
234621005,Factor I deficiency (disorder)
307091009,Factor V Leiden mutation (disorder)
307115002,Homozygous Factor V Leiden mutation (disorder)
307116001,Heterozygous Factor V Leiden mutation (disorder)
359727008,Fibrinogen deficiency (disorder)
438827002,Hereditary thrombophilic dysfibrinogenemia (disorder)
439145006,Congenital hypofibrinogenemia (disorder)
439157002,Hereditary combined coagulation factor deficiency (disorder)
439455002,Hereditary factor XIII A subunit deficiency (disorder)
439458000,Factor I deficiency disease (disorder)
439459008,Hereditary factor XIII B subunit deficiency (disorder)
439460003,Hereditary factor XIII A subunit and B subunit deficiency (disorder)
724356003,Hereditary combined deficiency of vitamin K-dependent clotting factors (disorder)
773422002,East Texas bleeding disorder (disorder)
2036003,Acquired factor VII deficiency disease (disorder)
6364000,Acquired factor XIII deficiency disease (disorder)
12153008,Acquired factor IX deficiency disease (disorder)
14230004,Acquired factor VIII deficiency disease (disorder)
15132005,Acquired factor XII deficiency disease (disorder)
25904003,Acquired coagulation factor deficiency (disorder)
33820001,Acquired factor X deficiency disease (disorder)
35913006,Acquired factor V deficiency disease (disorder)
64509006,Acquired coagulation factor inhibitor disorder (disorder)
69500007,Blood coagulation disorder due to liver disease (disorder)
95843009,Acquired hypoplasminogenemia (disorder)
181456001,Antiprothrombin disorder (disorder)
191296000,Deficiency of coagulation factor due to liver disease (disorder)
191297009,Deficiency of coagulation factor due to vitamin K deficiency (disorder)
191298004,Acquired factor II deficiency (disorder)
234462005,Acquired fibrinogen abnormality (disorder)
278366008,Anticoagulant excess without bleeding (disorder)
307517001,Pregnancy-related factor VIII deficiency (disorder)
307518006,Malignancy-related factor VIII deficiency (disorder)
439156006,Acquired combined coagulation factor deficiency (disorder)
717941005,Body skin hyperlaxity due to vitamin K dependent coagulation factor deficiency (disorder)
785308008,Acquired hemophilia (disorder)
1563006,Protein S deficiency disease (disorder)
76407009,Protein C deficiency disease (disorder)
421527008,Resistance to activated protein C caused by Factor V Leiden (disorder)
439002002,Thrombophilia due to acquired protein C deficiency (disorder)
439125003,Thrombophilia due to acquired protein S deficiency (disorder)
439126002,Thrombophilia due to acquired antithrombin III deficiency (disorder)
439274008,Hereditary protein C deficiency (disorder)
439698008,Hereditary thrombophilia (disorder)
439699000,Hereditary antithrombin III deficiency (disorder)
439702007,Hereditary protein S deficiency (disorder)
440988005,Heterozygous protein S deficiency (disorder)
440989002,Prothrombin G20210A mutation (disorder)
441001005,Hereditary elevated factor XI (disorder)
441101007,Heterozygous protein C deficiency (disorder)
441188004,Homozygous protein C deficiency (disorder)
441189007,Homozygous protein S deficiency (disorder)
441420000,Homozygous prothrombin G20210A mutation (disorder)
441421001,Heterozygous prothrombin G20210A mutation (disorder)
442197003,Thrombophilia caused by drug therapy (disorder)
442654007,Thrombophilia caused by hormone therapy (disorder)
442760001,Thrombophilia caused by antineoplastic agent therapy (disorder)
783250007,Hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency (disorder)
19267009,Lupus anticoagulant disorder (disorder)
26843008,Antiphospholipid syndrome (disorder)
234467004,Thrombophilia (disorder)
239892009,Primary antiphospholipid syndrome (disorder)
239894005,Primary antiphospholipid syndrome with multisystem involvement (disorder)
239895006,Secondary antiphospholipid syndrome (disorder)
239897003,Secondary antiphospholipid syndrome with multisystem involvement (disorder)
402865003,Systemic lupus erythematosus-associated antiphospholipid syndrome (disorder)
439001009,Acquired thrombophilia (disorder)
441079006,Thrombophilia due to antiphospholipid antibody (disorder)
442078001,Thrombophilia due to malignant neoplasm (disorder)
442121006,Thrombophilia due to vascular anomaly (disorder)
442363001,Thrombophilia caused by vascular device (disorder)
609329007,Catastrophic antiphospholipid syndrome (disorder)
774084003,Neonatal antiphospholipid syndrome (disorder)
7.22E+13,Antiphospholipid syndrome in pregnancy (disorder)
3760002,"Familial multiple factor deficiency syndrome, type V (disorder)"
9489006,Factor X inhibitor disorder (disorder)
10934005,Cryofibrinogenemia (disorder)
13993001,Factor XIII inhibitor disorder (disorder)
27312002,High molecular weight kininogen deficiency (disorder)
36351005,Antithrombin III deficiency (disorder)
41690001,Factor V inhibitor disorder (disorder)
41816006,Secondary cryofibrinogenemia (disorder)
48976006,Prekallikrein deficiency (disorder)
58327003,Factor I inhibitor disorder (disorder)
61551003,"Familial multiple factor deficiency syndrome, type VI (disorder)"
61802005,Primary cryofibrinogenemia (disorder)
64315007,"Familial multiple factor deficiency syndrome, type III (disorder)"
65768009,"Familial multiple factor deficiency syndrome, type II (disorder)"
66909001,"Familial multiple factor deficiency syndrome, type IV (disorder)"
81783000,Familial multiple factor deficiency syndrome (disorder)
84048006,"Familial multiple factor deficiency syndrome, type I (disorder)"
89729000,Factor IX inhibitor disorder (disorder)
95840007,Hypoplasminogenemia (disorder)
95841006,Hereditary hypoplasminogenemia (disorder)
95844003,Dysplasminogenemia (disorder)
105604006,Deficiency of naturally occurring coagulation factor inhibitor (disorder)
180481005,Anti-factor II disorder (disorder)
234463000,Combined coagulation factor deficiency (disorder)
278504009,Afibrinogenemia (disorder)
282707003,Acquired inhibitor of coagulation (disorder)
439000005,Hyperfibrinogenemia (disorder)
439701000,Hereditary heparin cofactor II deficiency (disorder)
440924009,Hereditary hyperfibrinogenemia (disorder)
715559004,Combined deficiency of factor V and factor VIII (disorder)
716746003,Congenital alpha-2-antiplasmin deficiency (disorder)
717407006,Congenital plasminogen activator inhibitor deficiency type 1 (disorder)
782909004,Hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation (disorder)
783256001,Familial thrombomodulin anomalies (disorder)
16773005,Drug-induced coagulation inhibitor disorder (disorder)
16922007,Hereditary coagulation factor deficiency (disorder)
21112004,Vascular hemostatic disease (disorder)
64779008,Blood coagulation disorder (disorder)
86075001,Coagulation factor deficiency syndrome (disorder)
95839005,Disorder involving the fibrinolytic system (disorder)
123786007,Blood coagulation disorder with shortened coagulation time (disorder)
123787003,Blood coagulation disorder with prolonged coagulation time (disorder)
123788008,Blood coagulation disorder with shortened bleeding time (disorder)
123789000,Blood coagulation disorder with prolonged bleeding time (disorder)
123790009,Blood coagulation disorder with impaired clot retraction time (disorder)
128088003,"Blood coagulation disorder, categorized by value of screening test (disorder)"
234455001,Fibrinogen abnormality (disorder)
234466008,Acquired coagulation disorder (disorder)
362970003,Disorder of hemostatic system (disorder)
441042008,Hereditary elevated factor VIII (disorder)
724854007,Purpura of skin and or skin-associated mucous membrane co-occurrent and due to coagulation disorder (disorder)
1.07E+16,Blood coagulation disorder complicating childbirth (disorder)
1.07E+16,Blood coagulation disorder complicating pregnancy (disorder)
86074002,Purpura rheumatica (disorder)
236504007,Henoch-Schönlein nephritis (disorder)
402856005,Acute hemorrhagic edema of childhood (disorder)
870349001,Noninfectious enteritis due to immunoglobulin A vasculitis (disorder)
871631000,Ulcer of intestine due to immunoglobulin A vasculitis (disorder)
8.54E+13,Glomerulonephritis due to Henoch-Schönlein purpura (disorder)
9417000,Platelet dense granule deficiency (disorder)
22716005,Platelet disorder (disorder)
32942005,Glanzmann's thrombasthenia (disorder)
41461004,Platelet dysfunction caused by drugs (disorder)
43346008,Platelet procoagulant activity deficiency (disorder)
51448009,Platelet secretory disorder (disorder)
51720005,Gray platelet syndrome (disorder)
54569005,Bernard Soulier syndrome (disorder)
128094006,Alloimmune platelet transfusion refractoriness (disorder)
128095007,Acquired platelet function disorder (disorder)
128096008,Hereditary platelet function disorder (disorder)
128098009,Scott syndrome (disorder)
128099001,Platelet storage pool defect (disorder)
128100009,Mixed alpha granule and dense body deficiency (disorder)
128102001,Familial alpha>2< adrenergic receptor defect in platelets (disorder)
128103006,Isolated collagen aggregation defect (disorder)
129654004,Acquired platelet factor 3 disease (disorder)
234470000,Platelet membrane defect (disorder)
234471001,Glycoprotein Ia defect (disorder)
234472008,Glycoprotein Ib defect (disorder)
234474009,Dense body defect (disorder)
234475005,Thromboxane generation defect (disorder)
234476006,Cyclooxygenase deficiency (disorder)
234477002,Thromboxane synthetase deficiency (disorder)
234478007,Giant platelet syndrome (disorder)
234479004,Acquired platelet disorder (disorder)
234486007,Montreal platelet syndrome (disorder)
267532001,Qualitative platelet disorder (disorder)
270117002,Platelet type pseudo-von Willebrand disease (disorder)
296332004,Acquired storage pool deficiency (platelets) (disorder)
297307009,Exhausted platelets (disorder)
359536009,Megakaryocytic aplasia (disorder)
402653004,Thrombocytopenic purpura due to defective platelet production (disorder)
718553004,White platelet syndrome (disorder)
718554005,Medich giant platelet syndrome (disorder)
725105006,Bleeding disorder due to deficiency of calcium and diacylglycerol-regulated guanine nucleotide exchange factor I (disorder)
41486008,Eczematid-like purpura of Doucas and Kapetanakis (disorder)
111199007,Purpura pigmentosa chronica (disorder)
206414002,Perinatal purpura (disorder)
234496003,Metabolic purpura (disorder)
275446004,Gardner-Diamond syndrome (disorder)
361209006,Dermite ocre of Favre (disorder)
387778001,Purpuric disorder (disorder)
402853002,Cryofibrinogenemic purpura (disorder)
402854008,Dysproteinemic purpura (disorder)
13172003,Chronic idiopathic thrombocytopenic purpura (disorder)
32273002,Idiopathic thrombocytopenic purpura (disorder)
75331009,Evans syndrome (disorder)
302873008,Thrombocytopenic purpura (disorder)
37492005,Sex-linked thrombocytopenia (disorder)
82190001,Thrombocytopenia due to defective platelet production (disorder)
234482009,Amegakaryocytic thrombocytopenia (disorder)
234483004,Megakaryocytic thrombocytopenia (disorder)
234485006,Epstein syndrome (disorder)
234487003,Mediterranean thrombocytopenia (disorder)
236422008,Fechtner syndrome (disorder)
267534000,Primary thrombocytopenia (disorder)
267535004,Congenital thrombocytopenic purpura (disorder)
359531004,Amegakaryocytic thrombocytopenia with congenital malformation (disorder)
438492008,Hereditary thrombocytopenic disorder (disorder)
441134009,"Congenital dysmegakaryopoietic thrombocytopenia, Paris Trousseau type (disorder)"
712922002,Myosin heavy chain 9 non muscle related disease (disorder)
713388002,GATA binding protein 1 related thrombocytopenia with dyserythropoiesis (disorder)
717769007,MYH9 macrothrombocytopenia syndrome (disorder)
720521008,Autosomal dominant macrothrombocytopenia (disorder)
722475006,X-linked congenital dyserythropoietic anemia with thrombocytopenia (disorder)
725034002,Familial platelet syndrome with predisposition to acute myelogenous leukemia (disorder)
737221003,Congenital thrombocytopenia (disorder)
771075004,Macrothrombocytopenia with mitral valve insufficiency (disorder)
783251006,Hereditary thrombocytopenia with normal platelets (disorder)
