"code","description"
"15649301000119103","Aneurysm of right popliteal artery (disorder)"
"15649141000119104","Aneurysm of left internal iliac artery (disorder)"
"15649101000119101","Aneurysm of right internal iliac artery (disorder)"
"15649041000119103","Aneurysm of left common iliac artery (disorder)"
"15648981000119103","Aneurysm of right common iliac artery (disorder)"
"15648921000119102","Aneurysm of left subclavian artery (disorder)"
"15648861000119100","Aneurysm of right subclavian artery (disorder)"
"15648561000119102","Aneurysm of left carotid artery (disorder)"
"15648521000119107","Aneurysm of right carotid artery (disorder)"
"15648481000119107","Aneurysm of left common carotid artery (disorder)"
"15648441000119102","Aneurysm of right common carotid artery (disorder)"
"15648401000119104","Aneurysm of left internal carotid artery (disorder)"
"15648361000119108","Aneurysm of right internal carotid artery (disorder)"
"15648321000119103","Aneurysm of extracranial portion of left internal carotid artery (disorder)"
"15648281000119108","Aneurysm of extracranial portion of right internal carotid artery (disorder)"
"15648241000119103","Aneurysm of intracranial portion of left internal carotid artery (disorder)"
"15648201000119100","Aneurysm of intracranial portion of right internal carotid artery (disorder)"
"15629741000119102","Systolic heart failure stage C due to ischemic cardiomyopathy (disorder)"
"15629641000119107","Systolic heart failure stage B due to ischemic cardiomyopathy (disorder)"
"15629591000119103","Congestive heart failure stage B due to ischemic cardiomyopathy (disorder)"
"15629541000119106","Congestive heart failure stage C due to ischemic cardiomyopathy (disorder)"
"12367321000119104","Mural thrombus of right atrium (disorder)"
"12367281000119109","Mural thrombus of right ventricle (disorder)"
"12238151000119107","Acute ST segment elevation myocardial infarction of inferoposterior wall (disorder)"
"12238111000119106","Acute ST segment elevation myocardial infarction of inferolateral wall (disorder)"
"12237391000119101","Aneurysm of artery of right lower limb (disorder)"
"12237351000119106","Aneurysm of artery of left lower limb (disorder)"
"12237311000119105","Aneurysm of right renal artery (disorder)"
"12237271000119105","Aneurysm of left renal artery (disorder)"
"11018701000119109","Coronary arteriosclerosis after percutaneous coronary angioplasty (disorder)"
"11011871000119101","Acquired arteriovenous fistula (disorder)"
"10988361000119105","History of correction of portal systemic shunt (situation)"
"10988321000119100","History of peripheral vascular angioplasty (situation)"
"10809641000119100","Mitral valve disorder in mother complicating childbirth (disorder)"
"10753101000119102","Heart disease in mother complicating childbirth (disorder)"
"10743741000119103","Cardiac arrhythmia in mother complicating childbirth (disorder)"
"(10743121000119108","Aortic valve disorder in mother complicating childbirth (disorder)"
"1086051000119107","Cardiomyopathy due to diphtheria (disorder)"
"1078301000112109","Multiple drug intolerant hypertension (disorder)"
"690791000119107","Penetrating ulcer of aorta (disorder)"
"367821000119106","Hypertension due to compression of renal parenchyma (disorder)"
"367431000119107","Erectile dysfunction co-occurrent and due to arterial insufficiency (disorder)"
"286391000119108","Acquired coronary artery fistula (disorder)"
"286261000119105","Bypass stent graft present (finding)"
"286031000119106","Rheumatic mitral valve prolapse (disorder)"
"286011000119101","Rheumatic mitral valve annular calcification (disorder)"
"285981000119103","Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery (disorder)"
"285881000119109","Malignant hypertensive chronic kidney disease stage 4 (disorder)"
"285871000119106","Malignant hypertensive chronic kidney disease stage 3 (disorder)"
"285861000119100","Malignant hypertensive chronic kidney disease stage 2 (disorder)"
"285851000119102","Malignant hypertensive chronic kidney disease stage 1 (disorder)"
"285841000119104","Malignant hypertensive end stage renal disease (disorder)"
"285831000119108","Malignant hypertensive chronic kidney disease (disorder)"
"285701000119108","History of heart valve repair with prosthesis (situation)"
"285151000119108","Arteriosclerosis of autologous coronary artery bypass graft (disorder)"
"285141000119106","Arteriosclerosis of autologous arterial coronary artery bypass graft (disorder)"
"285011000119108","Chronic kidney disease stage 5 due to benign hypertension (disorder)"
"285001000119105","Chronic kidney disease stage 4 due to benign hypertension (disorder)"
"284991000119104","Chronic kidney disease stage 3 due to benign hypertension (disorder)"
"284981000119102","Chronic kidney disease stage 2 due to benign hypertension (disorder)"
"284971000119100","Chronic kidney disease stage 1 due to benign hypertension (disorder)"
"284961000119106","Chronic kidney disease due to benign hypertension (disorder)"
"284951000119109","Postoperative atrioventricular block (disorder)"
"284941000119107","High degree second degree atrioventricular block (disorder)"
"284821000119109","Aneurysm of intracranial portion of internal carotid artery (disorder)"
"284811000119102","Aneurysm of extracranial portion of internal carotid artery (disorder)"
"216631000119102","Stent in circumflex branch of left coronary artery (finding)"
"216621000119100","Stent in anterior descending branch of left coronary artery (finding)"
"216051000119102","Inferior vena cava filter in situ (finding)"
"204981000119101","Cardiomyopathy due to viral infection (disorder)"
"186971000119106","Acquired arteriovenous fistula aneurysm (disorder)"
"153951000119103","Acute on chronic combined systolic and diastolic heart failure (disorder)"
"153941000119100","Chronic combined systolic and diastolic heart failure (disorder)"
"153931000119109","Acute combined systolic and diastolic heart failure (disorder)"
"153911000119104","Peripheral arterial insufficiency (disorder)"
"153891000119101","End stage renal disease on dialysis due to hypertension (disorder)"
"153871000119102","Stasis dermatitis co-occurrent with venous ulcer of lower limb due to chronic peripheral venous hypertension (disorder)"
"153851000119106","Malignant hypertensive chronic kidney disease stage 5 (disorder)"
"153831000119100","Venous ulcer of lower extremity due to chronic peripheral venous hypertension (disorder)"
"153811000119105","Chronic peripheral venous hypertension with lower extremity complication (disorder)"
"142121000119101","Abdominal aortic ectasia (disorder)"
"142111000119108","Ectasia of thoracic aorta (disorder)"
"140131000119102","Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)"
"140121000119100","Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)"
"140111000119107","Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)"
"140101000119109","Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)"
"139941000119104","History of endovascular stent graft for repair of abdominal aortic aneurysm (situation)"
"139011000119104","Coronary arteriosclerosis following coronary artery bypass graft (disorder)"
"135531000119100","Posterior tibial artery insufficiency (disorder)"
"135071000119105","Acute thrombosis of superior vena cava (disorder)"
"135061000119104","Chronic thrombosis of superior vena cava (disorder)"
"133971000119108","Chronic pulmonary embolism (disorder)"
"132721000119104","Hypertensive emergency (disorder)"
"131601000119106","Drug coated stent in anterior descending branch of left coronary artery (finding)"
"131591000119104","Bare metal stent in circumflex branch of left coronary artery (finding)"
"131581000119102","Drug coated stent in circumflex branch of left coronary artery (finding)"
"131561000119106","Bare metal stent in branch of right coronary artery (finding)"
"131551000119109","Drug coated stent in branch of right coronary artery (finding)"
"131521000119101","Bare metal stent in anterior descending branch of left coronary artery (finding)"
"130551000119103","Stent in branch of right coronary artery (finding)"
"130541000119100","History of placement of stent in coronary artery bypass graft (situation)"
"130041000119106","History of insertion of iliac stent (situation)"
"129181000119109","Chronic kidney disease stage 2 due to hypertension (disorder)"
"129171000119106","Chronic kidney disease stage 3 due to hypertension (disorder)"
"129161000119100","Chronic kidney disease stage 5 due to hypertension (disorder)"
"129151000119102","Chronic kidney disease stage 4 due to hypertension (disorder)"
"128001000119105","Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)"
"127991000119101","Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)"
"125411000119107","History of mechanical aortic valve replacement (situation)"
"122341000119107","History of aortic root replacement (situation)"
"120891000119109","Diastolic heart failure stage C (disorder)"
"120881000119106","Diastolic heart failure stage D (disorder)"
"120861000119102","Systolic heart failure stage C (disorder)"
"120851000119104","Systolic heart failure stage D (disorder)"
"120041000119109","Atrial fibrillation with rapid ventricular response (disorder)"
"119731000146105","Cardiomyopathy due to disease caused by Severe acute respiratory syndrome coronavirus 2 (disorder)"
"119551000119102","Permanent cardiac pacemaker (finding)"
"117681000119102","Chronic kidney disease stage 1 due to hypertension (disorder)"
"117051000119103","Chronic total occlusion of coronary artery (disorder)"
"111411000119103","End stage renal disease due to hypertension (disorder)"
"108701000119102","Cardiomyopathy due to hypertension (disorder)"
"108421000119102","Mural thrombus of left ventricle (disorder)"
"108411000119109","Mural thrombus of left atrium (disorder)"
"104931000119100","Chronic kidney disease due to hypertension (disorder)"
"103011000119106","Coronary arteriosclerosis in patient with history of previous myocardial infarction (situation)"
"102631000119103","Gangrene due to peripheral vascular disease (disorder)"
"102451000119107","Complete atrioventricular block as complication of atrioventricular nodal ablation (disorder)"
"101711000119105","Glomerulonephritis co-occurrent and due to antineutrophil cytoplasmic antibody positive vasculitis (disorder)"
"101281000119107","Congestive heart failure due to cardiomyopathy (disorder)"
"97021000119102","History of porcine aortic valve replacement (situation)"
"96751000119106","Hypertensive heart AND chronic kidney disease stage 1 (disorder)"
"96741000119109","Hypertensive heart AND chronic kidney disease stage 2 (disorder)"
"96731000119100","Hypertensive heart AND chronic kidney disease stage 3 (disorder)"
"96721000119103","Hypertensive heart AND chronic kidney disease stage 4 (disorder)"
"96711000119105","Hypertensive heart AND chronic kidney disease stage 5 (disorder)"
"96701000119107","Hypertensive heart AND chronic kidney disease on dialysis (disorder)"
"96331000119104","History of porcine mitral valve replacement (situation)"
"96311000119109","Exacerbation of congestive heart failure (disorder)"
"96271000119109","History of mechanical mitral valve replacement (situation)"
"96261000119103","History of tissue graft mitral valve replacement (situation)"
"94461000119106","History of pulmonary valve replacement (situation)"
"94081000119107","Ischemic steal syndrome (disorder)"
"90971000119103","Glomerulonephritis co-occurrent and due to vasculitis (disorder)"
"86041000119107","Normally functioning cardiac pacemaker in situ (finding)"
"78741000119103","Acute coronary artery occlusion not resulting in myocardial infarction (disorder)"
"73941000119109","History of repair of mitral valve with prosthesis (situation)"
"72181000119109","Endocarditis due to systemic lupus erythematosus (disorder)"
"71701000119105","Hypertension in chronic kidney disease due to type 1 diabetes mellitus (disorder)"
"71421000119105","Hypertension in chronic kidney disease due to type 2 diabetes mellitus (disorder)"
"69031000119105","Biventricular cardiac pacemaker present (finding)"
"68971000119104","Biventricular automatic implantable cardioverter defibrillator in situ (finding)"
"67441000119101","Congestive heart failure stage C (disorder)"
"67431000119105","Congestive heart failure stage D (disorder)"
"53391000119100","History of tissue graft aortic valve replacement (situation)"
"36791000119109","History of tricuspid valve replacement (situation)"
"34881000119105","Peripheral vascular disease associated with another disorder (disorder)"
"33711000119109","History of mechanical heart valve replacement (situation)"
"29721000119101","Aneurysm of peripheral artery (disorder)"
"27651000146102","Dissection of descending aorta (disorder)"
"27631000146108","Dissection of aortic arch (disorder)"
"23341000119109","Congestive heart failure with right heart failure (disorder)"
"23311000119105","Acute myocardial infarction due to right coronary artery occlusion (disorder)"
"21421000119109","Nonsustained paroxysmal ventricular tachycardia (disorder)"
"17531000119105","Acute myocardial infarction due to left coronary artery occlusion (disorder)"
"15781000119107","Hypertensive heart AND chronic kidney disease with congestive heart failure (disorder)"
"10701000087104","Arrhythmia during surgery (disorder)"
"8501000119104","Hypertensive heart and chronic kidney disease (disorder)"
"8001000119106","Atherosclerosis of aortoiliac bypass graft (disorder)"
"5761000119100","Nonsustained paroxysmal supraventricular tachycardia (disorder)"
"5251000119108","Acquired arteriovenous malformation (disorder)"
"2831000119107","Aneurysm of descending thoracic aorta (disorder)"
"1241000119109","History of mitral valve replacement (situation)"
"1231000119100","History of aortic valve replacement (situation)"
"791000119109","Angina due to type 2 diabetes mellitus (disorder)"
"111000119104","Nonischemic congestive cardiomyopathy (disorder)"
"874782009","Acquired abnormality of atrioventricular (not morphologically mitral or tricuspid) following repair of atrioventricular septal defect (disorder)"
"871832005","Multifocal atrial ectopics (disorder)"
"871686004","Multiple atrial ectopics (disorder)"
"871671005","Acquired stenosis of supravalvar area (disorder)"
"871669005","Acquired abnormality of aorta due to congenital heart anomaly (disorder)"
"871665004","Acquired dilatation of ascending aorta and aortic root (disorder)"
"871656006","Acquired abnormality of aortic arch branch (disorder)"
"871649000","Hypertrophic cardiomyopathy due to lysosomal disease (disorder)"
"871646007","Infiltrative cardiomyopathy (disorder)"
"871644005","Ion cardiac channelopathy (disorder)"
"871642009","Hypertension due to aortic arch obstruction (disorder)"
"871639003","Dilated cardiomyopathy due to mitochondrial disease (disorder)"
"871638006","Hypertrophic cardiomyopathy due to glycogen storage disease (disorder)"
"871623005","Acquired subaortic stenosis (disorder)"
"871621007","Acquired stenosis of subpulmonary area (disorder)"
"871578006","Arteriovenous fistula of pulmonary vessels following superior cavopulmonary anastomosis (disorder)"
"871536000","Aneurysm of pararenal aorta (disorder)"
"870637009","Dissection of cervical artery (disorder)"
"870575001","Disorder of cardiac atrium (disorder)"
"870346008","Retinopathy due to atherosclerosis (disorder)"
"868226001","Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery (disorder)"
"868225002","Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery (disorder)"
"868224003","Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery (disorder)"
"868223009","Occlusion of posterior lateral branch of right coronary artery (disorder)"
"868222004","Occlusion of posterior descending branch of right coronary artery (disorder)"
"868221006","Occlusion of marginal branch of right coronary artery (disorder)"
"868220007","Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery (disorder)"
"868219001","Occlusion of mid portion of right coronary artery (disorder)"
"868217004","Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery (disorder)"
"868216008","Occlusion of distal portion of right coronary artery (disorder)"
"868215007","Occlusion of proximal portion of right coronary artery (disorder)"
"868214006","Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery (disorder)"
"866047004","Multiple mononeuropathy due to perinuclear antineutrophil cytoplasmic associated antibody associated vasculitis (disorder)"
"860839005","Cardiomyopathy due to storage disease (disorder)"
"860837007","Cardiomyopathy due to connective tissue disease (disorder)"
"846684007","Occlusion of intermediate artery (disorder)"
"846683001","Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery (disorder)"
"846668006","Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery (disorder)"
"846667001","Occlusion of diagonal branch of anterior descending branch of left coronary artery (disorder)"
"840680009","Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery (disorder)"
"840679006","Occlusion of septal branch of anterior descending branch of left coronary artery (disorder)"
"840609007","Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery (disorder)"
"840608004","Occlusion of anterior descending branch of left coronary artery (disorder)"
"840580004","Peripheral arterial disease (disorder)"
"840439009","Dissection of intracranial carotid artery (disorder)"
"840438001","Dissection of intracranial vertebral artery (disorder)"
"840420004","Dissection of extracranial vertebral artery (disorder)"
"840419005","Dissection of extracranial carotid artery (disorder)"
"840316004","Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery (disorder)"
"840315000","Occlusion of distal portion of anterior descending branch of left coronary artery (disorder)"
"840313007","Occlusion of mid portion of anterior descending branch of left coronary artery (disorder)"
"840312002","Acute ST segment elevation myocardial infarction due to occlusion of mid portion of anterior descending branch of left coronary artery (disorder)"
"840310005","Occlusion of proximal portion of anterior descending branch of left coronary artery (disorder)"
"840309000","Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of anterior descending branch of left coronary artery (disorder)"
"840308008","Severe pulmonary hypertension (disorder)"
"840307003","Moderate pulmonary hypertension (disorder)"
"840306007","Mild pulmonary hypertension (disorder)"
"840283003","Left heart obstructive lesion (disorder)"
"838546001","Severe aortic valve regurgitation (disorder)"
"838545002","Moderate aortic valve regurgitation (disorder)"
"838544003","Mild aortic valve regurgitation (disorder)"
"838543009","Severe pulmonary valve regurgitation (disorder)"
"838542004","Moderate pulmonary valve regurgitation (disorder)"
"838541006","Mild pulmonary valve regurgitation (disorder)"
"838540007","Severe pulmonary valve stenosis (disorder)"
"838539005","Moderate pulmonary valve stenosis (disorder)"
"838538002","Mild pulmonary valve stenosis (disorder)"
"838537007","Severe tricuspid valve stenosis (disorder)"
"838536003","Moderate tricuspid valve stenosis (disorder)"
"838535004","Mild tricuspid valve stenosis (disorder)"
"838456000","Severe tricuspid valve regurgitation (disorder)"
"838455001","Moderate tricuspid valve regurgitation (disorder)"
"838454002","Mild tricuspid valve regurgitation (disorder)"
"838453008","Severe mitral valve regurgitation (disorder)"
"838452003","Moderate mitral valve regurgitation (disorder)"
"838451005","Mild mitral valve regurgitation (disorder)"
"838450006","Severe mitral valve stenosis (disorder)"
"838449006","Moderate mitral valve stenosis (disorder)"
"838448003","Mild mitral valve stenosis (disorder)"
"838364007","Aortic aneurysm due to Loeys-Dietz syndrome (disorder)"
"838314000","Calcific arteriolopathy due to uremia (disorder)"
"838308007","Fibromuscular dysplasia of wall of intracranial artery (disorder)"
"836482000","Severe stenosis of aortic valve (disorder)"
"836481007","Moderate stenosis of aortic valve (disorder)"
"836480008","Mild stenosis of aortic valve (disorder)"
"836295007","Acute myocardial infarction of inferolateral wall with posterior extension (disorder)"
"836294006","Acute myocardial infarction of apex of heart (disorder)"
"836293000","Acute myocardial infarction of right ventricle (disorder)"
"827164008","Delayed postmyocardial infarction pericarditis (disorder)"
"827163002","Early postmyocardial infarction pericarditis (disorder)"
"792842004","Coronary arteriosclerosis in artery of transplanted heart (disorder)"
"789693005","Acquired Brugada syndrome (disorder)"
"789039008","Scar mediated macro re-entrant atrial tachycardia (disorder)"
"789037005","Rheumatic cardiomyopathy (disorder)"
"789036001","Rheumatic aortitis (disorder)"
"788950000","Heart failure with mid range ejection fraction (disorder)"
"788878000","Cardiomyopathy due to diabetes mellitus (disorder)"
"786040006","Mitral valve posterior leaflet prolapse (disorder)"
"785847000","Arrhythmogenic bileaflet mitral prolapse (disorder)"
"783733006","Fibromuscular dysplasia of wall of bilateral carotid arteries (disorder)"
"783731008","Fibromuscular dysplasia of wall of carotid artery (disorder)"
"783730009","Fibromuscular dysplasia of wall of renal artery (disorder)"
"783729004","Fibromuscular dysplasia of wall of artery (disorder)"
"783423004","Aneurysm of internal carotid-posterior communicating artery zone (disorder)"
"783422009","Aneurysm of internal carotid-anterior communicating artery zone (disorder)"
"783415001","Aneurysm of internal carotid bifurcation (disorder)"
"782724001","Multisystemic smooth muscle dysfunction syndrome (disorder)"
"778061001","Familial cervical artery dissection (disorder)"
"771478008","Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to mitochondrial transfer ribonucleic acid translation optimization 1 deficiency (disorder)"
"771075004","Macrothrombocytopenia with mitral valve insufficiency (disorder)"
"770784003","Sinoatrial node dysfunction and deafness (disorder)"
"767169001","Acquired obstruction of coronary sinus (disorder)"
"766960007","Obstruction of inferior vena cava (disorder)"
"766959002","Obstruction of coronary sinus (disorder)"
"766945009","Complete obstruction of hepatic portal vein (disorder)"
"766937004","Hypertension due to gain-of-function mutation in mineralocorticoid receptor (disorder)"
"766883006","Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation (disorder)"
"766704005","Idiopathic recurrent pericarditis (disorder)"
"764457005","Cardiac arrhythmia ankyrin-B related (disorder)"
"762539005","Endocarditis of neoaortic valve (disorder)"
"762534000","Supraventricular bradyarrhythmia (disorder)"
"762463000","Diastolic hypertension co-occurrent with systolic hypertension (disorder)"
"762352004","Demyelination due to systemic vasculitis (disorder)"
"762302008","Immune complex small vessel vasculitis caused by drug (disorder)"
"762255004","Thrombus of chamber of heart (disorder)"
"762247006","Preexcited atrial fibrillation (disorder)"
"739026008","Transplanted heart valve present (finding)"
"737278006","Coronary artery graft present (finding)"
"737277001","Prosthetic heart valve in situ (finding)"
"737276005","Aortocoronary bypass graft present (finding)"
"737184001","Interstitial lung disease co-occurrent and due to systemic vasculitis (disorder)"
"737160009","Dissection of basilar artery (disorder)"
"737159004","Aneurysm of basilar artery (disorder)"
"737158007","Aneurysm of aorta due to and following procedure (disorder)"
"737157002","False aneurysm of aorta due to and following procedure (disorder)"
"736978009","Mural thrombus of right ventricle following acute myocardial infarction (disorder)"
"735686002","Sudden cardiac death due to cardiac arrhythmia (disorder)"
"735685003","Atrioventricular reciprocating tachycardia (disorder)"
"735684004","Non-cavotricuspid isthmus dependent atrial tachycardia (disorder)"
"735683005","Cavotricuspid isthmus dependent macroreentry tachycardia (disorder)"
"735682000","Macro re-entrant atrial tachycardia (disorder)"
"735585008","Perforation of atrium following procedure (disorder)"
"735584007","Disorder of atrium following procedure (disorder)"
"735581004","Ventricular septal defect following procedure (disorder)"
"735580003","Recurrent interatrial communication following procedure (disorder)"
"735579001","Residual interatrial communication following procedure (disorder)"
"735578009","Acquired abnormality of coronary sinus (disorder)"
"735577004","Perforation of thoracoabdominal aorta co-occurrent and due to aneurysm of thoracoabdominal aorta (disorder)"
"735576008","Perforation of abdominal aorta co-occurrent and due to aneurysm of abdominal aorta (disorder)"
"735575007","Perforation of thoracic aorta co-occurrent and due to aneurysm of thoracic aorta (disorder)"
"735571003","Acquired ventricular septal defect (disorder)"
"735570002","Acquired abnormality of cardiac ventricle (disorder)"
"735569003","Acquired abnormality of atrium (disorder)"
"735568006","Rupture of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery (disorder)"
"735567001","Perforation of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery (disorder)"
"735566005","Rupture of coronary artery co-occurrent and due to aneurysm of coronary artery (disorder)"
"735565009","Perforation of coronary artery co-occurrent and due to aneurysm of coronary artery (disorder)"
"733600007","Combined oxidative phosphorylation defect type 8 (disorder)"
"733125004","Acquired complete atrioventricular block (disorder)"
"732230001","Dissection of coronary artery (disorder)"
"726490008","Stenosis of artery (disorder)"
"725416005","Cardiomyopathy co-occurrent and due to cirrhosis of liver (disorder)"
"724996005","Lumbosacral plexopathy due to vasculitis (disorder)"
"724602004","Single organ vasculitis (disorder)"
"724600007","Small vessel vasculitis caused by immune complex (disorder)"
"724599009","Small vessel vasculitis (disorder)"
"724598001","Vasculitis of medium sized vessel (disorder)"
"724597006","Vasculitis of large artery (disorder)"
"724446001","External iliac artery endofibrosis (disorder)"
"724444003","Segmental arterial mediolysis (disorder)"
"724442004","Dissection of ascending aorta and aortic arch (disorder)"
"724441006","Non-atherosclerotic chronic arterial occlusive disease (disorder)"
"724431008","Atherosclerosis of autologous coronary artery bypass graft (disorder)"
"724173009","Maternally inherited cardiomyopathy and hearing loss syndrome (disorder)"
"723993005","Sensorineural deafness with dilated cardiomyopathy syndrome (disorder)"
"723866006","Idiopathic ventricular fibrillation not Brugada type (disorder)"
"723862008","Atherosclerosis of non-autologous coronary artery bypass graft (disorder)"
"723860000","Arrhythmia due to and following acute myocardial infarction (disorder)"
"723859005","Pulmonary embolism due to and following acute myocardial infarction (disorder)"
"723858002","Ventricular aneurysm due to and following acute myocardial infarction (disorder)"
"723438005","Left cardiac ventricle to aorta assist device in situ (finding)"
"723089002","Acquired atrial septal defect (disorder)"
"722191003","Antineutrophil cytoplasmic antibody positive vasculitis (disorder)"
"722095005","Acute kidney injury due to circulatory failure (disorder)"
"721714001","Arteriovenous fistula of splanchnic circulation (disorder)"
"721664001","Vasculitis of mesenteric artery (disorder)"
"721238001","Acquired anomaly of pulmonary artery (disorder)"
"721226005","Hughes Stovin syndrome (disorder)"
"721206006","Solitary varix of esophagus (disorder)"
"721178001","Intramucosal venous dilatation of esophagus (disorder)"
"721160006","Downhill varices of esophagus (disorder)"
"721096008","Diffuse palmoplantar keratoderma and acrocyanosis syndrome (disorder)"
"720809000","Dissection of external carotid artery (disorder)"
"720626009","Dissection of carotid artery (disorder)"
"720609003","Cardiomyopathy with cataract and hip spine disease syndrome (disorder)"
"720568003","Brachydactyly and arterial hypertension syndrome (disorder)"
"720507006","Chronic atrial and intestinal dysrhythmia (disorder)"
"720448006","Typical atrial flutter (disorder)"
"719907006","Timothy syndrome type 2 (disorder)"
"719839000","Tubular renal disease with cardiomyopathy syndrome (disorder)"
