"code","description"
"16023991000119104","Cerebrovascular accident due to occlusion of left pontine artery (disorder)"
"16023911000119108","Cerebrovascular accident due to occlusion of right carotid artery (disorder)"
"16005231000119102","Neuralgic amyotrophy of right brachial plexus (disorder)"
"16005191000119106)","Neuralgic amyotrophy of left brachial plexus (disorder)"
"16002111000119106","Cerebrovascular accident due to thrombus of left middle cerebral artery (disorder)"
"16002031000119102","Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder)"
"16000511000119103","Cerebrovascular accident due to occlusion of left middle cerebral artery (disorder)"
"16000431000119109","Cerebrovascular accident due to occlusion of right middle cerebral artery (disorder)"
"16000391000119104","Cerebrovascular accident due to occlusion of right posterior cerebral artery (disorder)"
"16000351000119109","Cerebrovascular accident due to occlusion of left posterior cerebral artery (disorder)"
"15988391000119106","Acquired left carotid cavernous fistula (disorder)"
"15988351000119101","Acquired right carotid cavernous fistula (disorder)"
"15985831000119107","Dystonia of left hand (disorder)"
"15985791000119101","Dystonia of right hand (disorder)"
"15982311000119104","Weakness of left facial muscle due to and following cerebrovascular disease (disorder)"
"15982271000119104","Weakness of right facial muscle due to and following cerebrovascular disease (disorder)"
"15978631000119109","Occlusion of bilateral vertebral arteries (disorder)"
"15978551000119104","Myelopathy of thoracolumbar spine due to disc disorder (disorder)"
"15978471000119109","Thrombosis of left vertebral artery (disorder)"
"15978431000119106","Thrombosis of right vertebral artery (disorder)"
"15972821000119108","Radiculopathy of lumbosacral spine due to disc disorder (disorder)"
"15967181000119108","Subclavian steal syndrome of right subclavian artery (disorder)"
"15967141000119103","Steal syndrome of left subclavian artery (disorder)"
"12367511000119101","Paraplegia due to and following cerebrovascular accident (disorder)"
"12265261000119102","Benign extra-axial hygroma (disorder)"
"12242751000119105","Weakness of right facial muscle due to and following cerebrovascular accident (disorder)"
"12242711000119109","Weakness of left facial muscle due to and following cerebrovascular accident (disorder)"
"12237951000119105","Amaurosis fugax of right eye (disorder)"
"12237911000119109","Amaurosis fugax of left eye (disorder)"
"691461000119103","Acquired cerebral atrophy (disorder)"
"690351000119103","Dysphasia due to and following embolic cerebrovascular accident (disorder)"
"690341000119100","Cognitive deficit due to and following embolic cerebrovascular accident (disorder)"
"690331000119109","Speech and language deficit due to and following embolic cerebrovascular accident (disorder)"
"690321000119106","Aphasia due to and following embolic cerebrovascular accident (disorder)"
"690311000119104","Dysarthria due to and following embolic cerebrovascular accident (disorder)"
"690271000119104","Hemiplegia of nondominant side due to and following embolic cerebrovascular accident (disorder)"
"690201000119109","Ataxia due to and following embolic cerebrovascular accident (disorder)"
"690171000119105","Weakness of facial muscle due to and following embolic cerebrovascular accident (disorder)"
"680991000119108","Atrophy of bilateral optic nerves following inflammation (disorder)"
"674481000119100","Spontaneous hematoma of spinal cord (disorder)"
"674401000119108","Speech and language deficit due to and following ischemic cerebrovascular accident (disorder)"
"674391000119106","Speech and language deficit due to and following hemorrhagic cerebrovascular accident (disorder)"
"674381000119108","Weakness of facial muscle due to and following ischemic cerebrovascular accident (disorder)"
"674361000119104","Apraxia due to and following ischemic cerebrovascular accident (disorder)"
"674161000119102","Monoplegia of upper limb due to and following ischemic cerebrovascular accident (disorder)"
"674121000119107","Ataxia due to and following hemorrhagic cerebrovascular accident (disorder)"
"674111000119100","Ataxia due to and following ischemic cerebrovascular accident (disorder)"
"674091000119108","Vertigo due to and following ischemic cerebrovascular accident (disorder)"
"672571000119109","Cognitive deficit due to and following hemorrhagic cerebrovascular accident (disorder)"
"672561000119103","Cognitive deficit due to and following ischemic cerebrovascular accident (disorder)"
"672551000119100","Aphasia due to and following hemorrhagic cerebrovascular accident (disorder)"
"672541000119102","Aphasia due to and following ischemic cerebrovascular accident (disorder)"
"672531000119106","Dysphasia due to and following hemorrhagic cerebrovascular accident (disorder)"
"672521000119108","Dysphasia due to and following ischemic cerebrovascular accident (disorder)"
"672511000119101","Dysarthria due to and following hemorrhagic cerebrovascular accident (disorder)"
"672501000119104","Dysarthria due to and following ischemic cerebrovascular accident (disorder)"
"672461000119104","Hemiplegia of dominant side due to and following ischemic cerebrovascular accident (disorder)"
"672441000119103","Hemiplegia of nondominant side due to and following ischemic cerebrovascular accident (disorder)"
"433691000124104","Intracranial hypotension (disorder)"
"368581000119106","Neuropathy due to type 2 diabetes mellitus (disorder)"
"368521000119107","Disorder of nerve co-occurrent and due to type 1 diabetes mellitus (disorder)"
"350471000119102","Idiopathic small fiber peripheral neuropathy (disorder)"
"348501000119108","Atrophy of left optic nerve following inflammation (disorder)"
"348051000119102","Atrophy of right optic nerve following inflammation (disorder)"
"330791000119108","Cerebrovascular accident due to thrombus of left carotid artery (disorder)"
"330421000119102","Lacunar ataxic hemiparesis of right nondominant side (disorder)"
"330411000119109","Lacunar ataxic hemiparesis of left nondominant side (disorder)"
"330061000119104","Acquired cerebral ventriculomegaly (disorder)"
"330011000119102","Non-traumatic cerebral edema (disorder)"
"329651000119102","Cerebrovascular accident due to thrombus of right carotid artery (disorder)"
"329641000119104","Cerebrovascular accident due to thrombus of basilar artery (disorder)"
"329571000119107","Occlusion of left posterior cerebral artery (disorder)"
"329561000119101","Occlusion of right posterior cerebral artery (disorder)"
"329491000119109","Occlusion of left middle cerebral artery (disorder)"
"329481000119106","Occlusion of right middle cerebral artery (disorder)"
"329461000119102","Cerebrovascular accident due to occlusion of left cerebellar artery by embolus (disorder)"
"329451000119104","Cerebrovascular accident due to occlusion of right cerebellar artery by embolus (disorder)"
"329431000119105","Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus (disorder)"
"329421000119107","Cerebrovascular accident due to occlusion of right posterior cerebral artery by embolus (disorder)"
"329371000119101","Cerebrovascular accident due to occlusion of left middle cerebral artery by embolus (disorder)"
"329361000119107","Cerebrovascular accident due to occlusion of right middle cerebral artery by embolus (disorder)"
"322461000119108","Polyneuropathy due to systemic sclerosis (disorder)"
"311231000119100","Radiculopathy co-occurrent and due to thoracic intervertebral disc disorder (disorder)"
"311221000119103","Radiculopathy co-occurrent and due to lumbosacral intervertebral disc disorder (disorder)"
"311211000119105","Radiculopathy due to lumbar intervertebral disc disorder (disorder)"
"311191000119109","Myelopathy co-occurrent and due to lumbosacral intervertebral disc disorder (disorder)"
"294011000119108","Spontaneous rupture of dura mater (disorder)"
"293971000119103","Complex regional pain syndrome type I of right upper limb (disorder)"
"293961000119109","Complex regional pain syndrome type I of right lower limb (disorder)"
"293951000119107","Complex regional pain syndrome type I of bilateral lower limbs (disorder)"
"293941000119105","Complex regional pain syndrome type I of left upper limb (disorder)"
"293931000119101","Complex regional pain syndrome type I of left lower limb (disorder)"
"293921000119104","Complex regional pain syndrome type I of bilateral upper limbs (disorder)"
"293831000119105","Cerebral infarction due to stenosis of precerebral artery (disorder)"
"293811000119100","Cerebral infarction due to vertebral artery stenosis (disorder)"
"292991000119106","Eaton Lambert syndrome without underlying malignancy (disorder)"
"292871000119100","Acquired pseudoporencephaly (disorder)"
"292861000119106","Lacunar ataxic hemiparesis of left dominant side (disorder)"
"292851000119109","Lacunar ataxic hemiparesis of right dominant side (disorder)"
"292691000119103","Cerebrovascular accident due to occlusion of left vertebral artery (disorder)"
"292681000119101","Cerebrovascular accident due to occlusion of right vertebral artery (disorder)"
"292671000119104","Cerebrovascular accident due to stenosis of left vertebral artery (disorder)"
"292661000119105","Cerebrovascular accident due to stenosis of right vertebral artery (disorder)"
"292631000119102","Occlusion of left vertebral artery (disorder)"
"292621000119100","Occlusion of right vertebral artery (disorder)"
"291721000119102","Aphasia due to and following non-traumatic intracerebral hemorrhage (disorder)"
"291711000119109","Cognitive deficit due to and following nontraumatic intracerebral hemorrhage (disorder)"
"291681000119108","Dysphagia due to and following non-traumatic subarachnoid hemorrhage (disorder)"
"291631000119107","Aphasia due to and following non-traumatic subarachnoid hemorrhage (disorder)"
"291621000119109","Cognitive deficit due to and following nontraumatic subarachnoid hemorrhage (disorder)"
"291591000119107","Subacute non-traumatic intracranial subdural hemorrhage (disorder)"
"291581000119109","Acute nontraumatic subdural hemorrhage (disorder)"
"291571000119106","Spontaneous cerebral hemorrhage (disorder)"
"291541000119104","Spontaneous hemorrhage of brain stem (disorder)"
"291531000119108","Spontaneous hemorrhage of cerebral hemisphere (disorder)"
"291521000119105","Spontaneous hemorrhage of cortical intracerebral hemisphere (disorder)"
"291511000119103","Spontaneous hemorrhage of deep cerebral hemisphere (disorder)"
"291481000119105","Spontaneous haemorrhage of subarachnoid space from right posterior communicating artery (disorder)"
"291411000119104","Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery (disorder)"
"291371000119100","Spontaneous hemorrhage of subarachnoid space from intracranial artery (disorder)"
"291351000119109","Spontaneous hemorrhage of subarachnoid space from basilar artery (disorder)"
"291121000119103","Monoplegia of upper limb due to and following cerebrovascular accident (disorder)"
"291111000119105","Monoplegia of right nondominant upper limb due to and following cerebrovascular accident (disorder)"
"291091000119102","Monoplegia of left nondominant upper limb due to and following cerebrovascular accident (disorder)"
"290931000119108","Monoplegia of lower limb due to and following cerebrovascular accident (disorder)"
"290791000119105","Fluency disorder due to and following cerebrovascular accident (disorder)"
"290641000119107","Dysphagia due to and following non-traumatic intracerebral hemorrhage (disorder)"
"290631000119103","Dysarthria due to and following cerebrovascular accident (disorder)"
"290621000119101","Cognitive deficit due to and following cerebrovascular disease (disorder)"
"290581000119101","Ataxia due to and following cerebrovascular accident (disorder)"
"290391000119106","Multisystem degeneration of autonomic nervous system (disorder)"
"288581000119102","Sleep related hypoxemia (disorder)"
"285201000119100","Stenosis of right carotid artery (disorder)"
"285191000119103","Stenosis of left carotid artery (disorder)"
"285171000119104","Occlusion of right carotid artery (disorder)"
"285161000119105","Occlusion of left carotid artery (disorder)"
"284881000119108","Atherosclerosis of right carotid artery (disorder)"
"284871000119105","Atherosclerosis of left carotid artery (disorder)"
"284861000119104","Atherosclerosis of bilateral carotid arteries (disorder)"
"229221000119103","Myopathy due to Cushing's syndrome (disorder)"
"187331000119105","Arthropathy of pelvis due to neurological disorder (disorder)"
"186831000119104","Apraxia due to and following cerebrovascular accident (disorder)"
"149821000119103","Cerebral infarction due to carotid artery occlusion (disorder)"
"148871000119109","Weakness as a late effect of cerebrovascular accident (disorder)"
"145741000119101","Apraxia as late effect of cerebrovascular disease (disorder)"
"143521000119103","Nontraumatic intraparenchymal cerebral hemorrhage (disorder)"
"142971000119102","Encephalopathy caused by H1N1 influenza (disorder)"
"142851000119103","Spontaneous cerebellar hemorrhage (disorder)"
"142031000119104","Visual field defect due to and following cerebrovascular accident (disorder)"
"142011000119109","Alzheimer's disease co-occurrent with delirium (disorder)"
"142001000119106","Depressed mood in Alzheimer's disease (disorder)"
"141991000119109","Delusions in Alzheimer's disease (disorder)"
"141151000119101","Nontraumatic subdural hematoma with brain compression (disorder)"
"141091000119105","Compression of brain co-occurrent and due to nontraumatic subarachnoid hemorrhage (disorder)"
"140921000119102","Ischemic stroke without coma (disorder)"
"140911000119109","Ischemic stroke with coma (disorder)"
"140881000119109","Compression of brain co-occurrent and due to spontaneous cerebral hemorrhage (disorder)"
"140281000119108","Hemiparesis as late effect of cerebrovascular disease (disorder)"
"137991000119103","Seizure disorder as sequela of stroke (disorder)"
"135811000119107","Lewy body dementia with behavioral disturbance (disorder)"
"135801000119109","Compression of brain due to focal lesion (disorder)"
"135781000119105","Cerebral degeneration due to hypothyroidism (disorder)"
"135761000119101","Cerebral degeneration due to alcoholism (disorder)"
"135511000119105","Myelopathy due to malignant neoplastic disease (disorder)"
"135491000119100","Myelopathy due to benign neoplastic disease (disorder)"
"134771000119108","Alteration of sensation as late effect of stroke (disorder)"
"133991000119109","Fluency disorder as sequela of cerebrovascular disease (disorder)"
"133981000119106","Dysarthria as late effects of cerebrovascular disease (disorder)"
"133951000119104","Temporal lobe sclerosis (disorder)"
"133301000119102","Degenerative brain disorder caused by alcohol (disorder)"
"128171000119104","Spontaneous caroticocavernous sinus fistula (disorder)"
"126011000119107","Acquired caroticocavernous sinus fistula (disorder)"
"125081000119106","Cerebral infarction due to occlusion of precerebral artery (disorder)"
"110181000119105","Peripheral sensory neuropathy due to type 2 diabetes mellitus (disorder)"
"108691000119102","Spasticity as sequela of stroke (disorder)"
"106021000119105","Multi-infarct dementia due to atherosclerosis (disorder)"
"105421000119105","Early onset Alzheimer's disease with behavioral disturbance (disorder)"
"105191000119100","Acquired central alveolar hypoventilation (disorder)"
"104471000119105","Charcot arthropathy due to syphilis (disorder)"
"103871000119109","Restrictive lung disease due to Parkinson disease (disorder)"
"103851000119100","Restrictive lung disease due to amyotrophic lateral sclerosis (disorder)"
"103761000119107","Paralytic syndrome of all four limbs as sequela of stroke (disorder)"
"102831000119104","Paralytic syndrome of both lower limbs as sequela of stroke (disorder)"
"102781000119107","Sensory neuropathy due to type 1 diabetes mellitus (disorder)"
"101421000119107","Dementia due to Parkinson's disease (disorder)"
"101301000119106","Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder)"
"100511000119108","Myelopathy co-occurrent and due to spinal stenosis of thoracic region (disorder)"
"100491000119103","Myelopathy co-occurrent and due to spinal stenosis of lumbar region (disorder)"
"99451000119105","Cerebral infarction due to stenosis of carotid artery (disorder)"
"98071000119100","Arthropathy of shoulder due to neurological disorder (disorder)"
"97751000119108","Altered behavior in Alzheimer's disease (disorder)"
"93681000119102","Insomnia co-occurrent and due to nocturnal myoclonus (disorder)"
"92341000119107","Weakness of extremities as sequela of stroke (disorder)"
"91601000119109","Sequela of thrombotic stroke (disorder)"
"91521000119104","Narcolepsy without cataplexy (disorder)"
"90011000119105","Organic sleep related movement disorder (disorder)"
"89911000119102","Sleep related hypoventilation or hypoxemia (disorder)"
"89511000119106","Subdural hygroma (disorder)"
"87921000119104","Cranial nerve palsy due to type 2 diabetes mellitus (disorder)"
"87651000119100","Facial palsy House-Brackmann grade VI (disorder)"
"87551000119101","Visual disturbance as sequela of cerebrovascular disease (disorder)"
"82371000119101","Dementia due to multiple sclerosis with altered behavior (disorder)"
"82361000119107","Altered behavior in dementia due to Huntington chorea (disorder)"
"82351000119105","Altered behavior co-occurrent and due to Pick's disease (disorder)"
"81391000119106","Charcot arthropathy due to syringomyelia (disorder)"
"79341000119107","Mixed dementia (disorder)"
"77471000119103","Myasthenia gravis without exacerbation (disorder)"
"77461000119109","Myasthenia gravis with exacerbation (disorder)"
"71791000119104","Peripheral neuropathy due to type 1 diabetes mellitus (disorder)"
"68721000119102","Ilioinguinal neuropathy (disorder)"
"68711000119109","Genitofemoral neuropathy (disorder)"
"68151000119106","Facial palsy House-Brackmann grade V (disorder)"
"68141000119109","Facial palsy House-Brackmann grade IV (disorder)"
"68131000119100","Facial palsy House-Brackmann grade III (disorder)"
"68121000119103","Facial palsy House-Brackmann grade II (disorder)"
"61301000119102","Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia (disorder)"
"61291000119103","Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia in remission (disorder)"
"48601000119107","Paralytic syndrome on one side of the body as effect of cerebrovascular accident (disorder)"
"47351000119102","Post-traumatic nerve entrapment (disorder)"
"47311000119103","Static encephalopathy (disorder)"
"46421000119102","Behavior disorder as sequela of cerebral infarction (disorder)"
"40161000119102","Weakness of face muscles as sequela of stroke (disorder)"
"35491000119107","Restrictive lung mechanics due to neuromuscular disease (disorder)"
"34191000119104","Cerebral infarction due to vertebral artery occlusion (disorder)"
"34181000119102","Cerebral infarction due to occlusion of basilar artery (disorder)"
"34101000119105","Nocturnal myoclonus (disorder)"
"33331000119103","Sequela of lacunar stroke (disorder)"
"33301000119105","Sequela of cardioembolic stroke (disorder)"
"29941000119105","Ataxia as sequela of cerebrovascular disease (disorder)"
"26261000119109","Acute inflammatory demyelinating polyneuropathy (disorder)"
"26021000119107","Vertigo as sequela of cerebrovascular disease (disorder)"
"24991000119103","Thoracic myelopathy (disorder)"
"24861000119103","Symptomatic inflammatory myopathy (disorder)"
"23671000119107","Sequela of ischemic cerebral infarction (disorder)"
"21921000119103","Dementia co-occurrent and due to Pick's disease (disorder)"
"21361000119109","Paraneoplastic peripheral neuropathy (disorder)"
"18801000119100","Multiple cranial neuropathy (disorder)"
"18761000119108","Monoplegia of arm dominant side as sequela of cerebrovascular disease (disorder)"
"18751000119106","Monoplegia of leg dominant side as sequela of cerebrovascular disease (disorder)"
"16931000119102","Neurologic disorder due to degeneration of lumbar intervertebral disc (disorder)"
"13601000119109","Necrosis of central nervous system caused by exposure to ionizing radiation (disorder)"
"10481000119108","Colloid brain cyst (disorder)"
"9971000119105","Myelopathy co-occurrent and due to spinal stenosis of cervical region (disorder)"
"9901000119100","Occlusion of cerebral artery with stroke (disorder)"
"9741000119101","Primary central sleep apnea (disorder)"
"9631000119102","Carotid sinus hypersensitivity (disorder)"
"9611000119107","Symptomatic carotid artery stenosis (disorder)"
"8191000119104","Arthropathy of wrist due to neurological disorder (disorder)"
"7931000119101","Anterior choroidal artery thrombosis (disorder)"
"5771000119106","Phantom limb syndrome with pain (disorder)"
"5181000119108","Cervical plexopathy (disorder)"
"3331000119108","Laryngeal dystonia (disorder)"
"1581000119101","Dementia of the Alzheimer type with behavioral disturbance (disorder)"
"1511000119107","Peripheral neuropathy due to type 2 diabetes mellitus (disorder)"
"1131000119105","Sequela of cerebrovascular accident (disorder)"
"1101000119103","Obstructive sleep apnea of adult (disorder)"
"1091000119108","Obstructive sleep apnea of child (disorder)"
"361000119103","Paralytic syndrome on one side of the body as late effect of cerebrovascular accident (disorder)"
"871842007","Intracranial hemorrhage due to leptospirosis (disorder)"
"871637001","Thrombosis of multiple cerebral veins (disorder)"
"870579007","Occlusion of branch of basilar artery (disorder)"
"870566003","Occlusion of anterior choroidal artery (disorder)"
"870564000","Occlusion of spinal vein (disorder)"
"870544005","Occlusion of distal basilar artery (disorder)"
"870345007","Compression of spinal cord due to cavernous hemangioma (disorder)"
"870342005","Compression of spinal cord due to granulomatous disorder (disorder)"
"870299000","Myopathy due to calcium deficiency (disorder)"
"870297003","Myopathy due to chronic alcoholism (disorder)"
"870291002","Myelopathy due to lathyrism (disorder)"
"870290001","Myelopathy due to vitamin B12 deficiency (disorder)"
"866104001","Intracranial hypotension due to cerebrospinal fluid fistula (disorder)"
"866051002","Motor neuron disease due to lead intoxication (disorder)"
"866047004","Multiple mononeuropathy due to perinuclear antineutrophil cytoplasmic associated antibody associated vasculitis (disorder)"
"860922009","Erectile dysfunction due to neuropathy (disorder)"
"860883001","Generalized autonomic neuropathy due to diabetes mellitus (disorder)"
"860880003","Hyperhidrosis due to autonomic dysregulation (disorder)"
"860815000","Epilepsy due to neonatal central nervous system infection (disorder)"
"860814001","Hereditary sensory autonomic neuropathy type IC (disorder)"
"860813007","Hereditary sensory autonomic neuropathy type IA (disorder)"
"860812002","Hereditary sensory autonomic neuropathy type IE (disorder)"
"860811009","Hereditary sensory autonomic neuropathy type ID (disorder)"
"860810005","Hereditary sensory autonomic neuropathy type IIB (disorder)"
"860809000","Hereditary sensory autonomic neuropathy type IIA (disorder)"
"860807003","Hereditary autonomic neuropathy (disorder)"
"860806007","Epilepsy due to infectious meningitis (disorder)"
"860804005","Epilepsy due to infectious encephalitis (disorder)"
"860799000","Encephalopathy due to folate deficiency (disorder)"
"840721004","Incomplete spinal cord syndrome (disorder)"
"840511005","Compression of spinal cord due to intraspinal abscess (disorder)"
"840501003","Dystonia caused by toxin (disorder)"
"840461004","Cranial neuropathy due to petrous infection (disorder)"
"840459008","Cranial neuropathy due to sinusitis (disorder)"
"840441005","Dissection of intracranial artery (disorder)"
"840437006","Dissection of multiple cerebral arteries (disorder)"
"840436002","Dissection of middle cerebral artery (disorder)"
"840434004","Dissection of posterior cerebral artery (disorder)"
"840422007","Dissection of anterior cerebral artery (disorder)"
"838441009","Mental retardation, adducted thumbs, shuffling gait, aphasia syndrome (disorder)"
"838383000","Chorea caused by toxin (disorder)"
"838381003","Chronic bilateral vestibulopathy due to and following meningitis (disorder)"
"838376007","Chronic myopathy caused by alcohol (disorder)"
"838348004","Autonomic neuropathy due to Tangier disease (disorder)"
"838347009","Autonomic neuropathy due to Refsum Disease (disorder)"
"838330008","Autoimmune ganglionopathy (disorder)"
"838323002","Autoimmune opsoclonus myoclonus (disorder)"
"838322007","Autonomic neuropathy due to Allgrove syndrome (disorder)"
"838321000","Autonomic ganglionopathy (disorder)"
"838320004","Autonomic neuropathy due to medication induced hypoglycemia (disorder)"
"838319005","Autonomic neuropathy due to Fabry disease (disorder)"
"838309004","Cerebrovascular abnormality due to Takayasu disease (disorder)"
"838276009","Amyotrophic lateral sclerosis, parkinsonism, dementia complex (disorder)"
"838275008","Stenosis of cerebral artery (disorder)"
"827172005","X-linked progressive cerebellar ataxia (disorder)"
"827050005","Palsy of glossopharyngeal nerve (disorder)"
"827049005","Palsy of upper motor nerve (disorder)"
"827048002","Palsy of accessory nerve (disorder)"
"827047007","Palsy of vagus nerve (disorder)"
"816984002","Progressive multiple sclerosis (disorder)"
"789674008","Spastic paraplegia, optic atrophy, neuropathy and spastic paraplegia, optic atrophy neuropathy-related disorder (disorder)"
"789588003","Peripheral sensory neuropathy (disorder)"
"789585000","Sensory polyneuropathy due to diabetes mellitus (disorder)"
"789542009","Neuropathy due to type 1 diabetes mellitus (disorder)"
"789431002","Acquired left-sided Horner syndrome (disorder)"
"789430001","Acquired right-sided Horner syndrome (disorder)"
"789055001","Treatment-emergent central sleep apnea (disorder)"
"789021004","Radiculopathy due to spondylosis (disorder)"
"789019009","Radiculopathy due to neoplastic disease (disorder)"
"789018001","Radiculopathy due to metabolic disorder (disorder)"
"789017006","Radiculopathy due to intervertebral disc disorder (disorder)"
"788916009","Encephalopathy caused by ammonia (disorder)"
"788911004","Dissociative neurological symptom disorder co-occurrent with Parkinsonism (disorder)"
"788910003","Dissociative neurological symptom disorder co-occurrent with myoclonus (disorder)"
"788909008","Dissociative neurological symptom disorder co-occurrent with facial spasm (disorder)"
"788908000","Dissociative neurological symptom disorder co-occurrent with dystonia (disorder)"
"788907005","Dissociative neurological symptom disorder co-occurrent with chorea (disorder)"
"788884002","Cerebral ischemic stroke due to subarachnoid hemorrhage (disorder)"
"788883008","Cerebral ischemic stroke due to hypercoagulable state (disorder)"
"788882003","Cerebral ischemic stroke due to global hypoperfusion with watershed infarct (disorder)"
"788881005","Cerebral ischemic stroke due to aortic arch embolism (disorder)"
"788880006","Cerebral ischemic stroke due to dissection of artery (disorder)"
"788455001","Occlusion of bilateral pontine arteries (disorder)"
"788454002","Stenosis of bilateral vertebral arteries (disorder)"
"787932009","Disorder of gastric branch of vagus nerve (disorder)"
"787175002","Ankyrin 3 related intellectual disability, sleep disturbance syndrome (disorder)"
"787174003","Intellectual disability, hyperkinetic movement, truncal ataxia syndrome (disorder)"
"787172004","Childhood-onset autosomal recessive myopathy with external ophthalmoplegia (disorder)"
"787044009","Stenosis of bilateral carotid arteries (disorder)"
"787037000","Congenital muscular dystrophy type 1A (disorder)"
"785810000","Synucleinopathy (disorder)"
"785726009","Hyperekplexia epilepsy syndrome (disorder)"
"785723001","Persistent idiopathic facial pain (disorder)"
"785305006","Autosomal dominant spastic paraplegia type 8 (disorder)"
"785304005","Autosomal recessive spastic paraplegia type 24 (disorder)"
"785301002","Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia (disorder)"
"785300001","Infantile-onset autosomal recessive non progressive cerebellar ataxia (disorder)"
"785298001","Muscle eye brain disease with bilateral multicystic leukodystrophy (disorder)"
"784391002","Autosomal dominant adult-onset proximal spinal muscular atrophy (disorder)"
"784380009","Autosomal dominant spastic ataxia type 1 (disorder)"
"784371009","Huntington disease-like 1 (disorder)"
"784370005","Mitochondrial myopathy with reversible cytochrome C oxidase deficiency (disorder)"
"784352007","X-linked scapuloperoneal muscular dystrophy (disorder)"
"784348007","Familial congenital mirror movements (disorder)"
"784347002","Autosomal recessive spastic ataxia, optic atrophy, dysarthria syndrome (disorder)"
"784343003","Autosomal recessive spastic ataxia with leukoencephalopathy (disorder)"
"784341001","Amyotrophic lateral sclerosis type 4 (disorder)"
"784289008","Nerve palsy (disorder)"
"784201008","Acquired hydromeningocele (disorder)"
"783787000","Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations (disorder)"
"783770002","Alpha-B crystallin-related late-onset myopathy (disorder)"
"783764008","Autosomal recessive spastic paraplegia type 56 (disorder)"
"783734000","Mitochondrial deoxyribonucleic acid depletion syndrome, hepatocerebral form due to deoxyguanosine kinase deficiency (disorder)"
"783722008","Myopathy and diabetes mellitus (disorder)"
"783716004","Acquired aneurysm of cerebral artery (disorder)"
"783707003","Cerebral aneurysm due to dissection of cerebral artery (disorder)"
"783705006","Sporadic hyperekplexia (disorder)"
"783698005","Autosomal dominant spastic paraplegia type 13 (disorder)"
"783697000","X-linked spastic paraplegia type 16 (disorder)"
"783622001","Autosomal dominant spastic paraplegia type 38 (disorder)"
"783618006","Lower motor neuron syndrome with late-adult onset (disorder)"
"783554002","Autosomal recessive limb girdle muscular dystrophy type 2U (disorder)"
"783550006","Hereditary sensory and autonomic neuropathy type 7 (disorder)"
"783421002","Aneurysm of posterior communicating artery (disorder)"
"783420001","Aneurysm of middle cerebral artery (disorder)"
