"code","description"
"M098","Juvenile arthritis in other diseases classified elsewhere"
"M10","Gout"
"M100","Idiopathic gout"
"M101","Lead-induced gout"
"M102","Drug-induced gout"
"M103","Gout due to impairment of renal function"
"M104","Other secondary gout"
"M109","Gout, unspecified"
"M11","Other crystal arthropathies"
"M110","Hydroxyapatite deposition disease"
"M111","Familial chondrocalcinosis"
"M112","Other chondrocalcinosis"
"M118","Other specified crystal arthropathies"
"M119","Crystal arthropathy, unspecified"
"M12","Other specific arthropathies"
"M120","Chronic postrheumatic arthropathy [Jaccoud]"
"M121","Kaschin-Beck disease"
"M122","Villonodular synovitis (pigmented)"
"M123","Palindromic rheumatism"
"M124","Intermittent hydrarthrosis"
"M125","Traumatic arthropathy"
"M128","Other specific arthropathies, not elsewhere classified"
"M13","Other arthritis"
"M130","Polyarthritis, unspecified"
"M131","Monoarthritis, not elsewhere classified"
"M138","Other specified arthritis"
"M139","Arthritis, unspecified"
"M14","Arthropathies in other diseases classified elsewhere"
"M140","Gouty arthropathy due to enzyme defects and other inherited disorders"
"M141","Crystal arthropathy in other metabolic disorders"
"M142","Diabetic arthropathy"
"M143","Lipoid dermatoarthritis"
"M144","Arthropathy in amyloidosis"
"M145","Arthropathies in other endocrine, nutritional and metabolic disorders"
"M146","Neuropathic arthropathy"
"M148","Arthropathies in other specified diseases classified elsewhere"
"M30","Polyarteritis nodosa and related conditions"
"M300","Polyarteritis nodosa"
"M301","Polyarteritis with lung involvement [Churg-Strauss]"
"M302","Juvenile polyarteritis"
"M308","Other conditions related to polyarteritis nodosa"
"M31","Other necrotizing vasculopathies"
"M310","Hypersensitivity angiitis"
"M311","Thrombotic microangiopathy"
"M312","Lethal midline granuloma"
"M313","Wegener granulomatosis"
"M314","Aortic arch syndrome [Takayasu]"
"M315","Giant cell arteritis with polymyalgia rheumatica"
"M316","Other giant cell arteritis"
"M317","Microscopic polyangiitis"
"M318","Other specified necrotizing vasculopathies"
"M319","Necrotizing vasculopathy, unspecified"
"M32","Systemic lupus erythematosus"
"M320","Drug-induced systemic lupus erythematosus"
"M321","Systemic lupus erythematosus with organ or system involvement"
"M328","Other forms of systemic lupus erythematosus"
"M329","Systemic lupus erythematosus, unspecified"
"M33","Dermatopolymyositis"
"M330","Juvenile dermatomyositis"
"M331","Other dermatomyositis"
"M332","Polymyositis"
"M339","Dermatopolymyositis, unspecified"
"M34","Systemic sclerosis"
"M340","Progressive systemic sclerosis"
"M341","CR(E)ST syndrome"
"M342","Systemic sclerosis induced by drugs and chemicals"
"M348","Other forms of systemic sclerosis"
"M349","Systemic sclerosis, unspecified"
"M35","Other systemic involvement of connective tissue"
"M350","Sicca syndrome [Sjögren]"
"M351","Other overlap syndromes"
"M352","Behçet disease"
"M353","Polymyalgia rheumatica"
"M354","Diffuse (eosinophilic) fasciitis"
"M355","Multifocal fibrosclerosis"
"M356","Relapsing panniculitis [Weber-Christian]"
"M357","Hypermobility syndrome"
"M358","Other specified systemic involvement of connective tissue"
"M359","Systemic involvement of connective tissue, unspecified"
"M36","Systemic disorders of connective tissue in diseases classified elsewhere"
"M360","Dermato(poly)myositis in neoplastic disease"
"M361","Arthropathy in neoplastic disease"
"M362","Haemophilic arthropathy"
"M363","Arthropathy in other blood disorders"
"M364","Arthropathy in hypersensitivity reactions classified elsewhere"
"D761","Haemophagocytic lymphohistiocytosis"
