"code","description"
"C248","Overlapping lesion of biliary tract"
"C249","Biliary tract, unspecified"
"C25","Malignant neoplasm of pancreas"
"C250","Head of pancreas"
"C251","Body of pancreas"
"C252","Tail of pancreas"
"C253","Pancreatic duct"
"C254","Endocrine pancreas"
"C257","Other parts of pancreas"
"C258","Overlapping lesion of pancreas"
"C259","Pancreas, unspecified"
"C26","Malignant neoplasm of other and ill-defined digestive organs"
"C260","Intestinal tract, part unspecified"
"C261","Spleen"
"C268","Overlapping lesion of digestive system"
"C269","Ill-defined sites within the digestive system"
"C30","Malignant neoplasm of nasal cavity and middle ear"
"C300","Nasal cavity"
"C301","Middle ear"
"C31","Malignant neoplasm of accessory sinuses"
"C310","Maxillary sinus"
"C311","Ethmoidal sinus"
"C312","Frontal sinus"
"C313","Sphenoidal sinus"
"C318","Overlapping lesion of accessory sinuses"
"C319","Accessory sinus, unspecified"
"C32","Malignant neoplasm of larynx"
"C320","Glottis"
"C321","Supraglottis"
"C322","Subglottis"
"C323","Laryngeal cartilage"
"C328","Overlapping lesion of larynx"
"C329","Larynx, unspecified"
"C33","Malignant neoplasm of trachea"
"C34","Malignant neoplasm of bronchus and lung"
"C340","Main bronchus"
"C341","Upper lobe, bronchus or lung"
"C342","Middle lobe, bronchus or lung"
"C343","Lower lobe, bronchus or lung"
"C348","Overlapping lesion of bronchus and lung"
"C349","Bronchus or lung, unspecified"
"C37","Malignant neoplasm of thymus"
"C38","Malignant neoplasm of heart, mediastinum and pleura"
"C380","Heart"
"C381","Anterior mediastinum"
"C382","Posterior mediastinum"
"C383","Mediastinum, part unspecified"
"C384","Pleura"
"C388","Overlapping lesion of heart, mediastinum and pleura"
"C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs"
"C390","Upper respiratory tract, part unspecified"
"C398","Overlapping lesion of respiratory and intrathoracic organs"
"C399","Ill-defined sites within the respiratory system"
"C40","Malignant neoplasm of bone and articular cartilage of limbs"
"C400","Scapula and long bones of upper limb"
"C401","Short bones of upper limb"
"C402","Long bones of lower limb"
"C403","Short bones of lower limb"
"C408","Overlapping lesion of bone and articular cartilage of limbs"
"C409","Bone and articular cartilage of limb, unspecified"
"C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites"
"C410","Bones of skull and face"
"C411","Mandible"
"C412","Vertebral column"
"C413","Ribs, sternum and clavicle"
"C414","Pelvic bones, sacrum and coccyx"
"C418","Overlapping lesion of bone and articular cartilage"
"C419","Bone and articular cartilage, unspecified"
"C43","Malignant melanoma of skin"
"C430","Malignant melanoma of lip"
"C431","Malignant melanoma of eyelid, including canthus"
"C432","Malignant melanoma of ear and external auricular canal"
"C433","Malignant melanoma of other and unspecified parts of face"
"C434","Malignant melanoma of scalp and neck"
"C435","Malignant melanoma of trunk"
"C436","Malignant melanoma of upper limb, including shoulde"
"C437","Malignant melanoma of lower limb, including hip"
"C438","Overlapping malignant melanoma of skin"
"C439","Malignant melanoma of skin, unspecified"
"C44","Other malignant neoplasms of skin"
"C440","Skin of lip"
"C441","Skin of eyelid, including canthus"
"C442","Skin of ear and external auricular canal"
"C443","Skin of other and unspecified parts of face"
"C444","Skin of scalp and neck"
"C445","Skin of trunk"
"C446","Skin of upper limb, including shoulder"
"C447","Skin of lower limb, including hip"
"C448","Overlapping lesion of skin"
"C449","Malignant neoplasm of skin, unspecified"
"C45","Mesothelioma"
"C450","Mesothelioma of pleura"
"C451","Mesothelioma of peritoneum"
"C452","Mesothelioma of pericardium"
"C457","Mesothelioma of other sites"
"C459","Mesothelioma, unspecified"
"C46","Kaposi sarcoma"
"C460","Kaposi sarcoma of skin"
"C461","Kaposi sarcoma of soft tissue"
"C462","Kaposi sarcoma of palate"
"C463","Kaposi sarcoma of lymph nodes"
"C467","Kaposi sarcoma of other sites"
"C468","Kaposi sarcoma of multiple organs"
"C469","Kaposi sarcoma, unspecified"
"C47","Malignant neoplasm of peripheral nerves and autonomic nervous system"
"C470","Peripheral nerves of head, face and neck"
"C471","Peripheral nerves of upper limb, including shoulder"
"C472","Peripheral nerves of lower limb, including hip"
"C473","Peripheral nerves of thorax"
"C474","Peripheral nerves of abdomen"
"C475","Peripheral nerves of pelvis"
"C476","Peripheral nerves of trunk, unspecified"
"C478","Overlapping lesion of peripheral nerves and autonomic nervous system"
"C479","Peripheral nerves and autonomic nervous system, unspecified"
"C48","Malignant neoplasm of retroperitoneum and peritoneum"
"C480","Retroperitoneum"
"C481","Specified parts of peritoneum"
"C482","Peritoneum, unspecified"
"C488","Overlapping lesion of retroperitoneum and peritoneum"
"C49","Malignant neoplasm of other connective and soft tissue"
"C490","Connective and soft tissue of head, face and neck"
"C491","Connective and soft tissue of upper limb, including shoulder"
"C492","Connective and soft tissue of lower limb, including hip"
"C493","Connective and soft tissue of thorax"
"C494","Connective and soft tissue of abdomen"
"C495","Connective and soft tissue of pelvis"
"C496","Connective and soft tissue of trunk, unspecified"
"C498","Overlapping lesion of connective and soft tissue"
"C499","Connective and soft tissue, unspecified"
"C50","Malignant neoplasm of breast"
"C500","Nipple and areola"
"C501","Central portion of breast"
"C502","Upper-inner quadrant of breast"
"C503","Lower-inner quadrant of breast"
"C504","Upper-outer quadrant of breast"
"C505","Lower-outer quadrant of breast"
"C506","Axillary tail of breast"
"C508","Overlapping lesion of breast"
"C509","Breast, unspecified"
"C51","Malignant neoplasm of vulva"
"C510","Labium majus"
"C511","Labium minus"
"C512","Clitoris"
"C518","Overlapping lesion of vulva"
"C519","Vulva, unspecified"
"C52","Malignant neoplasm of vagina"
"C53","Malignant neoplasm of cervix uteri"
"C530","Endocervix"
"C531","Exocervix"
"C538","Overlapping lesion of cervix uteri"
"C539","Cervix uteri, unspecified"
"C54","Malignant neoplasm of corpus uteri"
"C540","Isthmus uteri"
"C541","Endometrium"
"C542","Myometrium"
"C543","Fundus uteri"
"C548","Overlapping lesion of corpus uteri"
"C549","Corpus uteri, unspecified"
"C55","Malignant neoplasm of uterus, part unspecified"
"C56","Malignant neoplasm of ovary"
"C57","Malignant neoplasm of other and unspecified female genital organs"
"C570","Fallopian tube"
"C571","Broad ligament"
"C572","Round ligament"
"C573","Parametrium"
"C574","Uterine adnexa, unspecified"
"C577","Other specified female genital organs"
"C578","Overlapping lesion of female genital organs"
"C579","Female genital organ, unspecified"
"C58","Malignant neoplasm of placenta"
"C60","Malignant neoplasm of penis"
"C600","Prepuce"
"C601","Glans penis"
"C602","Body of penis"
"C608","Overlapping lesion of penis"
"C609","Penis, unspecified"
"C61","Malignant neoplasm of prostate"
"C62","Malignant neoplasm of testis"
"C620","Undescended testis"
"C621","Descended testis"
"C629","Testis, unspecified"
"C63","Malignant neoplasm of other and unspecified male genital organs"
"C630","Epididymis"
"C631","Spermatic cord"
"C632","Scrotum"
"C637","Other specified male genital organs"
"C638","Overlapping lesion of male genital organs"
"C639","Male genital organ, unspecified"
"C64","Malignant neoplasm of kidney, except renal pelvis"
"C65","Malignant neoplasm of renal pelvis"
"C66","Malignant neoplasm of ureter"
"C67","Malignant neoplasm of bladder"
"C670","Trigone of bladder"
"C671","Dome of bladder"
"C672","Lateral wall of bladder"
"C673","Anterior wall of bladder"
"C674","Posterior wall of bladder"
"C675","Bladder neck"
"C676","Ureteric orifice"
"C677","Urachus"
"C678","Overlapping lesion of bladder"
"C679","Bladder, unspecified"
"C68","Malignant neoplasm of other and unspecified urinary organs"
"C680","Urethra"
"C681","Paraurethral gland"
"C688","Overlapping lesion of urinary organs"
"C689","Urinary organ, unspecified"
"C69","Malignant neoplasm of eye and adnexa"
"C690","Conjunctiva"
"C691","Cornea"
"C692","Retina"
"C693","Choroid"
"C694","Ciliary body"
"C695","Lacrimal gland and duct"
"C696","Orbit"
"C698","Overlapping lesion of eye and adnexa"
"C699","Eye, unspecified"
"C70","Malignant neoplasm of meninges"
"C700","Cerebral meninges"
"C701","Spinal meninges"
"C709","Meninges, unspecified"
"C71","Malignant neoplasm of brain"
"C710","Cerebrum, except lobes and ventricles"
"C711","Frontal lobe"
"C712","Temporal lobe"
"C713","Parietal lobe"
"C714","Occipital lobe"
"C715","Cerebral ventricle"
"C716","Cerebellum"
"C717","Brain stem"
"C718","Overlapping lesion of brain"
"C719","Brain, unspecified"
"C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system"
"C720","Spinal cord"
"C721","Cauda equina"
"C722","Olfactory nerve"
"C723","Optic nerve"
"C724","Acoustic nerve"
"C725","Other and unspecified cranial nerves"
"C728","Overlapping lesion of brain and other parts of central nervous system"
"C729","Central nervous system, unspecified"
"C73","Malignant neoplasm of thyroid gland"
"C74","Malignant neoplasm of adrenal gland"
"C740","Cortex of adrenal gland"
"C741","Medulla of adrenal gland"
"C749","Adrenal gland, unspecified"
"C75","Malignant neoplasm of other endocrine glands and related structures"
"C750","Parathyroid gland"
"C751","Pituitary gland"
"C752","Craniopharyngeal duct"
"C753","Pineal gland"
"C754","Carotid body"
"C755","Aortic body and other paraganglia"
"C758","Pluriglandular involvement, unspecified"
"C759","Endocrine gland, unspecified"
"C76","Malignant neoplasm of other and ill-defined sites"
"C760","Head, face and neck"
"C761","Thorax"
"C762","Abdomen"
"C763","Pelvis"
"C764","Upper limb"
"C765","Lower limb"
"C767","Other ill-defined sites"
"C768","Overlapping lesion of other and ill-defined sites"
"C77","Secondary and unspecified malignant neoplasm of lymph nodes"
"C770","Lymph nodes of head, face and neck"
"C771","Intrathoracic lymph nodes"
"C772","Intra-abdominal lymph nodes"
"C773","Axillary and upper limb lymph nodes"
"C774","Inguinal and lower limb lymph nodes"
"C775","Intrapelvic lymph nodes"
"C778","Lymph nodes of multiple regions"
"C779","Lymph node, unspecified"
"C78","Secondary malignant neoplasm of respiratory and digestive organs"
"C780","Secondary malignant neoplasm of lung"
"C781","Secondary malignant neoplasm of mediastinum"
"C782","Secondary malignant neoplasm of pleura"
"C783","Secondary malignant neoplasm of other and unspecified respiratory organs"
"C784","Secondary malignant neoplasm of small intestine"
"C785","Secondary malignant neoplasm of large intestine and rectum"
"C786","Secondary malignant neoplasm of retroperitoneum and peritoneum"
"C787","Secondary malignant neoplasm of liver and intrahepatic bile duct"
"C788","Secondary malignant neoplasm of other and unspecified digestive organs"
"C79","Secondary malignant neoplasm of other and unspecified sites"
"C790","Secondary malignant neoplasm of kidney and renal pelvis"
"C791","Secondary malignant neoplasm of bladder and other and unspecified urinary organs"
"C792","Secondary malignant neoplasm of skin"
"C793","Secondary malignant neoplasm of brain and cerebral meninges"
"C794","Secondary malignant neoplasm of other and unspecified parts of nervous system"
"C795","Secondary malignant neoplasm of bone and bone marrow"
"C796","Secondary malignant neoplasm of ovary"
"C797","Secondary malignant neoplasm of adrenal gland"
"C798","Secondary malignant neoplasm of other specified sites"
"C799","Secondary malignant neoplasm, unspecified site"
"C80","Malignant neoplasm, without specification of site"
"C800","Malignant neoplasm, primary site unknown, so stated"
"C809","Malignant neoplasm, unspecified"
"C81","Hodgkin lymphoma"
"C810","Nodular lymphocyte predominant Hodgkin lymphoma"
"C811","Nodular sclerosis classical Hodgkin lymphoma"
"C812","Mixed cellularity classical Hodgkin lymphom"
"C813","Lymphocyte depleted classical Hodgkin lymphoma"
"C814","Lymphocyte-rich classical Hodgkin lymphoma"
"C817","Other classical Hodgkin lymphoma"
"C819","Hodgkin lymphoma, unspecified"
"C82","Follicular lymphoma"
"C820","Follicular lymphoma grade I"
"C821","Follicular lymphoma grade II"
"C822","Follicular lymphoma grade III, unspecified"
"C823","Follicular lymphoma grade IIIa"
"C824","Follicular lymphoma grade IIIb"
"C825","Diffuse follicle centre lymphoma"
"C826","Cutaneous follicle centre lymphoma"
"C827","Other types of follicular lymphoma"
"C829","Follicular lymphoma, unspecified"
"C83","Non-follicular lymphoma"
"C830","Small cell B-cell lymphoma"
"C831","Mantle cell lymphoma"
"C833","Diffuse large B-cell lymphoma"
"C835","Lymphoblastic (diffuse) lymphoma"
"C837","Burkitt lymphoma"
"C838","Other non-follicular lymphoma"
"C839","Non-follicular (diffuse) lymphoma, unspecified"
"C84","Mature T/NK-cell lymphomas"
"C840","Mycosis fungoides"
"C841","Sézary disease"
"C844","Peripheral T-cell lymphoma, not classified"
"C845","Other mature T/NK-cell lymphomas"
"C846","Anaplastic large cell lymphoma, ALK-positive"
"C847","Anaplastic large cell lymphoma, ALK-negative"
"C848","Cutaneous T-cell lymphoma, unspecified"
"C849","Mature T/NK-cell lymphoma, unspecified"
"C85","Other and unspecified types of non-Hodgkin lymphoma"
"C851","B-cell lymphoma, unspecified"
"C852","Mediastinal (thymic) large B-cell lymphoma"
"C857","Other specified types of non-Hodgkin lymphoma"
"C859","Non-Hodgkin lymphoma, unspecified"
"C86","Other specified types of T/NK-cell lymphoma"
"C860","Extranodal NK/T-cell lymphoma, nasal type"
"C861","Hepatosplenic T-cell lymphoma"
"C862","Enteropathy-type (intestinal) T-cell lymphoma"
"C863","Subcutaneous panniculitis-like T-cell lymphoma"
"C864","Blastic NK-cell lymphoma"
"C865","Angioimmunoblastic T-cell lymphoma"
"C866","Primary cutaneous CD30-positive T-cell proliferations"
"C88","Malignant immunoproliferative diseases"
"C880","Waldenström macroglobulinaemia"
"C882","Other heavy chain disease"
"C883","Immunoproliferative small intestinal disease"
"C88,4","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lyphoma]"
"C887","Other malignant immunoproliferative diseases"
"C889","Malignant immunoproliferative disease, unspecified"
"C90","Multiple myeloma and malignant plasma cell neoplasms"
"C900","Multiple myeloma"
"C901","Plasma cell leukaemia"
"C902","Extramedullary plasmacytoma"
"C903","Solitary plasmacytoma"
"C91","Lymphoid leukaemia"
"C910","Acute lymphoblastic leukaemia [ALL]"
"C911","Chronic lymphocytic leukaemia of B-cell type"
"C913","Prolymphocytic leukaemia of B-cell type"
"C914","Hairy-cell leukaemia"
"C915","Adult T-cell lymphoma/leukaemia (HTLV-1-associated)"
"C916","Prolymphocytic leukaemia of T-cell type"
"C917","Other lymphoid leukaemia"
"C918","Mature B-cell leukaemia Burkitt-type"
"C919","Lymphoid leukaemia, unspecified"
"C92","Myeloid leukaemia"
"C920","Acute myeloblastic leukaemia [AML]"
"C921","Chronic myeloid leukaemia [CML], BCR/ABL-positive"
"C922","Atypical chronic myeloid leukaemia, BCR/ABL- negative"
"C923","Myeloid sarcoma"
"C924","Acute promyelocytic leukaemia [PML]"
"C925","Acute myelomonocytic leukaemia"
"C926","Acute myeloid leukaemia with 11q23-abnormality"
"C927","Other myeloid leukaemia"
"C928","Acute myeloid leukaemia with multilineage dysplasia"
"C929","Myeloid leukaemia, unspecified"
"C93","Monocytic leukaemia"
"C930","Acute monoblastic/monocytic leukaemia"
"C931","Chronic myelomonocytic leukaemia"
"C933","Juvenile myelomonocytic leukaemia"
"C937","Other monocytic leukaemia"
"C939","Monocytic leukaemia, unspecified"
"C94","Other leukaemias of specified cell type"
"C940","Acute erythroid leukaemia"
"C942","Acute megakaryoblastic leukaemia"
"C943","Mast cell leukaemia"
"C944","Acute panmyelosis with myelofibrosis"
"C946","Myelodysplastic and myeloproliferative disease, not elsewhere classified"
"C947","Other specified leukaemias"
"C95","Leukaemia of unspecified cell type"
"C950","Acute leukaemia of unspecified cell type"
"C951","Chronic leukaemia of unspecified cell type"
"C957","Other leukaemia of unspecified cell type"
"C959","Leukaemia, unspecified"
"C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue"
"C960","Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis [Letterer-Siwe disease]"
"C962","Malignant mast cell tumour"
"C964","Sarcoma of dendritic cells (accessory cells)"
"C965","Multifocal and unisystemic Langerhans-cell histiocytosis"
"C966","Unifocal Langerhans-cell histiocytosis"
"C967","Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue"
"C968","Histiocytic sarcoma"
"C969","Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified"
"C97","Malignant neoplasms of independent (primary) multiple sites"
