"code","description"
"722057000","Oculocutaneous albinism type 5 (disorder)"
"722058005","Oculocutaneous albinism type 6 (disorder)"
"722059002","Oculocutaneous albinism type 7 (disorder)"
"765146000","Oculocutaneous albinism type 1 (disorder)"
"773575001","Ocular albinism with congenital sensorineural deafness (disorder)"
"366961000119106","Albinism co-occurrent with hematologic disorder (disorder)"
"5181007","Disorder of tryptophan metabolism (disorder)"
"12045002","Tryptophanuria with dwarfism (disorder)"
"18789002","Tryptophanuria (disorder)"
"32123005","Hooft's syndrome (disorder)"
"33116002","Hydroxykynureninuria (disorder)"
"59531002","Tryptophan malabsorption syndrome (disorder)"
"60952007","Urocanate hydratase deficiency (disorder)"
"65277001","Imidazole aminoaciduria (disorder)"
"78311009","Histidine transport defect (disorder)"
"80473005","Neonatal hyperhistidinemia (disorder)"
"83858001","Indicanuria (disorder)"
"124628005","Deficiency of histidine ammonia-lyase (disorder)"
"273700000","Hyper-beta-carnosinemia (disorder)"
"360943000","Deficiency of carnosinase (disorder)"
"410050000","Clinical manifestation of carnosinase deficiency (disorder)"
"410052008","Carnosinemia (disorder)"
"44176004","Disorder of histidine metabolism (disorder)"
"426655001","Disorder of aromatic amino acid metabolism (disorder)"
"23156007","Mild maple syrup urine disease (disorder)"
"27718001","Maple syrup urine disease (disorder)"
"29914000","Dihydrolipoamide dehydrogenase deficiency (disorder)"
"31368008","Thiamin-responsive maple syrup urine disease (disorder)"
"54064006","Classical maple syrup urine disease (disorder)"
"71702000","Maple syrup urine disease, multiple dehydrogenase form (disorder)"
"405287008","Intermediate maple syrup urine disease (disorder)"
"405288003","Intermittent maple syrup urine disease (disorder)"
"4409006","Adenosylcobalamin and methylcobalamin synthesis defect (disorder)"
"7046009","Hyperleucine-isoleucinemia (disorder)"
"13144005","Methylcrotonyl-coenzyme A carboxylase deficiency (disorder)"
"42393006","Methylmalonic acidemia (disorder)"
"47719001","Hypervalinemia (disorder)"
"62151007","Leucine-induced hypoglycemia (disorder)"
"69080001","Propionic acidemia (disorder)"
"69614003","Adenosylcobalamin synthesis defect (disorder)"
"73843004","Cobalamin A disease (disorder)"
"74653006","Cobalamin C disease (disorder)"
"82245003","Cobalamin B disease (disorder)"
"87827003","Isovaleryl-coenzyme A dehydrogenase deficiency (disorder)"
"124327008","Deficiency of mevalonate kinase (disorder)"
"124622006","Deficiency of methylglutaconyl-coenzyme A hydratase (disorder)"
"190701006","Isoleucinosis (disorder)"
"237944004","Valinosis (disorder)"
"237945003","Complete deficiency of methylmalonyl-coenzyme A mutase (disorder)"
"237946002","Partial deficiency of methylmalonyl-coenzyme A mutase (disorder)"
"237950009","3-Methylglutaconic aciduria (disorder)"
"237951008","3-Methylglutaconic aciduria type 1 (disorder)"
"237952001","3-Methylglutaconic aciduria with normal 3-methylglutaconyl-coenzyme A hydratase activity (disorder)"
"237953006","Mitochondrial 2-methylacetoacetyl-CoA thiolase deficiency - potassium stimulated (disorder)"
"297231002","3-Methylglutaconic aciduria type 2 (disorder)"
"297232009","3-Methylglutaconic aciduria type 3 (disorder)"
"297233004","3-Methylglutaconic aciduria type 4 (disorder)"
"297235006","Unclassified 3-methylglutaconic aciduria (disorder)"
"303094000","Propionyl-coenzyme A carboxylase deficiency pccA complementation group (disorder)"
"303095004","Propionyl-coenzyme A carboxylase deficiency pccBC complementation group (disorder)"
"399087009","Propionic acidemia, type I (disorder)"
"399149003","Propionic acidemia, type II (disorder)"
"410059004","Hydroxymethylglutaric aciduria (disorder)"
"444755001","Disorder of isoleucine metabolism (disorder)"
"444756000","Disorder of valine metabolism (disorder)"
"445274004","Deficiency of isobutyryl-coenzyme A dehydrogenase (disorder)"
"445596006","2-methylbutyrylglycinuria (disorder)"
"702365002","Combined malonic and methylmalonic aciduria (disorder)"
"711409002","3-methylglutaconic aciduria type IV with sensorineural deafness, encephalopathy and Leigh-like syndrome (disorder)"
"711412004","3-methylglutaconic aciduria type 5 (disorder)"
"722488009","Neurodegeneration due to 3-hydroxyisobutyryl coenzyme A hydrolase deficiency (disorder)"
"764860006","3-methylglutaconic aciduria type 7 (disorder)"
"765137006","Methylmalonic acidemia due to methylmalonyl-coenzyme A epimerase deficiency (disorder)"
"771444002","Methylmalonic aciduria due to transcobalamin receptor defect (disorder)"
"771448004","Autism epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency (disorder)"
"782828005","Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency (disorder)"
"24013007","Hyperleucinemia (disorder)"
"52270006","Intermittent branched-chain ketonuria (disorder)"
"116020001","Disorder of branched-chain amino acid metabolism (disorder)"
"237954000","Mitochondrial 2-methylacetoacetyl-coenzyme A thiolase deficiency - non-potassium stimulated (disorder)"
"237955004","Cytosolic acetoacetyl-coenzyme A thiolase deficiency (disorder)"
"445571008","Isobutyrylglycinuria (disorder)"
"4920001","Acetyl-CoA: carboxylase deficiency (disorder)"
"21764004","Renal carnitine transport defect (disorder)"
"25425008","Autosomal recessive glutaric aciduria, type 2 (disorder)"
"39929009","Disorder of fatty acid metabolism (disorder)"
"41797007","5,10-Methylenetetrahydrofolate reductase deficiency (disorder)"
"65389002","Adrenoleukodystrophy (disorder)"
"82319005","Acyl-coenzyme A dehydrogenase deficiency (disorder)"
"84264005","Muscle carnitine deficiency (disorder)"
"90500005","Carnitine palmitoyltransferase deficiency (disorder)"
"124122005","Deficiency of 3-hydroxyacyl-CoA dehydrogenase (disorder)"
"124166007","Deficiency of butyryl-CoA dehydrogenase (disorder)"
"124612000","Deficiency of hydroxymethylglutaryl-coenzyme A synthase (disorder)"
"124621004","Deficiency of enoyl-coenzyme A hydratase (disorder)"
"128596003","Medium-chain acyl-coenzyme A dehydrogenase deficiency (disorder)"
"237996001","Long chain acyl-coenzyme A dehydrogenase deficiency (disorder)"
"237997005","Very long chain acyl-coenzyme A dehydrogenase deficiency (disorder)"
"237998000","Short chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency (disorder)"
"237999008","Mitochondrial trifunctional protein deficiency (disorder)"
"238000002","Combined deficiency of long chain 3-hydroxyacyl-coenzyme A dehydrogenase and enoyl-coenzyme A hydratase (disorder)"
"238001003","Carnitine palmitoyltransferase I deficiency (disorder)"
"238002005","Carnitine palmitoyltransferase II deficiency (disorder)"
"238003000","Carnitine acylcarnitine translocase deficiency (disorder)"
"238061001","Neonatal adrenoleucodystrophy (disorder)"
"238063003","Loss of multiple peroxisomal functions (disorder)"
"238066006","Loss of single peroxisomal function (disorder)"
"238069004","Acyl-coenzyme A oxidase deficiency (disorder)"
"238112001","Carnitine nutritional deficiency (disorder)"
"307127004","Isolated long chain hydroxyacyl-CoA dehydrogenase deficiency (disorder)"
"307128009","Combined long chain hydroxyacyl-coenzyme A dehydrogenase deficiency (disorder)"
"307130006","3-Ketoacyl-coenzyme A triolase deficiency (disorder)"
"361203007","Malonic aciduria (disorder)"
"408670001","Iatrogenic carnitine deficiency (disorder)"
"421784001","Carnitine deficiency (disorder)"
"426387005","Long-chain fatty acid transport deficiency (disorder)"
"444944006","Deficiency of 2,4-dienoyl-coenzyme A reductase (disorder)"
"721236002","Hyperinsulinism due to short chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency (disorder)"
"723552005","Transient neonatal multiple acyl-coenzyme A dehydrogenase deficiency (disorder)"
"725046003","Mitochondrial complex I deficiency due to deficiency of acyl-coenzyme A dehydrogenase 9 (disorder)"
"725286002","Deficiency of 3-hydroxy-3-methylglutaryl-coenzyme A synthase (disorder)"
"726021008","Long chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency (disorder)"
"787412002","Short chain acyl-coenzyme A dehydrogenase deficiency (disorder)"
"55341000119107","Carnitine deficiency due to inborn error of metabolism (disorder)"
"83201000119108","Secondary carnitine deficiency (disorder)"
"366951000119109","Adolescent X-linked adrenoleukodystrophy (disorder)"
"367041000119108","Childhood cerebral X-linked adrenoleukodystrophy (disorder)"
"367681000119106","Disorder of ketone metabolism (disorder)"
"16784003","Amino acid transport disorder (disorder)"
"21952001","Cystinuria, type 2 (disorder)"
"22011005","Hartnup disorder, renal type (disorder)"
"22684007","Methylcrotonic aciduria (disorder)"
"22830006","Juvenile nephropathic cystinosis (disorder)"
"23569000","Glucoaminophosphaturia syndrome with rickets (disorder)"
"25010000","Benign adult cystinosis (disorder)"
"25765006","Neonatal iminoglycinuria (disorder)"
"30101004","Neonatal cystine-lysinuria (disorder)"
"36891003","Hartnup disorder, renal/jejunal type (disorder)"
"37183000","Cystinuria, type 1 (disorder)"
"40488004","Fanconi syndrome (disorder)"
"42496002","Cystinuria, type 3 (disorder)"
"42785009","Hypothyroidism due to cystinosis (disorder)"
"44673006","Glucoaminophosphaturia syndrome (disorder)"
"62332007","Infantile nephropathic cystinosis (disorder)"
"79385002","Lowe syndrome (disorder)"
"85020001","Cystinuria (disorder)"
"190680002","Disorders of amino acid transport and metabolism (disorder)"
"190681003","Cystinosis (disorder)"
"236477004","Glycinuria (disorder)"
"237888005","Hypophosphatemic rickets with nephrotic-glycosuric dwarfism (disorder)"
"11282001","Homocystinuria (disorder)"
"13003007","Cystathioninuria (disorder)"
"24308003","Cystathionine beta-synthase deficiency (disorder)"
"28882002","Disorder of sulfur-bearing amino acid metabolism (disorder)"
"31220004","Cobalamin D disease (disorder)"
"37695001","Neonatal hypermethioninemia (disorder)"
"40873003","Sulfite oxidase deficiency syndrome (disorder)"
"43123004","Hypermethioninemia (disorder)"
"45812003","Familial methionine malabsorption (disorder)"
"52311001","Homocystinemia (disorder)"
"57835009","Hepatic methionine adenosyltransferase deficiency (disorder)"
"80887004","Inherited methylmalonic acidemia AND homocystinuria (disorder)"
"89579000","Tetrahydrofolate methyltransferase deficiency (disorder)"
"123810000","Sulfatemia (disorder)"
"124178006","Deficiency of dihydrofolate reductase (disorder)"
"124283007","Deficiency of methionine adenosyltransferase (disorder)"
"237933007","Transcobalamin I deficiency (disorder)"
"237937008","Deficiency of Cobalamin E (disorder)"
"237938003","Deficiency of Cobalamin G (disorder)"
"360373000","Homocystinuria vitamin B12-responsive type III (disorder)"
"360376008","Functional defects of methionine synthase (disorder)"
"419503008","Hyperhomocysteinemia (disorder)"
"439006004","Hereditary hyperhomocysteinemia (disorder)"
"721187005","Methylcobalamin deficiency type cbl G (disorder)"
"721225009","Homocystinuria without methylmalonic aciduria (disorder)"
"139811000119109","Homozygous methylenetetrahydrofolate reductase mutation (disorder)"
"3140001","Citrullinemia, subacute type (disorder)"
"12066005","Citrullinemia, late-onset type (disorder)"
"23501004","Arginase deficiency (disorder)"
"30287008","Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome (disorder)"
"30529005","Citrullinemia, neonatal type (disorder)"
"36444000","Disorder of the urea cycle metabolism (disorder)"
"41013004","Argininosuccinate lyase deficiency (disorder)"
"57119000","Hyperammonemia, type III (disorder)"
"398680004","Citrullinemia (disorder)"
"425522009","Hyperammonemic encephalopathy (disorder)"
"429735007","Citrin deficiency (disorder)"
"716863007","Citrullinemia type II (disorder)"
"717155003","Neonatal intrahepatic cholestasis due to citrin deficiency (disorder)"
"718106009","Hyperinsulinism and hyperammonemia syndrome (disorder)"
"737203001","Disorder of liver co-occurrent and due to disorder of urea cycle (disorder)"
"765329008","Carbamoyl-phosphate synthetase 1 deficiency (disorder)"
"13306007","Pipecolic acidemia (disorder)"
"22062008","X-linked glutaric aciduria, type 2 (disorder)"
"22886006","Glutaric aciduria, type 2 (disorder)"
"28987007","Glutaric aciduria (disorder)"
"50056009","Lysinuric protein intolerance, type 1 (disorder)"
"58558003","Hyperlysinemia (disorder)"
"66002008","Persistent hyperlysinemia (disorder)"
"71751002","Lysinuric protein intolerance, type 2 (disorder)"
"76175005","Glutaric aciduria, type 1 (disorder)"
"77402005","Disorder of lysine AND/OR hydroxylysine metabolism (disorder)"
"111397004","Saccharopinuria (disorder)"
"237929000","Disorder of lysine and hydroxylysine metabolism (disorder)"
"237931009","2-Ketoadipic acidemia (disorder)"
"237960000","D-2-hydroxyglutaric aciduria (disorder)"
"237961001","L-2-hydroxyglutaric aciduria (disorder)"
"340519003","Lysine intolerance (disorder)"
"341536001","Periodic hyperlysinemia (disorder)"
"342553006","Periodic hyperlysinemia with hyperammonemia (disorder)"
"360416003","Glutaryl-coenzyme A dehydrogenase deficiency (disorder)"
"698870008","2-hydroxyglutaric aciduria (disorder)"
"723994004","Seizures and intellectual disability due to hydroxylysinuria syndrome (disorder)"
"724146008","Metaphyseal chondromatosis co-occurrent with D-2 hydroxyglutaric aciduria (disorder)"
"782918002","2-aminoadipic 2-oxoadipic aciduria (disorder)"
"33985005","Hyperornithinemia (disorder)"
"80908008","Ornithine carbamoyltransferase deficiency (disorder)"
"237928008","Disorder of ornithine metabolism (disorder)"
"276426004","Ornithine oxo-acid aminotransferase deficiency (disorder)"
"25739007","Hyperhydroxyprolinemia (disorder)"
"37982009","Hyperdicarboxylicaminoaciduria AND hyperprolinemia (disorder)"
"59655002","Hyperprolinemia (disorder)"
"61071003","Proline dehydrogenase deficiency (disorder)"
"63329001","Glycine dehydrogenase (decarboxylating) deficiency (disorder)"
"64852002","Sarcosine dehydrogenase deficiency (disorder)"
"67845009","Aminomethyltransferase deficiency (disorder)"
"83076007","Disorder of glycine metabolism (disorder)"
"237939006","Non-ketotic hyperglycinemia (disorder)"
"303092001","Non-ketotic hyperglycinemia H protein deficiency (disorder)"
"303093006","Non-ketotic hyperglycinemia L protein deficiency (disorder)"
"717181004","Hyperprolinemia type 2 (disorder)"
"719449007","Deficiency of dimethylglycine dehydrogenase (disorder)"
"2359002","Hyper-beta-alaninemia (disorder)"
"9128006","Disorder of the gamma-glutamyl cycle (disorder)"
"26132002","5-Oxoprolinase deficiency (disorder)"
"37800003","Disorder of proline AND/OR hydroxyproline metabolism (disorder)"
"39112005","Glutathione synthase deficiency with 5-oxoprolinuria (disorder)"
"49748000","Succinate-semialdehyde dehydrogenase deficiency (disorder)"
"59761008","Glutamate formiminotransferase deficiency (disorder)"
"61764000","Homocarnosinase deficiency (disorder)"
"64235006","Ethanolaminosis (disorder)"
"72262000","Inborn error of glutathione metabolism (disorder)"
"75652008","Familial renal iminoglycinuria (disorder)"
"78586005","gamma-Glutamyltransferase deficiency (disorder)"
"84121007","Iminoglycinuria (disorder)"
"124176005","Deficiency of pyrroline-2-carboxylate reductase (disorder)"
"124177001","Deficiency of pyrroline-5-carboxylate reductase (disorder)"
"124239003","Deficiency of guanidinoacetate methyltransferase (disorder)"
"190722000","Disorder of threonine metabolism (disorder)"
"190724004","Disorder of glutamine metabolism (disorder)"
"190732007","Alaninemia (disorder)"
"190737001","Iminoacidopathy (disorder)"
"236475007","Dibasic aminoaciduria (disorder)"
"237911005","Disorder of amino acid and organic acid metabolism (disorder)"
"237926007","Glutathione synthase deficiency without 5-oxoprolinuria (disorder)"
"237940008","Disorder of beta and omega amino acid metabolism (disorder)"
"237941007","Gamma-aminobutyric acid transaminase deficiency (disorder)"
"238070003","Glutaryl-coenzyme A oxidase deficiency (disorder)"
"297226004","Disorder of creatine synthesis (disorder)"
"303097007","Disorder of serine metabolism (disorder)"
"303098002","3-Phosphoglycerate dehydrogenase deficiency (disorder)"
"303852004","Lysinuric protein intolerance (disorder)"
"403735006","Eosinophilia-myalgia syndrome from tryptophan (disorder)"
"410051001","Carnosinuria (disorder)"
"410055005","Hyperimidodipeptiduria due to proline dipeptidase deficiency (disorder)"
"443894002","Alpha ketoadipic aciduria (disorder)"
"698290008","X-linked creatine deficiency (disorder)"
"702440000","Cerebral creatine deficiency syndrome 3 (disorder)"
"709282004","Deficiency of aminoacylase 1 (disorder)"
"713401006","Combined D-2-hydroxyglutaric aciduria and L-2-hydroxyglutaric aciduria (disorder)"
"717185008","Deficiency of leukotriene C4 synthase (disorder)"
"718603002","Deficiency of phosphoserine aminotransferase (disorder)"
"733636005","3-phosphoglycerate dehydrogenase deficiency juvenile form (disorder)"
"733637001","3-phosphoglycerate dehydrogenase deficiency infantile form (disorder)"
"782757004","Congenital microcephaly, severe encephalopathy, progressive cerebral atrophy syndrome (disorder)"
"791000124107","2-methyl-3-hydroxybutyric aciduria (disorder)"
"139821000119102","Heterozygous methylenetetrahydrofolate reductase mutation (disorder)"
"35912001","Aminoaciduria (disorder)"
"42930003","Inborn error of amino acid metabolism (disorder)"
"44779003","Disorder of amino acid metabolism (disorder)"
"46556004","Aminoacidemia (disorder)"
"82994006","Amino acid deficiency (disorder)"
"237957007","3-Hydroxyisobutyric aciduria (disorder)"
"360369003","Holocarboxylase synthase deficiency (disorder)"
"698953004","Inherited aminoaciduria (disorder)"
"733466005","Camptodactyly taurinuria syndrome (disorder)"
"762278005","Disorder of liver due to disorder of amino acid metabolism (disorder)"
"6075009","Glycogen storage disease, hepatic form (disorder)"
"7265005","Glycogen storage disease, type I (disorder)"
"11179002","Glycogen storage disease, type IV (disorder)"
"15978003","Glycogen storage disease, muscular form (disorder)"
"29291001","Glycogen storage disease, type VI (disorder)"
"29633007","Glycogen storage disease (disorder)"
"30102006","Glucose-6-phosphate transport defect (disorder)"
"37666005","Glycogen storage disease type X (disorder)"
"37934003","Mitochondrial-lipid-glycogen storage myopathy (disorder)"
"41527003","Glycogen storage disease type VIII (disorder)"
"55912009","Glycogen storage disease, type V (disorder)"
"58911001","Dilated cardiomyopathy secondary to glycogen storage disease (disorder)"
"61598006","Glycogenosis with glucoaminophosphaturia (disorder)"
"61772003","Muscle phosphoglycerate mutase deficiency (disorder)"
"64615000","Restrictive cardiomyopathy secondary to glycogen storage disease (disorder)"
"66937008","Glycogen storage disease, type III (disorder)"
"89597008","Glycogen storage disease, type VII (disorder)"
"124267007","Deficiency of 1,4-alpha-glucan branching enzyme (disorder)"
"124329006","Deficiency of phosphorylase kinase (disorder)"
"235908005","Glycogen storage disease type IX (disorder)"
"237964009","Glycogen synthase deficiency (disorder)"
"237965005","Phosphate transport defect (disorder)"
"237966006","Glucose transport defect (disorder)"
"267424007","Generalized glycogenosis (disorder)"
"274864009","Glycogen storage disease, type II (disorder)"
"297251003","Glycogen phosphorylase kinase deficiency, X-linked (disorder)"
"297252005","Glycogen phosphorylase kinase deficiency, autosomal recessive (disorder)"
"297253000","Cardiac glycogen phosphorylase kinase deficiency (disorder)"
"297254006","Hepatic and muscle glycogen phosphorylase kinase deficiency (disorder)"
"297255007","Hepatic glycogen phosphorylase kinase deficiency (disorder)"
"387817006","Deficiency of phosphorylase b kinase (disorder)"
"419097006","Danon disease (disorder)"
"444707001","Glycogen storage disease type Ia (disorder)"
"709561006","Periodontitis co-occurrent with glycogen storage disease (disorder)"
"717821004","Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency (disorder)"
"721099001","Adult polyglucosan body disease (disorder)"
"722302009","Glycogen storage disease type II infantile onset (disorder)"
"722343009","Glycogen storage disease type II late onset (disorder)"
"725026008","Hepatic glycogen synthase deficiency (disorder)"
"725027004","Muscle and heart glycogen synthase deficiency (disorder)"
"819953000","Glycogen storage disease due to muscle phosphorylase kinase deficiency (disorder)"
"860858001","Glycogen storage disease due to muscle pyruvate kinase deficiency (disorder)"
"860860004","Glycogen storage disease type IXB (disorder)"
"871638006","Hypertrophic cardiomyopathy due to glycogen storage disease (disorder)"
"20052008","Fructose-1,6-bisphosphate aldolase B deficiency (disorder)"
"24338009","Fructosuria (disorder)"
"28183005","Fructose-biphosphatase deficiency (disorder)"
"39452003","Fructose metabolism disorder (disorder)"
"40278002","Hepatic fructokinase deficiency (disorder)"
"124299001","Deficiency of ketohexokinase (disorder)"
"124300009","Deficiency of fructokinase (disorder)"
"124439001","Deficiency of fructose-bisphosphatase (disorder)"
"237977000","Disorder of glycerol metabolism (disorder)"
"782340001","Acquired intolerance to fructose (finding)"
"785704008","Malabsorption syndrome due to acquired intolerance to fructose (disorder)"
"8849004","Uridine diphosphate glucose-4-epimerase deficiency (disorder)"
"10899004","Classical galactosemia, homozygous Duarte-type (disorder)"
"41326006","Classical galactosemia, heterozygous type (disorder)"
"61451000","Classical galactosemia, homozygous Negro-type (disorder)"
"71690006","Galactosuria (disorder)"
"124302001","Deficiency of galactokinase (disorder)"
"190745006","Galactosemia (disorder)"
"206470003","Perinatal jaundice due to galactosemia (disorder)"
"237963003","Disorder of galactose metabolism (disorder)"
"238048001","Alpha-N-acetylgalactosaminidase deficiency (disorder)"
"297237003","Generalized uridine diphosphate galactose-4-epimerase deficiency (disorder)"
"297238008","Erythrocyte uridine diphosphate galactose-4-epimerase deficiency (disorder)"
"398664009","Deficiency of uridine triphosphate-hexose-1-phosphate uridylyltransferase (disorder)"
"46683007","Pyruvate dehydrogenase complex deficiency (disorder)"
"53210006","Inborn error of pyruvate metabolism (disorder)"
"190760009","Disorders of pyruvate metabolism and gluconeogenesis (disorder)"
"237981000","Disorder of pyruvate metabolism and mitochondrial respiratory chain (disorder)"
"237982007","Lactate dehydrogenase deficiency (disorder)"
"237994003","Deletion and duplication of mitochondrial deoxyribonucleic acid (disorder)"
"238072006","Isolated dihydroxyacetone phosphate acyltransferase deficiency (disorder)"
"287266002","Muscle D-lactate dehydrogenase deficiency (disorder)"
"703527003","TK2-related mitochondrial deoxyribonucleic acid depletion syndrome myopathic form (disorder)"
"783734000","Mitochondrial deoxyribonucleic acid depletion syndrome, hepatocerebral form due to deoxyguanosine kinase deficiency (disorder)"
"784346006","Navajo neurohepatopathy (disorder)"
"1038000","Disacchariduria (disorder)"
"17901006","Primary hyperoxaluria (disorder)"
"23860007","Xylosuria (disorder)"
"30295007","Renal glucosuria, type B (disorder)"
"37497004","Enteric hyperoxaluria (disorder)"
"39734002","Renal glucosuria, type O (disorder)"
"40951006","Primary hyperoxaluria, type II (disorder)"
"41305006","Secondary oxalosis (disorder)"
"65520001","Primary hyperoxaluria, type I (disorder)"
"69718008","Oxalate nephropathy (disorder)"
"75030003","Renal glucosuria, type A (disorder)"
"81685000","Pancreatic alpha-amylase deficiency (disorder)"
"124322002","Deficiency of glycerol kinase (disorder)"
"190764000","Essential pentosuria (disorder)"
"226309007","Familial renal glucosuria (disorder)"
"237980004","D-Glyceric aciduria (disorder)"
"267430007","Renal glycosuria (disorder)"
"297256008","Glycerol kinase deficiency - isolated (disorder)"
"297257004","Glycerol kinase deficiency - contiguous gene syndrome (disorder)"
"373607009","Oxalosis (disorder)"
"722457005","Juvenile cataract, microcornea, renal glucosuria syndrome (disorder)"
"734990008","Primary hyperoxaluria type III (disorder)"
"764456001","Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency (disorder)"
"367621000119107","Hyperoxaluria (disorder)"
"9537004","Juvenile GM 2 gangliosidosis (disorder)"
"23849003","Sandhoff disease (disorder)"
"33316007","GM 2 gangliosidosis (disorder)"
"49562005","Adult chronic GM 2 gangliosidosis (disorder)"
"62440002","Infantile GM 2 gangliosidosis (disorder)"
"71253000","Tay-Sachs disease, variant AB (disorder)"
"111385000","Tay-Sachs disease (disorder)"
"192787004","B variant hexosaminidase A deficiency (disorder)"
"238018004","Total hexosaminidase deficiency - infantile (disorder)"
"238019007","Total hexosaminidase deficiency - juvenile (disorder)"
"238020001","Total hexosaminidase deficiency - adult (disorder)"
"238021002","B variant hexosaminidase A deficiency - infantile (disorder)"
"238022009","B variant hexosaminidase A deficiency - juvenile (disorder)"
"238023004","B variant hexosaminidase A deficiency - adult (disorder)"
"238024005","B1 variant hexosaminidase A deficiency (disorder)"
"18756002","Juvenile GM1 gangliosidosis (disorder)"
"50967008","Gangliosidosis (disorder)"
"238025006","GM1 gangliosidosis (disorder)"
"238026007","Infantile GM1 gangliosidosis (disorder)"
"238027003","Adult GM1 gangliosidosis (disorder)"
"725296006","Mucolipidosis type IV (disorder)"
"3642008","Disorder involving deficiency of steryl-sulfatase (EC 3.1.6.2) (disorder)"
"5963005","Subacute neuronopathic Gaucher's disease (disorder)"
"12246008","Acute neuronopathic Gaucher's disease (disorder)"
"16652001","Fabry's disease (disorder)"
"18927009","Niemann-Pick disease, type D (disorder)"
"24326000","Metachromatic leukodystrophy, adult type (disorder)"
"39390005","Niemann-Pick disease, type B (disorder)"
"40802007","Metachromatic leukodystrophy, congenital type (disorder)"
"41142009","Globoid cell leukodystrophy, late-onset (disorder)"
"44359008","Metachromatic leukodystrophy, juvenile type (disorder)"
"47683004","Metachromatic leukodystrophy, late infantile type (disorder)"
"52165006","Niemann-Pick disease, type A (disorder)"
"54898003","Multiple sulfatase deficiency (disorder)"
"58459009","Sphingomyelin/cholesterol lipidosis (disorder)"
"59636002","Pelizaeus-Merzbacher disease, connatal variant (disorder)"
"62201009","Chronic non-neuropathic Gaucher's disease (disorder)"
"64855000","Pelizaeus-Merzbacher disease (disorder)"
"66521008","Deficiency of cerebroside-sulfatase (disorder)"
"66751000","Niemann-Pick disease, type C (disorder)"
"67855008","Niemann-Pick disease, type C, subacute form (disorder)"
"68390005","Sphingolipid activator protein 1 deficiency (disorder)"
"72488000","Niemann-Pick disease, type C, chronic form (disorder)"
"79935000","Farber's lipogranulomatosis (disorder)"
"80544005","Spongy degeneration of central nervous system (disorder)"
"81854007","Alexander's disease (disorder)"
