"code","description"
"Q450","Agenesis, aplasia and hypoplasia of pancreas"
"Q451","Annular pancreas"
"Q452","Congenital pancreatic cyst"
"Q453","Other congenital malformations of pancreas and pancreatic duct"
"Q458","Other specified congenital malformations of digestive system"
"Q459","Congenital malformation of digestive system, unspecified"
"Q380","Congenital malformations of lips, not elsewhere classified"
"Q383","Other congenital malformations of tongue"
"Q384","Congenital malformations of salivary glands and ducts"
"Q386","Other congenital malformations of mouth"
"Q387","Pharyngeal pouch"
"Q388","Other congenital malformations of pharynx"
"E805","Crigler-Najjar syndrome"
"I859","Oesophageal varices without bleeding"
"I982","Oesophageal varices without bleeding in diseases classified elsewhere"
"I820","Budd-Chiari syndrome"
"I81","Portal vein thrombosis"
"I774","Coeliac artery compression syndrome"
