"code","description"
"698362007","History of transplantation of pancreas (situation)"
"698085003","Mechanical complication of tissue graft (disorder)"
"471851005","Disorder of myocardium associated with rejection of cardiac transplant (disorder)"
"445964006","Monomorphic posttransplant lymphoproliferative disorder (disorder)"
"445261005","Posttransplant hyperlipidemia (disorder)"
"444855007","Arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder)"
"444547006","Graft versus host disease of skin (disorder)"
"440367008","Complication of artificial skin graft (disorder)"
"439915009","Complication of artificial skin graft and decellularized allodermis (disorder)"
"434271002","Chronic rejection of pancreas transplant (disorder)"
"434270001","Chronic rejection of intestine transplant (disorder)"
"434238001","Acute rejection of intestine transplant (disorder)"
"434202008","Hyperacute rejection of pancreas transplant (disorder)"
"433809002","Accelerated rejection of pancreas transplant (disorder)"
"433804007","Accelerated rejection of intestine transplant (disorder)"
"433600001","Hyperacute rejection of intestine transplant (disorder)"
"433592008","Acute rejection of pancreas transplant (disorder)"
"433087001","Primary failure of corneal graft after penetrating keratoplasty (disorder)"
"432958009","Chronic rejection of lung transplant (disorder)"
"432908002","Chronic rejection of liver transplant (disorder)"
"432843002","Acute rejection of cardiac transplant (disorder)"
"432782005","Hyperacute rejection of bone marrow transplant (disorder)"
"432777003","Accelerated rejection of liver transplant (disorder)"
"432774005","Hyperacute rejection of lung transplant (disorder)"
"432773004","Hyperacute rejection of cardiac transplant (disorder)"
"432772009","Hyperacute rejection of liver transplant (disorder)"
"432265007","Rejection of corneal graft after penetrating keratoplasty (disorder)"
"431953002","Chronic rejection of bone marrow transplant (disorder)"
"431896008","Chronic rejection of cardiac transplant (disorder)"
"431862001","Acute rejection of bone marrow transplant (disorder)"
"431507002","Accelerated rejection of lung transplant (disorder)"
"431506006","Rejection of pancreas transplant (disorder)"
"431505005","Rejection of intestine transplant (disorder)"
"431456004","Accelerated rejection of bone marrow transplant (disorder)"
"431223003","Acute rejection of lung transplant (disorder)"
"431222008","Acute rejection of liver transplant (disorder)"
"431186002","Accelerated rejection of cardiac transplant (disorder)"
"429362002","Short stature associated with bone marrow transplant (disorder)"
"429257001","Disorder of transplanted heart (disorder)"
"428575007","Hypertension secondary to kidney transplant (disorder)"
"427889009","Hypertension associated with transplantation (disorder)"
"427435004","Punctate keratopathy after penetrating keratoplasty (disorder)"
"426768001","Engraftment syndrome (disorder)"
"426136000","Delayed renal graft function (disorder)"
"424960002","Penetrating keratoplasty graft in place (finding)"
"421187003","Corneal epithelial allograft rejection (disorder)"
"420571002","Corneal subepithelial allograft rejection (disorder)"
"420505005","Corneal endothelial allograft rejection (disorder)"
"402362009","Oral mucosal disease due to graft-versus-host disease (disorder)"
"402361002","Nail dystrophy due to graft-versus-host disease (disorder)"
"402359006","Toxic epidermal necrolysis due to graft-versus-host disease (disorder)"
"402358003","Sclerodermoid chronic graft-versus-host disease (disorder)"
"402356004","Chronic graft-versus-host disease (disorder)"
"402355000","Acute graft-versus-host disease (disorder)"
"314556009","Healthy corneal graft (finding)"
"314002005","Corneal allograft rejection (disorder)"
"312603000","Lung transplant rejection (disorder)"
"277011002","Pre-existing disease in renal transplant (disorder)"
"277010001","Unexplained episode of renal transplant dysfunction (disorder)"
"269295009","Transplanted organ failure (disorder)"
"262947007","Aneurysm of transplanted vein (disorder)"
"262945004","Transection of transplanted artery (disorder)"
"254290004","Lymphoproliferative disorder following transplantation (disorder)"
"254289008","Post-transplant neoplasia (disorder)"
"236614007","Perirenal and periureteric post-transplant lymphocele (disorder)"
"236610003","Escape of urine from transplanted ureter (disorder)"
"236589004","Transplant glomerulopathy - late form (disorder)"
"236588007","Transplant glomerulopathy - early form (disorder)"
"236587002","Transplant glomerulopathy (disorder)"
"236586006","De novo glomerulonephritis (disorder)"
"236585005","De novo transplant disease (disorder)"
"236584009","Perfusion injury of renal transplant (disorder)"
"236583003","Failed renal transplant (disorder)"
"236582008","Acute-on-chronic rejection of renal transplant (disorder)"
"236581001","Chronic rejection of renal transplant - grade III (disorder)"
"236580000","Chronic rejection of renal transplant - grade II (disorder)"
"236579003","Chronic rejection of renal transplant - grade I (disorder)"
"236578006","Chronic rejection of renal transplant (disorder)"
"236577001","Acute rejection of renal transplant - grade III (disorder)"
"236576005","Acute rejection of renal transplant - grade II (disorder)"
"236575009","Acute rejection of renal transplant - grade I (disorder)"
"236574008","Acute rejection of renal transplant (disorder)"
"236573002","Very mild acute rejection of renal transplant (disorder)"
"236572007","Accelerated rejection of renal transplant (disorder)"
"236571000","Hyperacute rejection of renal transplant (disorder)"
"236570004","Renal transplant rejection (disorder)"
"236569000","Primary non-function of renal transplant (disorder)"
"236436003","End stage renal failure with renal transplant (disorder)"
"235912004","Liver transplant failure (disorder)"
"235911006","Liver transplant rejection (disorder)"
"235910007","Liver transplant disorder (disorder)"
"234646005","Graft-versus-host disease (disorder)"
"234522008","Disease relapse in transplant marrow (disorder)"
"234520000","Bone marrow transplant failure (disorder)"
"234519006","Bone marrow transplant rejection (disorder)"
"234079009","Rupture of transplanted vein (disorder)"
"233934000","Cardiac transplant failure (disorder)"
"233933006","Cardiac transplant rejection (disorder)"
"233844002","Accelerated coronary artery disease in transplanted heart (disorder)"
"233634002","Post-lung transplantation bronchiectasis (disorder)"
"213198007","Disruption of vessel repair (disorder)"
"213180008","Total failure replanted forearm (disorder)"
"213153001","Liver transplant failure and rejection (disorder)"
"213152006","Heart-lung transplant failure and rejection (disorder)"
"213151004","Heart transplant failure and rejection (disorder)"
"213150003","Kidney transplant failure and rejection (disorder)"
"213148006","Transplanted organ rejection (disorder)"
"213088004","Rejection of bone allograft (disorder)"
"197747000","Renal tubulo-interstitial disorders in transplant rejection (disorder)"
"183655000","Transplant follow-up (finding)"
"161681002","History of artificial heart (situation)"
"161674009","History of artificial organ or tissue (situation)"
"161672008","History of being lung transplant recipient (situation)"
"161671001","History of liver recipient (situation)"
"161670000","History of cornea recipient (situation)"
"161669001","History of bone tissue recipient (situation)"
"161666008","History of heart recipient (situation)"
"161665007","History of renal transplant (situation)"
"161663000","History of being a tissue or organ recipient (situation)"
"112140009","Moderate cellular graft rejection (finding)"
"95742008","Corneal graft rejection (disorder)"
"89842009","Sloughed graft (finding)"
"86825002","Chronic arterial allograft rejection (finding)"
"85863004","Graft failure due to thrombosis (finding)"
"79369007","Complication of transplanted pancreas (disorder)"
"73863006","Graft failure due to acute tubular necrosis (finding)"
"72627004","Graft rejection (finding)"
"58797008","Complication of transplanted kidney (disorder)"
"50662000","Mild cellular graft rejection (finding)"
"47650006","Graft versus host reaction (finding)"
"44165003","Complication of transplanted lung (disorder)"
"41267003","Graft failure due to stenosis (finding)"
"40442005","Acute cellular graft rejection (finding)"
"35390002","Chronic inactive graft rejection (finding)"
"35006009","Graft failure due to recurrent recipient disease (finding)"
"33167004","Complication of transplanted liver (disorder)"
"26522000","Hyperacute graft rejection (finding)"
"25317007","Graft failure due to anastomotic leak (finding)"
"24458006","Primary graft failure (finding)"
"23991000","Chronic active graft rejection (finding)"
"22391002","Mechanical complication due to skin graft failure AND/OR rejection (disorder)"
"13160009","Complication of transplanted intestines (disorder)"
"9950006","Graft failure due to prolonged ischemia (finding)"
"8729004","Chronic graft rejection (finding)"
