"code","description"
"713704004","Gastroparesis due to diabetes mellitus (disorder)"
"713703005","Gastroparesis due to type 2 diabetes mellitus (disorder)"
"713702000","Gastroparesis due to type 1 diabetes mellitus"
"707221002","Diabetic glomerulosclerosis"
"703138006","Type II diabetes mellitus in remission (disorder)"
"703137001","Type I diabetes mellitus in remission (disorder)"
"703136005","Diabetes mellitus in remission (disorder)"
"609572000","Maturity-onset diabetes of the young, type 5 (disorder)"
"609563008","Pre-existing diabetes mellitus in pregnancy (disorder)"
"609562003","Maturity onset diabetes of the young, type 1 (disorder)"
"609561005","Maturity-onset diabetes of the young (disorder)"
"441656006","Hyperglycaemic crisis in diabetes mellitus"
"426875007","Latent autoimmune diabetes mellitus in adult (disorder)"
"426705001","Diabetes mellitus associated with cystic fibrosis (disorder)"
"424736006","Diabetic peripheral neuropathy (disorder)"
"422275004","Gangrene associated with diabetes mellitus (disorder)"
"422228004","Multiple complications of type I diabetes mellitus (disorder)"
"422183001","Skin ulcer associated with diabetes mellitus (disorder)"
"422166005","Peripheral circulatory disorder associated with type II diabetes mellitus (disorder)"
"422126006","Hyperosmolar coma associated with diabetes mellitus (disorder)"
"422099009","Diabetic oculopathy associated with type II diabetes mellitus (disorder)"
"422088007","Neurologic disorder associated with diabetes mellitus (disorder)"
"422034002","Diabetic retinopathy associated with type II diabetes mellitus (disorder)"
"422014003","Disorder associated with type II diabetes melliltus (disorder)"
"421986006","Persistent proteinuria associated with type II diabetes mellitus (disorder)"
"421920002","Diabetic cataract associated with type I diabetes mellitus (disorder)"
"421895002","Peripheral circulatory disorder associated with diabetes mellitus (disorder)"
"421893009","Renal disorder associated with type I diabetes mellitus (disorder)"
"421847006","Ketoacidotic coma in type II diabetes mellitus (disorder)"
"421779007","Exudative maculopathy associated with type II diabetes mellitus (disorder)"
"421750000","Ketoacidosis in type II diabetes mellitus (disorder)"
"421631007","Gangrene associated with type II diabetes mellitus (disorder)"
"421468001","Neurological disorder associated with type I diabetes mellitus (disorder)"
"421365002","Peripheral circulatory disorder associated with type I diabetes mellitus (disorder)"
"421326000","Neurologic disorder associated with type II diabetes mellitus (disorder)"
"421256007","Ophthalmic complication of malnutrition-related diabetes mellitus (disorder)"
"421075007","Ketoacidotic coma in type I diabetes mellitus (disorder)"
"420996007","Coma associated with malnutrition-related diabetes mellitus (disorder)"
"420918009","Mononeuropathy associated with type I diabetes mellitus (disorder)"
"420868002","Disorder associated with type I diabetes mellitus (disorder)"
"420825003","Gangrene associated with type I diabetes mellitus (disorder)"
"420789003","Diabetic retinopathy associated with type I diabetes mellitus (disorder)"
"420756003","Diabetic cataract associated with type II diabetes mellitus (disorder)"
"420715001","Persistent microalbuminuria associated with type II diabetes mellitus (disorder)"
"420683009","Neurological disorder associated with malnutrition-related diabetes mellitus (disorder)"
"420662003","Coma associated with diabetes mellitus (disorder)"
"420514000","Persistent proteinuria associated with type I diabetes mellitus (disorder)"
"420486006","Exudative maculopathy associated with type I diabetes mellitus (disorder)"
"420436000","Mononeuropathy associated with type II diabetes mellitus (disorder)"
"420422005","Ketoacidosis in diabetes mellitus (disorder)"
"420279001","Renal disorder associated with type II diabetes mellitus (disorder)"
"420270002","Ketoacidosis in type I diabetes mellitus (disorder)"
"419100001","Infection of foot associated with diabetes (disorder)"
"413184002","Fibrocalculous pancreatopathy without complication (disorder)"
"413183008","Diabetes mellitus caused by non-steroid drugs without complication (disorder)"
"412752009","Diabetic foot examination declined (context-dependent category)"
"408540003","Diabetes mellitus caused by non-steroid drugs (disorder)"
"408539000","Insulin autoimmune syndrome (disorder)"
"401110002","Type 1 diabetes mellitus with persistent microalbuminuria (disorder)"
"399871005","Visually threatening diabetic retinopathy (disorder)"
"399870006","Non-high-risk proliferative diabetic retinopathy with no macular edema (disorder)"
"399866003","Diabetic retinal venous beading (disorder)"
"399865004","Very severe proliferative diabetic retinopathy (disorder)"
"399864000","Diabetic macular edema not clinically significant (disorder)"
"398140007","Somogyi phenomenon (disorder)"
"395204000","Hyperosmolar non-ketotic state in type 2 diabetes mellitus (disorder)"
"390855002","O/E - diabetic maculopathy absent both eyes (context-dependent category)"
"390834004","Non proliferative diabetic retinopathy (disorder)"
"371087003","Diabetic foot ulcer (disorder)"
"361216007","Diabetic femoral mononeuropathy"
"314904008","Type II diabetes mellitus with neuropathic arthropathy"
"314903002","Non-insulin dependent diabetes mellitus with arthropathy"
"314902007","Type II diabetes mellitus with peripheral angiopathy"
"314893005","Type 1 diabetes mellitus with arthropathy"
"314771006","Type 1 diabetes mellitus with hypoglycaemic coma"
"314537004","Diabetic optic papillopathy"
"314015001","Mixed diabetic maculopathy"
"314014002","Ischaemic diabetic maculopathy"
"314011005","Focal diabetic maculopathy"
"314010006","Diffuse diabetic maculopathy"
"313436004","Non-insulin-dependent diabetes mellitus without complication"
"313435000","Type I diabetes mellitus without complication"
"312912001","Diabetic macular edema"
"312910009","Diabetic vitreous hemorrhage"
"312909004","Proliferative diabetic retinopathy - iris neovascularisation"
"312908007","Proliferative diabetic retinopathy - quiescent"
"312907002","Proliferative diabetic retinopathy - high risk"
"312906006","Proliferative diabetic retinopathy - non high risk"
"312905005","Severe non proliferative diabetic retinopathy"
"312904009","Moderate non proliferative diabetic retinopathy"
"312903003","Mild non proliferative diabetic retinopathy"
"311782002","Advanced diabetic retinal disease"
"310505005","Diabetic hyperosmolar non-ketotic state"
"309426007","Diabetic glomerulopathy"
"303059007","Postpancreatectomy hypoinsulinemia (disorder)"
"290002008","Unstable type I diabetes mellitus"
"284449005","Congenital total lipodystrophy (disorder)"
"280137006","Diabetic foot"
"268519009","Diabetic - poor control"
"267604001","Myasthenic syndrome due to diabetic amyotrophy"
"267471001","Diabetes + eye manifestation (& [cataract] or [retinopathy]) (disorder)"
"267467004","Diabetes mellitus (& [ketoacidosis]) (disorder)"
"238984005","Diabetic rubeosis"
"238983004","Diabetic thick skin syndrome"
"238982009","Diabetic dermopathy"
"238981002","Soft tissue complication of diabetes mellitus"
"237652003","Insulin resistance - type B (disorder)"
"237651005","Insulin resistance - type A (disorder)"
"237633009","Hypoglycemic state in diabetes"
"237632004","Hypoglycemic event in diabetes (disorder)"
"237627000","Pregnancy and type 2 diabetes mellitus (disorder)"
"237622006","Poor glycemic control (disorder)"
"237621004","Diabetic severe hyperglycemia"
"237620003","Abnormal metabolic state in diabetes mellitus"
"237619009","Diabetes-deafness syndrome maternally transmitted (disorder)"
"237618001","Insulin-dependent diabetes mellitus secretory diarrhea syndrome (disorder)"
"237617006","Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)"
"237616002","Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities (disorder)"
"237613005","Hyperproinsulinemia (disorder)"
"237612000","Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)"
"237610008","Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)"
"237608006","Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)"
"237604008","Diabetes mellitus autosomal dominant type II"
"237601000","Secondary endocrine diabetes mellitus (disorder)"
"237599002","Insulin-treated non-insulin-dependent diabetes mellitus"
"236500003","Clinical diabetic nephropathy"
"236499007","Microalbuminuric diabetic nephropathy"
"232023006","Diabetic traction retinal detachment"
"232022001","Proliferative diabetic retinopathy with new vessels elsewhere than on disc"
"232021008","Proliferative diabetic retinopathy new vessels on disc"
"232020009","Diabetic maculopathy"
"230579006","Diabetic thoracic radiculopathy"
"230577008","Diabetic mononeuropathy"
"230576004","Diabetic asymmetric polyneuropathy"
"230575000","Diabetic chronic painful polyneuropathy"
"230574001","Diabetic acute painful polyneuropathy"
"230572002","Diabetic neuropathy"
"201724008","Diabetic Charcot's arthropathy"
"201723002","Diabetic hand syndrome"
"201251005","Neuropathic diabetic ulcer - foot"
"201250006","Ischaemic ulcer diabetic foot"
"200687002","Cellulitis in diabetic foot"
"199231005","Pre-existing malnutrition-related diabetes mellitus"
"199230006","Pre-existing diabetes mellitus, non-insulin-dependent"
"197605007","Nephrotic syndrome in diabetes mellitus"
"193489006","Diabetic iritis"
"193350004","Advanced diabetic maculopathy"
"193349004","Preproliferative diabetic retinopathy"
"193185007","Asymptomatic diabetic neuropathy"
"193184006","Chronic painful diabetic neuropathy"
"193183000","Acute painful diabetic neuropathy"
"193141005","Diabetic mononeuritis multiplex"
"190447002","Steroid-induced diabetes (disorder)"
"190416008","Steroid-induced diabetes mellitus without complication (disorder)"
"190412005","Malnutrition-related diabetes mellitus without complications (disorder)"
"190411003","Malnutrition-related diabetes mellitus with multiple complications"
"190410002","Malnutrition-related diabetes mellitus with peripheral circulatory complications"
"190407009","Malnutrition-related diabetes mellitus with renal complications (disorder)"
"190406000","Malnutrition-related diabetes mellitus with ketoacidosis"
"190389009","Type 2 diabetes mellitus with ulcer"
"190388001","Type II diabetes mellitus with multiple complications"
"190372001","Type I diabetes mellitus maturity onset"
"190369008","Type 1 diabetes mellitus with gangrene"
"190368000","Type I diabetes mellitus with ulcer"
"190331003","Diabetes mellitus, adult onset, with hyperosmolar coma"
"190330002","Diabetes mellitus, juvenile type, with hyperosmolar coma"
"170766006","Loss of hypoglycemic warning"
"170763003","Diabetic - good control"
"170747006","Diabetic on insulin"
"170745003","Diabetic on diet only"
"134395001","Diabetic retinopathy screening"
"127014009","Diabetic peripheral angiopathy"
"127013003","Diabetic renal disease"
"127012008","Lipoatrophic diabetes"
"127011001","Diabetic sensory polyneuropathy"
"126534007","Diabetic mixed sensory-motor polyneuropathy"
"111556005","Diabetic ketoacidosis without coma"
"111552007","Diabetes mellitus without complication"
"111307005","Leprechaunism syndrome (disorder)"
"83728000","Polyglandular autoimmune syndrome, type 2 (disorder)"
"81531005","Diabetes mellitus type 2 in obese (disorder)"
"80660001","Mauriac's syndrome (disorder)"
"75682002","Diabetes mellitus caused by insulin receptor antibodies (disorder)"
"75524006","Malnutrition related diabetes mellitus"
"74627003","Diabetic complication"
"73211009","Diabetes mellitus"
"70694009","Diabetes mellitus AND insipidus with optic atrophy AND deafness (disorder)"
"62260007","Pretibial pigmental patches in diabetes"
"59276001","Proliferative diabetic retinopathy"
"51002006","Diabetes mellitus associated with pancreatic disease"
"50620007","Diabetic autonomic neuropathy"
"49455004","Diabetic polyneuropathy"
"48951005","Bullosis diabeticorum"
"46635009","Insulin dependent diabetes mellitus"
"44054006","Diabetes mellitus type II"
"43959009","Diabetic cataract"
"39058009","Diabetic amyotrophy"
"33559001","Pineal hyperplasia AND diabetes mellitus syndrome (disorder)"
"26298008","Diabetic coma with ketoacidosis"
"25412000","Diabetic retinal microaneurysm"
"25093002","Diabetic oculopathy"
"23045005","Insulin dependent diabetes mellitus type IA (disorder)"
"11530004","Brittle diabetes"
"8801005","Secondary diabetes mellitus"
"5969009","Diabetes mellitus associated with genetic syndrome (disorder)"
"5368009","Drug-induced diabetes mellitus (disorder)"
"4855003","Diabetic retinopathy"
"2751001","Fibrocalculous pancreatic diabetes (disorder)"
