"code","description"
"715982006","Severe combined immunodeficiency due to deoxyribonucleic acid cross-link repair protein 1c deficiency (disorder)"
"711481001","X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia (disorder)"
"711480000","Activated PI3K-delta syndrome (disorder)"
"710735009","Periodontitis co-occurrent with leukocyte adhesion deficiency (disorder)"
"707152007","Phagocytic immunodeficiency (disorder)"
"703538003","Mannose-binding lectin deficiency (disorder)"
"703525006","Anhidrotic ectodermal dysplasia with immune deficiency (disorder)"
"699869003","Interleukin-1 receptor-associated kinase 4 deficiency (disorder)"
"449853003","Interleukin-12 deficiency (disorder)"
"449384005","Lambda light chain deficiency (disorder)"
"449187006","Kappa light chain deficiency (disorder)"
"442459007","Combined immunodeficiency disease (disorder)"
"427167008","Hereditary angioedema with normal C1 esterase inhibitor activity (disorder)"
"417167007","Immunoglobulin deficiency (disorder)"
"406565005","CD4 T lymphocyte deficiency (disorder)"
"403837005","Wiskott-Aldrich autosomal dominant variant syndrome (disorder)"
"403836001","Autosomal recessive hyperimmunoglobulin M syndrome (disorder)"
"403835002","X-linked hyper-immunoglobulin M syndrome (disorder)"
"402900005","Oral hairy leukoplakia associated with immunodeficiency (disorder)"
"402792003","T-lymphocyte immunodeficiency (disorder)"
"402791005","B-lymphocyte immunodeficiency (disorder)"
"402686000","Panniculitis due to immunological disorder (disorder)"
"402483002","Immunodeficiency with multicarboxylase deficiency (disorder)"
"402124001","Warts in immune-deficient state (disorder)"
"363265005","Predominant humoral immune deficiency (disorder)"
"363040003","Congenital immunodeficiency involving the hematopoietic system (disorder)"
"363009005","Complement component deficiency (disorder)"
"362993009","Autosomal recessive severe combined immunodeficiency disease (disorder)"
"304576008","Metaphyseal chondrodysplasia, McKusick type with associated immunodeficiency (disorder)"
"302874002","Phagocytic cell dysfunction (disorder)"
"267460002","Congenital hypogammaglobulinemia (finding)"
"267459007","Deficiencies of humoral immunity (finding)"
"263661007","Complement 5 dysfunction (disorder)"
"241955009","Acquired C1 esterase inhibitor deficiency (disorder)"
"238010006","Adenine phosphoribosyl transferase deficiency type II (disorder)"
"238009001","Adenine phosphoribosyl transferase deficiency type I (disorder)"
"237989003","Succinate-coenzyme Q reductase deficiency (disorder)"
"234645009","Drug-induced immunodeficiency (disorder)"
"234643002","Transient immunodeficiency of infancy (disorder)"
"234642007","Age-related immunodeficiency (disorder)"
"234641000","Immunodeficiency associated with multiple organ system abnormalities (disorder)"
"234640004","18-p syndrome with associated immunodeficiency (disorder)"
"234639001","Triple X syndrome, epilepsy, and hypogammaglobulinemia (disorder)"
"234637004","Deletion of X-chromosome and hypogammaglobulinemia (disorder)"
"234636008","Monosomy 22 and absence of immunoglobulin A (disorder)"
"234634006","Chromosome 18 syndromes and antibody deficiency (disorder)"
"234632005","Immunodeficiency associated with chromosomal abnormality (disorder)"
"234631003","Immunodeficiency with major anomalies (disorder)"
"234630002","Complement receptor 3 deficiency (disorder)"
"234629007","Complement receptor 1 deficiency (disorder)"
"234628004","Complement receptor deficiency (disorder)"
"234627009","Anaphylotoxin inactivator deficiency (disorder)"
"234626000","Complement 5a inhibitor deficiency (disorder)"
"234625001","Homologous restriction factor deficiency (disorder)"
"234624002","Decay accelerating factor deficiency (disorder)"
"234623008","Complement 4 binding protein deficiency (disorder)"
"234622003","Factor H deficiency (disorder)"
"234620006","Hereditary C1 esterase inhibitor deficiency - dysfunctional factor (disorder)"
"234619000","Hereditary C1 esterase inhibitor deficiency - deficient factor (disorder)"
"234618008","Complement regulatory factor defect (disorder)"
"234617003","Complement 9 deficiency (disorder)"
"234616007","Complement 8 alpha-gamma deficiency (disorder)"
"234615006","Complement 8 beta chain dysfunction (disorder)"
"234614005","Complement 8 beta chain deficiency (disorder)"
"234613004","Combined complement 6 and 7 deficiencies (disorder)"
"234612009","Complement 7 deficiency (disorder)"
"234611002","Complement 6 deficiency (disorder)"
"234609006","Complement 5 deficiency (disorder)"
"234608003","Terminal component deficiency (disorder)"
"234607008","Factor D deficiency (disorder)"
"234604001","Alternative pathway deficiency (disorder)"
"234602002","Complement 4B deficiency (disorder)"
"234601009","Complement 4A deficiency (disorder)"
"234600005","Complement 4 deficiency (disorder)"
"234599007","Complement 2 deficiency (disorder)"
"234598004","Complement 1s deficiency (disorder)"
"234597009","Complement 1r deficiency (disorder)"
"234596000","Complement 1q dysfunction (disorder)"
"234595001","Complement 1q beta chain deficiency (disorder)"
"234594002","Complement 1q deficiency (disorder)"
"234593008","Classical complement pathway abnormality (disorder)"
"234583001","Leukocyte adhesion deficiency - type 2 (disorder)"
"234582006","Leukocyte adhesion deficiency - type 1 (disorder)"
"234579001","Mannan-binding protein deficiency (disorder)"
"234578009","Defective phagocytic cell opsonization (disorder)"
"234572005","Benign combined immunodeficiency (disorder)"
"234571003","Warts, hypogammaglobulinemia, infections, and myelokathexis (disorder)"
"234570002","Severe combined immunodeficiency with maternofetal engraftment (disorder)"
"234563002","Anti-staphylococcal antibody deficiency (disorder)"
"234562007","Anti-protein antibody deficiency (disorder)"
"234561000","Anti-meningococcal polysaccharide C antibody deficiency (disorder)"
"234560004","Anti-meningococcal polysaccharide A antibody deficiency (disorder)"
"234559009","Anti-pneumococcal polysaccharide antibody deficiency (disorder)"
"234558001","Anti-haemophilus influenzae B polysaccharide antibody deficiency (disorder)"
"234557006","Anti-polysaccharide antibody deficiency (disorder)"
"234556002","Specific antibody deficiency (disorder)"
"234555003","Defective immunoglobulin glycosylation (disorder)"
"234554004","Secretory piece deficiency (disorder)"
"234553005","Immunoglobulin-associated molecule deficiency (disorder)"
"234552000","Immunoglobulin A2 deficiency (disorder)"
"234551007","Immunoglobulin A1 deficiency (disorder)"
"234550008","Immunoglobulin G1 deficiency (disorder)"
"234549008","Immunoglobulin G4 deficiency (disorder)"
"234548000","Immunoglobulin G3 deficiency (disorder)"
"234547005","Combined immunoglobulin G2 and G4 deficiency (disorder)"
"234546001","Immunoglobulin G2 deficiency (disorder)"
"234544003","Immunoglobulin subclass deficiency (disorder)"
"234543009","Immunoglobulin light chain deficiency (disorder)"
"234542004","Selective immunoglobulin M and immunoglobulin A deficiency (disorder)"
"234541006","Selective immunoglobulin D deficiency (disorder)"
"234540007","Selective immunoglobulin E deficiency (disorder)"
"234539005","Immunoglobulin heavy chain deficiency (disorder)"
"234538002","Hyperimmunoglobulin D with periodic fever (finding)"
"234534000","Autosomal agammaglobulinemia with absent B-cells (disorder)"
"234533006","X-linked agammaglobulinemia with growth hormone deficiency (disorder)"
"234532001","Immunodeficiency disorder (disorder)"
"234416002","X-linked hypogammaglobulinemia (disorder)"
"234403002","Phosphoglycerokinase deficiency (disorder)"
"191018006","Lymphocyte function antigen-1 defect (disorder)"
"191013002","Common variable immunodeficiency with autoantibodies to B- or T-cells (disorder)"
"191012007","Common variable immunodeficiency with predominant immunoregulatory T-cell disorders (disorder)"
"191011000","Common variable immunodeficiency with predominant abnormalities of B-cell numbers and functions (disorder)"
"191008001","Immunodeficiency following hereditary defective response to Epstein-Barr virus (disorder)"
"191002000","Major histocompatibility complex class II deficiency (disorder)"
"191001007","Major histocompatibility complex class I deficiency (disorder)"
"190998001","Severe combined immunodeficiency with low or normal B-cell numbers (disorder)"
"190997006","Severe combined immunodeficiency with low T- and B-cell numbers (disorder)"
"190996002","Severe combined immunodeficiency with reticular dysgenesis (disorder)"
"190995003","Thymic aplasia or dysplasia with immunodeficiency (disorder)"
"190993005","Autosomal recessive severe combined immunodeficiency (disorder)"
"190981001","Selective immunoglobulin G deficiency (disorder)"
"190980000","Selective immunoglobulin M deficiency (disorder)"
"190979003","Selective immunoglobulin A deficiency (disorder)"
"124950009","Deficiency of immunoglobulin (disorder)"
"124703008","Deficiency of cholate-CoA ligase (disorder)"
"124521008","Deficiency of adenine deaminase (disorder)"
"124517001","Deficiency of allantoinase (disorder)"
"124450003","Deficiency of deoxyribonuclease I (disorder)"
"124281009","Deficiency of dimethylallyltranstransferase (disorder)"
"124274002","Deficiency of adenine phosphoribosyltransferase (disorder)"
"123785006","Immunoglobulin G subclass deficiency (finding)"
"119250001","Hypogammaglobulinemia (finding)"
"119249001","Agammaglobulinemia (finding)"
"116133005","Congenital agammaglobulinemia (disorder)"
"111587007","Severe combined immunodeficiency due to absent interleukin-2 receptor (disorder)"
"103081004","Immunodeficiency secondary to chemotherapy (disorder)"
"103080003","Immunodeficiency secondary to radiation therapy (disorder)"
"103079001","Immunodeficiency caused by corticosteroid (disorder)"
"103078009","Immunodeficiency secondary to trauma (disorder)"
"103077004","Immunodeficiency secondary to neoplasm (disorder)"
"103075007","Humoral immune defect (finding)"
"82966003","Hereditary angioedema (disorder)"
"82286005","Hyperimmunoglobulin M syndrome (disorder)"
"81166004","Properdin deficiency disease (disorder)"
"77121009","X-linked lymphoproliferative syndrome (disorder)"
"71904008","Severe combined immunodeficiency due to absent class II human leukocyte antigens (disorder)"
"66876008","Lambda light chain disease (disorder)"
"65880007","X-linked agammaglobulinemia (disorder)"
"60743005","Purine-nucleoside phosphorylase deficiency (disorder)"
"58606001","Primary immune deficiency disorder (disorder)"
"55602000","Nezelof's syndrome (disorder)"
"51319002","Light chain disease (disorder)"
"50926003","Job's syndrome (disorder)"
"49555001","Severe combined immunodeficiency due to absent T cell receptor (disorder)"
"48119005","Dysplasia of thymus gland with immunodeficiency (disorder)"
"45841007","Kappa light chain disease (disorder)"
"45390000","Severe combined immunodeficiency due to absent interleukin-2 production (disorder)"
"44940001","Adenosine deaminase deficiency (disorder)"
"39674000","Familial C3B inhibitor deficiency syndrome (disorder)"
"36980009","Severe combined immunodeficiency due to absent adenosine deaminase (disorder)"
"36138009","Congenital immunodeficiency disease (disorder)"
"36070007","Wiskott-Aldrich syndrome (disorder)"
"33286000","Secondary immune deficiency disorder (disorder)"
"31323000","Severe combined immunodeficiency disease (disorder)"
"29260007","Immunoglobulin A deficiency (disorder)"
"24743004","Complement deficiency disease (disorder)"
"24419001","Disorder of complement (disorder)"
"24181002","Aplasia of thymus gland with immunodeficiency (disorder)"
"23238000","Common variable agammaglobulinemia (disorder)"
"23132008","Amyloid light-chain amyloidosis (disorder)"
"22406001","Severe combined immunodeficiency due to absent lymphoid stem cells (disorder)"
"18827005","Complement abnormality (disorder)"
"9893005","Immunodeficiency with thymoma (disorder)"
"3439009","Severe combined immunodeficiency due to absent peripheral T cell maturation (disorder)"
"778024005","Monocytopenia with susceptibility to infections (disorder)"
"763713000","Idiopathic CD4 lymphocytopenia (disorder)"
"735438000","Disorder of neutrophil chemotaxis (disorder)"
"735437005","Disorder of neutrophil adhesion (disorder)"
"735436001","Acquired disorder of neutrophil function (disorder)"
"723443003","Neutrophil immunodeficiency syndrome (disorder)"
"716766007","Malakoplakia (disorder)"
"711160007","Eosinophil peroxidase deficiency (disorder)"
"414395005","Hereditary white blood cell disorder (disorder)"
"403839008","Siccardi syndrome (disorder)"
"402794002","Heritable disorder of neutrophil function (disorder)"
"387759001","Chronic granulomatous disease (disorder)"
"351287008","Reticular dysgenesis with congenital aleukocytosis (disorder)"
"350353007","De Vaal's syndrome (disorder)"
"319171004","Qualitative abnormality of granulocyte (disorder)"
"289317009","Granulocyte granule deficiency (disorder)"
"267543009","Functional disorders of polymorphonuclear neutrophils (disorder)"
"234588005","Neutrophil secondary granule deficiency (disorder)"
"234587000","Neutrophil lactoferrin deficiency (disorder)"
"234586009","Leukocyte glucose-6-phosphate dehydrogenase deficiency (disorder)"
"234585008","Defective phagocytic cell killing (disorder)"
"234580003","Defective phagocytic cell chemotaxis (disorder)"
"234573000","Phagocytic cell defect (disorder)"
"234433009","Myeloperoxidase deficiency (disorder)"
"234431006","Specific granule deficiency (disorder)"
"234430007","CR3-receptor deficiency (disorder)"
"234429002","Chemotactic disorder (disorder)"
"129644003","Myeloperoxidase deficiency syndrome (disorder)"
"82317007","Chronic granulomatous disease, type III (disorder)"
"77330006","Chronic granulomatous disease, type II (disorder)"
"76243000","Chronic granulomatous disease, type IVA (disorder)"
"71436005","Lazy leukocyte syndrome (disorder)"
"47986005","Genetic anomaly of leukocyte (disorder)"
"44306006","T lymphocyte disorder (disorder)"
"40197009","Chronic granulomatous disease, type IA (disorder)"
"40145002","Congenital neutrophil actin dysfunction (disorder)"
"34916006","Neutrophil motility disorder (disorder)"
"29272001","Chronic granulomatous disease, type I (disorder)"
"26252007","Chronic granulomatous disease, type IIA (disorder)"
"25502009","Episodic lymphocytopenia (disorder)"
"21527007","Chronic granulomatous disease, type IV (disorder)"
"21043008","Neutrophil cytomatrix disorder (disorder)"
"15012007","Granulocyte abnormality due to immune defect (disorder)"
"12814002","B lymphocyte disorder (disorder)"
"3239007","Lymphocyte disorder (disorder)"
