"code","description"
"702356009","X-linked intellectual disability-psychosis-macroorchidism syndrome (disorder)"
"700371004","On examination - neurodevelopmental disorder (disorder)"
"700364009","Neurodevelopmental disorder (disorder)"
"698947004","Conduct disorder in remission (disorder)"
"698692009","Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type in remission (disorder)"
"698689005","Attention deficit hyperactivity disorder, predominantly inattentive type in remission (disorder)"
"698688002","Non-organic communication disorder in remission (disorder)"
"444613000","Adult attention deficit hyperactivity disorder (disorder)"
"442314000","Active but odd autism (disorder)"
"442059001","Mixed developmental disorder (disorder)"
"441719005","Speech and language developmental delay due to hearing loss (disorder)"
"432091002","Savant syndrome (disorder)"
"430909002","Conduct disorder (disorder)"
"430099007","Gross motor development delay (disorder)"
"427145007","Articulation disorder due to hyperkinesis (disorder)"
"406506008","Attention deficit hyperactivity disorder (disorder)"
"400948003","Spasmus nutans (disorder)"
"386820009","Socialized behavior disorder (disorder)"
"386701004","Developmental articulation disorder (disorder)"
"373618009","Autistic spectrum disorder with isolated skills (disorder)"
"367515004","Receptive language disorder (disorder)"
"310828001","Discourse disorder (disorder)"
"310827006","Sociolinguistic disorder (disorder)"
"310826002","Conversational disorder (disorder)"
"310814007","Discourse difficulties (disorder)"
"280032002","Developmental language disorder (disorder)"
"270905000","Childhood disinhibited attachment disorder (disorder)"
"268734000","Developmental expressive language disorder (disorder)"
"268674003","Developmental disorder of motor function (disorder)"
"268673009","Developmental aphasia (disorder)"
"268672004","Disorder of speech and language development (disorder)"
"268669006","Childhood and adolescent disturbance with elective mutism (disorder)"
"268668003","Childhood and adolescent disturbance with introversion (disorder)"
"268667008","Childhood and adolescent disturbance with shyness (disorder)"
"268666004","Childhood and adolescent disturbance with sensitivity (disorder)"
"268664001","Childhood emotional disorder (disorder)"
"268662002","Unsocial childhood truancy (disorder)"
"268661009","Nonaggressive unsocial conduct disorder (disorder)"
"236529001","Prune belly syndrome with pulmonic stenosis, mental retardation and deafness (disorder)"
"231542000","Depressive conduct disorder (disorder)"
"231541007","Conduct disorder - unsocialized (disorder)"
"231540008","Conduct disorder - in family context (disorder)"
"231538003","Behavioral and emotional disorder with onset in childhood (disorder)"
"231537008","Developmental agnosia (disorder)"
"231536004","Atypical autism (disorder)"
"230438007","Acquired epileptic aphasia (disorder)"
"230338006","Gestural tic disorder (disorder)"
"230337001","Motor tic disorder (disorder)"
"230336005","Vocal tic disorder (disorder)"
"230335009","Facial tic disorder (disorder)"
"229751001","Semantic-pragmatic disorder (disorder)"
"229750000","Lexical syntactic disorder (disorder)"
"229748008","Congenital auditory imperception (disorder)"
"229745006","Developmental semantic impairment (disorder)"
"229744005","Developmental syntactic impairment (disorder)"
"229743004","Restricted receptive language development (disorder)"
"229742009","Restricted expressive language development (disorder)"
"229741002","Restricted language development (disorder)"
"229740001","Delayed pre-verbal development (disorder)"
"229738006","Word finding difficulty (disorder)"
"229736005","Receptive language delay (disorder)"
"229734008","Expressive language delay (disorder)"
"229733002","Expressive language disorder (disorder)"
"229732007","Phonological syntactic disorder (disorder)"
"229731000","Receptive language impairment (disorder)"
"229730004","Expressive language impairment (disorder)"
"229725003","Non-contrastive sound system (disorder)"
"229724004","Limited sound system (disorder)"
"229723005","Restricted sound system (disorder)"
"229721007","Speech delay (disorder)"
"229720008","Phonological programming deficit (disorder)"
"229719002","Phonological disorder (disorder)"
"229718005","Phonological delay (disorder)"
"229715008","Deficits in attention motor control and perception (disorder)"
"229703009","Developmental verbal dyspraxia (disorder)"
"229701006","Developmental articulatory dyspraxia (disorder)"
"229700007","Developmental motor speech disorder (disorder)"
"229699006","Immature articulatory praxis (disorder)"
"229698003","Articulatory dyspraxia (disorder)"
"229683000","Motor speech disorder (disorder)"
"229676007","Language-related cognitive disorder (disorder)"
"229673004","Language disorder associated with thought disorder (disorder)"
"229672009","Language disorder of dementia (disorder)"
"229671002","Language disorder associated with right hemisphere damage (disorder)"
"229670001","Phoneme-grapheme conversion deficit (disorder)"
"229669002","Grapheme-phoneme conversion deficit (disorder)"
"229667000","Semantic impairment (disorder)"
"229652004","Acquired language disorder (disorder)"
"229623002","Developmental dysfluency (disorder)"
"229622007","Dysfluency (disorder)"
"229621000","Disorder of fluency (disorder)"
"224958001","Global developmental delay (disorder)"
"192630004","Psychogenic feeding disorder of infancy and childhood (disorder)"
"192616009","Childhood or adolescent disorder of social functioning (disorder)"
"192611004","Childhood phobic anxiety disorder (disorder)"
"192562009","Disorder of psychological development (disorder)"
"192147004","Mixed disorder of psychological development (disorder)"
"192132008","Hyperkinetic conduct disorder (disorder)"
"192131001","Hyperkinesis with developmental delay (disorder)"
"192127007","Child attention deficit disorder (disorder)"
"192110004","Childhood and adolescent fearfulness disturbance (disorder)"
"192108001","Disturbance of anxiety and fearfulness in childhood and adolescence (disorder)"
"192100008","Neurotic delinquency (disorder)"
"192099000","Childhood disorder of conduct and emotion (disorder)"
"192082001","Aggressive unsocial conduct disorder (disorder)"
"192064004","Elective mutism due to an adjustment reaction (disorder)"
"192016008","Non-organic infant feeding disturbance (disorder)"
"191696005","Atypical childhood psychoses (disorder)"
"191693002","Residual disintegrative psychoses (disorder)"
"191692007","Active disintegrative psychoses (disorder)"
"187921002","Developmental receptive language disorder (disorder)"
"129104009","Developmental mental disorder (disorder)"
"111477005","Reactive attachment disorder of infancy OR early childhood, disinhibited type (disorder)"
"110359009","Intellectual disability (disorder)"
"109633000","Malocclusion due to object habits (disorder)"
"90790003","Avoidant disorder of adolescence (disorder)"
"86765009","Mild intellectual disability (disorder)"
"85061001","Separation anxiety disorder of childhood, early onset (disorder)"
"83253003","Shyness disorder of childhood (disorder)"
"77287004","Borderline intellectual disability (disorder)"
"76236006","Atypical tic disorder (disorder)"
"74850006","Conduct disorder, solitary aggressive type (disorder)"
"74142004","Feeding disorder of infancy OR early childhood (disorder)"
"73462009","Chronic vocal tic disorder (disorder)"
"71961003","Childhood disintegrative disorder (disorder)"
"71959007","Elective mutism (disorder)"
"68618008","Rett's disorder (disorder)"
"66307007","Conduct disorder, group type (disorder)"
"64165008","Avoidant disorder of childhood (disorder)"
"62305002","Disorder of language (disorder)"
"61901004","Conduct disorder, undifferentiated type (disorder)"
"61152003","Moderate intellectual disability (disorder)"
"54319003","Disruptive behavior disorder (disorder)"
"53467004","Anxiety disorder of childhood (disorder)"
"48826008","Conduct disorder, adolescent-onset type (disorder)"
"46745001","Hyperkinetic syndrome with developmental delay (disorder)"
"44124003","Reactive attachment disorder of early childhood (disorder)"
"41526007","Reactive attachment disorder (disorder)"
"40700009","Severe intellectual disability (disorder)"
"37941009","Rumination disorder (disorder)"
"37872007","Avoidant disorder of childhood OR adolescence (disorder)"
"36039004","Rumination disorder of infancy (disorder)"
"35919005","Pervasive developmental disorder (disorder)"
"35253001","Attention deficit hyperactivity disorder, predominantly inattentive type (disorder)"
"33982008","Hyperphosphatasemia with intellectual disability (disorder)"
"31648009","Unaggressive type unsocialized behavior disorder (disorder)"
"31216003","Profound intellectual disability (disorder)"
"31177006","Attention deficit hyperactivity disorder, combined type (disorder)"
"27544004","Developmental coordination disorder (disorder)"
"26453000","Mental disorder in adolescence (disorder)"
"25766007","Mixed receptive-expressive language disorder (disorder)"
"24125008","Mental disorder in infancy (disorder)"
"23772009","Dysphonia of Gilles de la Tourette's syndrome (disorder)"
"23560001","Asperger's disorder (disorder)"
"23148009","Undifferentiated attention deficit disorder (disorder)"
"18941000","Oppositional defiant disorder (disorder)"
"17961008","Conduct disorder, childhood-onset type (disorder)"
"16997008","Neonatal agitation (disorder)"
"13438001","Overanxious disorder of childhood (disorder)"
"11806006","Separation anxiety disorder of childhood (disorder)"
"7794004","Chronic motor tic disorder (disorder)"
"7461003","Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type (disorder)"
"7291006","Reactive attachment disorder of infancy (disorder)"
"5294002","Developmental disorder (disorder)"
"5158005","Gilles de la Tourette's syndrome (disorder)"
"4949009","Motor skill disorder (disorder)"
"3914008","Mental disorder in childhood (disorder)"
"3387000","Auditory discrimination aphasia (disorder)"
"2312009","Reactive attachment disorder of infancy OR early childhood, inhibited type (disorder)"
"1145003","Developmental speech disorder (disorder)"
"568005","Tic disorder (disorder)"
"702732007","High-functioning autism (disorder)"
"43614003","Autistic disorder of childhood onset (disorder)"
"408856003","Autistic disorder (disorder)"
"702356009","Infantile autism (disorder)"
"719600006","Autistic spectrum disorder with isolated skills (disorder)"
"733623005","Atypical autism (disorder)"
"231536004","Pervasive developmental disorder of residual state (disorder)"
"39951000119105","Residual infantile autism (disorder)"
"702450004","Pervasive developmental disorder (disorder)"
"722287002","Savant syndrome (disorder)"
"432091002","Active infantile autism (disorder)"
"191689008","Childhood disintegrative disorder (disorder)"
"71961003","Pathological demand avoidance (disorder)"
"712884004","Asperger's disorder (disorder)"
"23560001","Residual Asperger's disorder (disorder)"
