"code","description"
"721862000","Joubert syndrome with oculorenal defect (disorder)"
"721847002","Joubert syndrome with congenital hepatic fibrosis (disorder)"
"721845005","Hypomandibular faciocranial dysostosis (disorder)"
"721297008","Galloway Mowat syndrome (disorder)"
"721231007","Hydrocephalus with obesity and hypogonadism syndrome (disorder)"
"720813007","Craniosynostosis with Dandy-Walker malformation and hydrocephalus syndrome (disorder)"
"720632004","Central bilateral macrogyria (disorder)"
"720518006","Athabaskan brainstem dysgenesis syndrome (disorder)"
"720408003","Acrofrontofacionasal dysostosis (disorder)"
"719813003","X-linked mandibulofacial dysostosis (disorder)"
"719377004","Microcephalus with albinism and digital anomaly syndrome (disorder)"
"719162001","Radioulnar synostosis with microcephaly and scoliosis syndrome (disorder)"
"719139003","X-linked Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizure syndrome (disorder)"
"719136005","X-linked intellectual disability with cerebellar hypoplasia syndrome (disorder)"
"718759003","Lissencephaly due to tubulin alpha 1A mutation (disorder)"
"718720007","Lissencephaly type 3 metacarpal bone dysplasia syndrome (disorder)"
"718719001","Lissencephaly type 3 familial fetal akinesia sequence syndrome (disorder)"
"718611007","Congenital pontocerebellar hypoplasia type 8 (disorder)"
"718610008","Congenital pontocerebellar hypoplasia type 1 (disorder)"
"718609003","Congenital pontocerebellar hypoplasia type 3 (disorder)"
"718608006","Congenital pontocerebellar hypoplasia type 4 (disorder)"
"718607001","Congenital pontocerebellar hypoplasia type 5 (disorder)"
"718606005","Congenital pontocerebellar hypoplasia type 6 (disorder)"
"718605009","Congenital pontocerebellar hypoplasia type 7 (disorder)"
"718573009","Achalasia microcephaly syndrome (disorder)"
"718228001","Fetal iodine syndrome (disorder)"
"717977003","Lissencephaly syndrome Norman Roberts type (disorder)"
"717939009","Anencephaly without rachischisis (disorder)"
"717632002","X-linked lissencephaly with agenesis of corpus callosum and genital anomaly syndrome (disorder)"
"716999001","Joubert syndrome with renal defect (disorder)"
"716998009","Joubert syndrome with ocular defect (disorder)"
"716997004","Joubert syndrome (disorder)"
"716996008","Hypoplasia of corpus callosum and mental retardation with adducted thumbs and spasticity and hydrocephalus syndrome (disorder)"
"716005004","Fetal diethylstilbestrol syndrome (disorder)"
"715990006","Agenesis of cerebellum and hydrocephalus syndrome (disorder)"
"715981004","Autosomal recessive primary microcephaly (disorder)"
"715905006","Unilateral polymicrogyria (disorder)"
"715822007","Lissencephaly co-occurrent with congenital cerebellar hypoplasia type F (disorder)"
"715821000","Lissencephaly co-occurrent with congenital cerebellar hypoplasia type D (disorder)"
"715820004","Lissencephaly co-occurrent with congenital cerebellar hypoplasia type C (disorder)"
"715819005","Lissencephaly co-occurrent with congenital cerebellar hypoplasia type B (disorder)"
"715817007","Lissencephaly co-occurrent with congenital cerebellar hypoplasia (disorder)"
"715780008","Lissencephaly type 1 due to doublecortin gene mutation (disorder)"
"715463008","Congenital pontocerebellar hypoplasia type 2 (disorder)"
"715462003","Microcephalus co-occurrent with cervical spine fusion anomaly (disorder)"
"715436007","Congenital cerebellar hypoplasia co-occurrent with tapetoretinal degeneration (disorder)"
"715434005","Holoprosencephaly craniosynostosis syndrome (disorder)"
"715431002","Embryopathy caused by phenobarbital (disorder)"
"715430001","Embryofetopathy caused by indomethacin (disorder)"
"715422002","Craniotelencephalic dysplasia (disorder)"
"715406003","Isolated lissencephaly type 1 without known genetic defect (disorder)"
"715344006","Neurofibromatosis Noonan syndrome (disorder)"
"711153001","Bowen-Conradi syndrome (disorder)"
"707433009","Lymphangioleiomyomatosis due to tuberous sclerosis syndrome (disorder)"
"703389002","Calcium/calmodulin-dependent serine protein kinase related intellectual disability (disorder)"
"702628006","Congenital anomaly of cerebrum (disorder)"
"702611008","Congenital brain aplasia (disorder)"
"702450004","FOXG1 syndrome (disorder)"
"702437000","Amish lethal microcephaly (disorder)"
"702410002","Iris coloboma with ptosis, hypertelorism, and mental retardation (disorder)"
"702361006","Crouzon syndrome with acanthosis nigricans (disorder)"
"699812002","Subependymal nodular heterotopia (disorder)"
"698999002","Congenital atresia of aqueduct of Sylvius (disorder)"
"697924002","Pulmonary hypertension in neurofibromatosis (disorder)"
"609529006","Persistent Blake's pouch cyst (disorder)"
"609528003","Posterior fossa arachnoid cyst (disorder)"
"609437000","Fetal Alcohol Spectrum Disorder (disorder)"
"609417004","Fetal anencephaly (disorder)"
"462165005","Fetal choroid plexus cyst (disorder)"
"448227009","X-linked periventricular heterotopia (disorder)"
"445468002","Occipital meningocele (disorder)"
"445308004","Split spinal cord malformation (disorder)"
"445307009","Spina bifida of sacral region (disorder)"
"445116003","Encephalocele of vertex (disorder)"
"444978000","Meningocele of vertex (disorder)"
"444860006","Meningomyelocele of lumbosacral spine (disorder)"
"442300000","Rhombencephalosynapsis (disorder)"
"438583008","Congenital bilateral perisylvian syndrome (disorder)"
"431265009","Fetal microcephaly (disorder)"
"429466000","Spina bifida aperta of lumbar spine (disorder)"
"428241007","Ventricular hemorrhage of fetus (disorder)"
"428190001","Neurogenic bladder due to spina bifida (disorder)"
"427216002","Spina bifida aperta of thoracic spine (disorder)"
"425687007","Spina bifida aperta of cervical spine (disorder)"
"422474003","Partial absence of septum pellucidum (disorder)"
"417658006","Holoanencephaly (disorder)"
"415713009","Thoracic hydromeningocele (disorder)"
"414667000","Meningomyelocele (disorder)"
"413808003","Cerebral ventriculomegaly (disorder)"
"410060009","Hydrencephalomeningocele (disorder)"
"403823001","Periungual fibroma in tuberous sclerosis (disorder)"
"403821004","Café-au-lait macules with temporal dysrhythmia (disorder)"
"403820003","Café-au-lait macules with pulmonary stenosis (disorder)"
"403819009","Elephantiasis neurofibromatosa (disorder)"
"403817006","Multiple neurofibromas in neurofibromatosis (disorder)"
"403816002","Multiple café-au-lait macules due to neurofibromatosis (disorder)"
"403815003","Axillary freckling due to neurofibromatosis (disorder)"
"403561007","Cutaneous lesion resulting from spina bifida (disorder)"
"403560008","Port-wine stain associated with spinal dysraphism (disorder)"
"403559003","Cutaneous lesion resulting from spinal dysraphism (disorder)"
"373587001","Chiari malformation type II (disorder)"
"371107004","Seizures complicating intracranial hemorrhage in the newborn (disorder)"
"363034005","Congenital anomaly of neural structure of trunk (disorder)"
"360530005","Myeloschisis (disorder)"
"360527003","Diplomyelia (disorder)"
"359824007","Incomplete anencephaly (disorder)"
"307670000","Congenital nystagmus with sensory abnormality (disorder)"
"307359001","Congenital agenesis of brainstem nuclei (disorder)"
"302882002","Hydrocephalus associated with congenital aqueduct stenosis (disorder)"
"288276001","Fetal cerebral hemorrhage (disorder)"
"287080001","Congenital anomaly of nervous system of head/neck (disorder)"
"277950001","Muscle eye brain disease (disorder)"
"277949001","Combined malformation of central nervous system and skeletal muscle (disorder)"
"277922001","Aprosencephaly (disorder)"
"277921008","Atelencephaly (disorder)"
"276652002","Perinatal subependymal hemorrhage with intraventricular and intracerebral extension (disorder)"
"276648002","Intraventricular hemorrhage of prematurity (disorder)"
"276647007","Perinatal intracranial hemorrhage (disorder)"
"276594006","Perinatal rupture of superficial cerebral vein (disorder)"
"276593000","Perinatal falx laceration (disorder)"
"276589006","Perinatal tentorial laceration (disorder)"
"276588003","Perinatal intracranial laceration (disorder)"
"268146009","Spina bifida without hydrocephalus - open (disorder)"
"268143001","Spina bifida with hydrocephalus - open (disorder)"
"266673001","Ectopic neuronal tissue (disorder)"
"254254006","Fetal toluene syndrome (disorder)"
"254250002","Fetal cocaine syndrome (disorder)"
"254249002","Fetal carbamazepine syndrome (disorder)"
"254243001","Ash leaf spot, tuberous sclerosis (disorder)"
"254242006","Diffuse neurofibroma (disorder)"
"254241004","Segmental neurofibromatosis (disorder)"
"253203003","Hypoplasia of brain gyri (disorder)"
"253199003","Congenital malformation of the meninges (disorder)"
"253192007","Fibrolipoma of filum terminale (disorder)"
"253188000","Abnormality of canalization and retrogressive differentiation (disorder)"
"253187005","Chiari malformation type IV (disorder)"
"253186001","Chiari malformation type III (disorder)"
"253185002","Chiari malformation type I (disorder)"
"253184003","Chiari malformation (disorder)"
"253183009","Olivary heterotopia (disorder)"
"253182004","Dentate dysplasia (disorder)"
"253181006","Olive dysplasia (disorder)"
"253180007","Dysgenesis of the brainstem (disorder)"
"253179009","Cerebellar cortical dysplasia (disorder)"
"253178001","Granular cell hypoplasia (disorder)"
"253177006","Absence of the vermis (disorder)"
"253176002","Gillespie syndrome (disorder)"
"253175003","Familial aplasia of the vermis (disorder)"
"253174004","Aplasia of the vermis (disorder)"
"253173005","Unilateral agenesis of cerebellum (situation)"
"253172000","Agenesis of cerebellum (disorder)"
"253171007","Dysgenesis of the cerebellum (disorder)"
"253167009","Microdysgenesis (disorder)"
"253166000","Lateral meningocele (disorder)"
"253160006","Colpocephaly (disorder)"
"253159001","Schizencephaly (disorder)"
"253158009","Hydranencephaly with proliferative vasculopathy (disorder)"
"253156008","Cortical dysplasia with hemimegalencephaly (disorder)"
"253154006","Localized cortical dysplasia (disorder)"
"253153000","Cortical dysplasia (disorder)"
"253152005","Laminar heterotopia (disorder)"
"253151003","Nodular heterotopia (disorder)"
"253150002","Neuronal heterotopia (disorder)"
"253149002","Type 2 lissencephaly (disorder)"
"253148005","Miller Dieker syndrome (disorder)"
"253147000","Type 1 lissencephaly (disorder)"
"253146009","Disorder of neuronal migration and differentiation (disorder)"
"253145008","Reduction anomaly of hypothalamus (disorder)"
"253143001","Absence of septum pellucidum (disorder)"
"253142006","Atrophy of corpus callosum (disorder)"
"253140003","Partial agenesis of corpus callosum (disorder)"
"253139000","Agenesis of corpus callosum with lipoma (disorder)"
"253138008","Semi-lobar holoprosencephaly (disorder)"
"253137003","Alobar holoprosencephaly (disorder)"
"253136007","Lobar holoprosencephaly (disorder)"
"253135006","Defect of telencephalic division (disorder)"
"253133004","Hydrocephalus with anomaly of aqueduct of Sylvius (disorder)"
"253130001","Secondary microcephaly (disorder)"
"253128003","Abnormality of neurogenesis (disorder)"
"253124001","Myelodysplasia of spinal cord (disorder)"
"253120005","Lipomeningocele (disorder)"
"253119004","Hemimyelocele (disorder)"
"253118007","Thoracolumbar spina bifida with hydrocephalus - closed (disorder)"
"253117002","Closed spina bifida with Arnold-Chiari malformation (disorder)"
"253115005","Hydromyelocele with hydrocephalus (disorder)"
"253114009","Myelocele with hydrocephalus (disorder)"
"253113003","Rachischisis with hydrocephalus (disorder)"
"253111001","Thoracolumbar spina bifida without hydrocephalus - closed (disorder)"
"253109005","Parietal encephalocele (disorder)"
"253108002","Temporal encephalocele (disorder)"
"253107007","Nasopharyngeal encephalocele (disorder)"
"253106003","Nasofrontal encephalocele (disorder)"
"253104000","Frontoethmoidal encephalocele (disorder)"
"253103006","Frontal encephalocele (disorder)"
"253101008","Congenital cerebral hernia (disorder)"
"253098009","Neural tube defect (disorder)"
"240312009","Cerebral injury due to birth trauma (disorder)"
"234638009","Microcephaly, normal intelligence and immunodeficiency (disorder)"
"233718008","Pulmonary tuberous sclerosis (disorder)"
"233717003","Diffuse pulmonary neurofibromatosis (disorder)"
"230794008","Neuronal choristoma (disorder)"
"230788000","Congenital receptive dysphasia (disorder)"
"230787005","Congenital expressive dysphasia (disorder)"
"230786001","Congenital dysphasia (disorder)"
"230785002","Congenital dysarthria (disorder)"
"230779009","Congenital spastic foot (disorder)"
"230541001","Congenital disorder of facial nerve (disorder)"
"230530003","Congenital nuclear ophthalmoplegia (disorder)"
"230306001","Benign hereditary chorea (disorder)"
"206419007","Cerebellar (nontraumatic) and posterior fossa hemorrhage of fetus and newborn (disorder)"
"206417009","Intracranial nontraumatic hemorrhage of fetus and newborn (disorder)"
"206399009","Intracranial subarachnoid hemorrhage due to birth injury (disorder)"
"206398001","Intraventricular hemorrhage due to birth injury (disorder)"
"206397006","Intraventricular (nontraumatic) hemorrhage, grade 3, of fetus and newborn (disorder)"
"206196005","Cerebral hemorrhage due to birth injury (disorder)"
"206195009","Extradural intracranial hemorrhage in fetus or newborn (disorder)"
"206192007","Tentorial tear due to birth trauma (disorder)"
"206191000","Local intracranial subdural hematoma due to birth trauma (disorder)"
"206188000","Subdural and cerebral hemorrhage due to birth trauma (disorder)"
"205788004","Fetal alcohol syndrome (disorder)"
"204086002","Brachial plexus displacement (disorder)"
"204081007","Spinal cord hypoplasia (disorder)"
"204074000","Multiple brain anomalies (disorder)"
"204072001","Congenital adhesions of cerebral meninges (disorder)"
"204068000","Multiple congenital cerebral cysts (disorder)"
"204067005","Single congenital cerebral cyst (disorder)"
"204062004","Foramen of Luschka atresia (disorder)"
"204061006","Foramen of Magendie atresia (disorder)"
"204052006","Cebocephaly (disorder)"
"204049003","Aplasia of cerebellum (disorder)"
"204047001","Anomalies of cerebellum (disorder)"
"204046005","Anomalies of hypothalamus (disorder)"
"204044008","Aplasia of corpus callosum (disorder)"
"204043002","Hypoplasia of corpus callosum (disorder)"
"204042007","Congenital malformation of corpus callosum (disorder)"
"204040004","Agenesis of cerebrum (disorder)"
"204036008","Lissencephaly (disorder)"
"204022003","Hydromeningocele - cranial (disorder)"
"204021005","Encephalomyelocele (disorder)"
"204013004","Sacral spina bifida without hydrocephalus - closed (disorder)"
"204012009","Lumbar spina bifida without hydrocephalus - closed (disorder)"
"204011002","Thoracic spina bifida without hydrocephalus - closed (disorder)"
"204010001","Cervical spina bifida without hydrocephalus - closed (disorder)"
"204008003","Spina bifida without hydrocephalus - closed (disorder)"
"204006004","Sacral spina bifida without hydrocephalus - open (disorder)"
"204005000","Lumbar spina bifida without hydrocephalus - open (disorder)"
"204004001","Thoracic spina bifida without hydrocephalus - open (disorder)"
"204003007","Cervical spina bifida without hydrocephalus - open (disorder)"
"203998000","Lumbar myelocystocele (disorder)"
"203997005","Thoracic myelocystocele (disorder)"
"203996001","Cervical myelocystocele (disorder)"
"203994003","Myelocystocele (disorder)"
"203992004","Lumbar myelocele (disorder)"
"203991006","Thoracic myelocele (disorder)"
"203990007","Cervical myelocele (disorder)"
"203987001","Lumbar meningomyelocele (disorder)"
"203986005","Thoracic meningomyelocele (disorder)"
"203985009","Cervical meningomyelocele (disorder)"
"203982007","Lumbar spinal meningocele (disorder)"
"203981000","Thoracic spinal meningocele (disorder)"
"203980004","Cervical spinal meningocele (disorder)"
"203976009","Lumbar hydromyelocele (disorder)"
"203975008","Thoracic hydromyelocele (disorder)"
"203974007","Cervical hydromyelocele (disorder)"
"203969004","Cervical spinal hydromeningocele (disorder)"
"203967002","Spinal hydromeningocele (disorder)"
"203957007","Dandy-Walker syndrome with spina bifida (disorder)"
"203955004","Spina bifida with stenosis of aqueduct of Sylvius (disorder)"
"203954000","Spina bifida with hydrocephalus of late onset (disorder)"
"203951008","Sacral spina bifida with hydrocephalus - closed (disorder)"
"203950009","Lumbar spina bifida with hydrocephalus - closed (disorder)"
"203949009","Thoracic spina bifida with hydrocephalus - closed (disorder)"
"203948001","Cervical spina bifida with hydrocephalus - closed (disorder)"
"203946002","Spina bifida with hydrocephalus - closed (disorder)"
"203944004","Sacral spina bifida with hydrocephalus - open (disorder)"
"203943005","Lumbar spina bifida with hydrocephalus - open (disorder)"
"203942000","Thoracic spina bifida with hydrocephalus - open (disorder)"
"203941007","Cervical spina bifida with hydrocephalus - open (disorder)"
"203936004","Lumbar spina bifida with hydrocephalus (disorder)"
"203935000","Thoracic spina bifida with hydrocephalus (disorder)"
"203934001","Cervical spina bifida with hydrocephalus (disorder)"
"203923004","Acrania (disorder)"
"203663000","Scoliosis in neurofibromatosis (disorder)"
"192814005","Cerebral degeneration due to congenital hydrocephalus (disorder)"
"172069000","Congenital meningocele (disorder)"
"171131006","Meningocele (disorder)"
"128124001","Congenital anomaly of central nervous system (disorder)"
"127329003","Congenital anomaly of visual system (disorder)"
"126941005","Subdural intracranial hemorrhage due to birth trauma (disorder)"
"111505001","Muscle-eye-brain disease, congenital muscular dystrophy (disorder)"
"111338006","Agenesis of nerve (disorder)"
"109905002","Acquired myelocele (disorder)"
"109561000","Cerebrofacial dysplasia (disorder)"
"109415003","Spheno-frontal dysostosis (disorder)"
"109411007","Fronto-naso-ethmoidal dysostosis (disorder)"
"95659007","Hindbrain hernia headache (disorder)"
"95610008","Congenital brain damage (disorder)"
"95502000","Congenital anomaly of optic nerve (disorder)"
"95499004","Hypoplasia of the optic nerve (disorder)"
"95478002","Congenital sacral meningocele (disorder)"
"95477007","Congenital degeneration of nervous system (disorder)"
"93557001","Holorachischisis (disorder)"
"93249003","Congenital hypoplasia of cerebrum (disorder)"
"92905000","Congenital abnormal shape of cerebrum (disorder)"
"92904001","Congenital abnormal shape of cerebellum (disorder)"
"92824003","Neurofibromatosis type 1 (disorder)"
"92503002","Neurofibromatosis type 2 (disorder)"
"91849001","Acephalostomia (disorder)"
"91848009","Acephaly (disorder)"
"89369001","Anencephalus (disorder)"
"88425004","Congenital anomaly of nervous system (disorder)"
"85641006","Hemianencephaly (disorder)"
"84873005","Dural arteriovenous malformation (disorder)"
"82203000","Treacher Collins syndrome (disorder)"
"82058009","Myelocele (disorder)"
"81526008","Hydromeningomyelocele (disorder)"
"81042008","Congenital anomaly of spinal cord (disorder)"
"80651009","Aicardi's syndrome (disorder)"
"78784005","Amyelia (disorder)"
"78693004","Congenital hypoplasia of part of brain (disorder)"
"78071008","Hydromicrocephaly (disorder)"
"77817004","Neu-Laxova syndrome (disorder)"
"77224008","Spina bifida of lumbar region (disorder)"
"75076004","Amyelencephalus (disorder)"
"73331006","Hemimyelia (disorder)"
"71779008","X-linked hydrocephalus syndrome (disorder)"
"71178008","Congenital spinal hydromeningocele (disorder)"
"70611002","Perinatal intraventricular hemorrhage (disorder)"
"70534000","Occult spinal dysraphism sequence (disorder)"
"70065001","Fetal hydantoin syndrome (disorder)"
"67944007","Lhermitte-Duclos disease (disorder)"
"67876003","Congenital obstruction of aqueduct of Sylvius (disorder)"
"67531005","Spina bifida (disorder)"
"66351003","Fetal trimethadione syndrome (disorder)"
"66038001","Miller syndrome (disorder)"
"65986000","Fetal aminopterin syndrome (disorder)"
"65455002","Nasal encephalocele (disorder)"
"65144005","Congenital spinal meningocele (disorder)"
"62158001","Status marmoratus (disorder)"
"62110005","Fetal methyl mercury syndrome (disorder)"
"61819007","Rachischisis (disorder)"
"58557008","Spina bifida aperta (disorder)"
"57544002","Multiple malformation syndrome due to non-infectious environmental agents (disorder)"
"57284007","Severe birth asphyxia (disorder)"
"57148006","Congenital anomaly of brain (disorder)"
"56531003","Ulegyria (disorder)"
"56155002","Hemispheric cerebral agenesis (disorder)"
"55999004","Encephalocele (disorder)"
"54794009","Ectopic gray matter in centrum ovale (disorder)"
"53776005","Encephalocystocele (disorder)"
"53318002","Spina bifida with hydrocephalus (disorder)"
"52713000","Infantile neuroaxonal dystrophy (disorder)"
"52330001","Meningoencephalocele (disorder)"
"50751005","Sinus pericranii (disorder)"
"50429003","Congenital stenosis of aqueduct of Sylvius (disorder)"
"50143004","Kernicterus of newborn (disorder)"
"49946005","Podencephalus (disorder)"
"48376004","Congenital pseudoporencephaly (disorder)"
"47032000","Congenital hydrocephalus (disorder)"
"46829007","Developmental displacement of brachial plexus (disorder)"
"45163000","Congenital pontocerebellar hypoplasia (disorder)"
"43602006","Subdural intracranial hemorrhage in fetus or newborn (disorder)"
"43427008","Ectopic glial tissue (disorder)"
"42376006","Occipital encephalocele (disorder)"
"40130009","Spina bifida without hydrocephalus (disorder)"
"39574006","Congenital hypoplasia of inner granular layer of cerebellum (disorder)"
"39150004","Congenital anomaly of spinal meninges (disorder)"
"38353004","Congenital porencephaly (disorder)"
"38116000","Hydromyelocele (disorder)"
"36025004","Fibrous skin tumor of tuberous sclerosis (disorder)"
"36010004","Congenital cerebral meningocele (disorder)"
"32232003","Spina bifida of cervical region (disorder)"
"32219008","Craniorachischisis (disorder)"
"31429000","Cerebral cortical dysgenesis (disorder)"
"31076000","Congenital ischemic atrophy of central nervous system structure (disorder)"
"30915001","Holoprosencephaly sequence (disorder)"
"30620003","Spina bifida of dorsal region (disorder)"
"30023002","Hydranencephaly (disorder)"
"29956001","Myelatelia (disorder)"
"28861008","Crouzon syndrome (disorder)"
"28534004","Spastic paralysis due to intracranial birth injury (disorder)"
"26595007","Congenital absence of part of brain (disorder)"
"26568002","Faun tail syndrome (disorder)"
"25397008","Aqueduct of Sylvius anomaly (disorder)"
"25129008","Hydromeningocele (disorder)"
"25004000","Subdural hemorrhage due to intrapartum anoxia AND/OR hypoxia (disorder)"
"23880008","Congenital anomaly of peripheral nerve (disorder)"
"23024003","Macrogyria (disorder)"
"22471005","Hemispheric cerebellar agenesis (disorder)"
"22133005","Congenital anomaly of the peripheral nervous system (disorder)"
"21350002","Colloid cyst of third ventricle (disorder)"
"21202004","Perinatal intracranial subarachnoid hemorrhage (disorder)"
"19276002","Congenital cerebral cyst (disorder)"
"19133005","Neurofibromatosis syndrome (disorder)"
"17231009","Fetal valproate syndrome (disorder)"
"16026008","Congenital cerebellar hypoplasia (disorder)"
"15671007","Encephalocele of orbit (disorder)"
"15552004","Osteogenesis imperfecta, recessive perinatal lethal, with microcephaly AND cataracts (disorder)"
"14447001","Dandy-Walker syndrome (disorder)"
"14061004","Derencephalus (disorder)"
"11701009","Hemicephaly (disorder)"
"11197005","Hydromyelia (disorder)"
"9740002","Macroencephaly (disorder)"
