"code","description"
"306949002","Laryngeal cleft type I (disorder)"
"304068004","Bilateral cleft lip (disorder)"
"297159008","Laryngeal web (disorder)"
"282040001","Congenital abnormality of nose and nasopharynx (disorder)"
"277656005","Primary pulmonary hypoplasia (disorder)"
"277485007","Secondary pulmonary hypoplasia (disorder)"
"275507003","Absence of lung (finding)"
"275260000","Congenital malformation of the respiratory system (disorder)"
"271630007","Trachea displaced to left (disorder)"
"270513005","Central complete cleft palate (disorder)"
"268197001","Central incomplete cleft palate (disorder)"
"268195009","Ectopic tissue in lung (disorder)"
"254003000","Occult submucous cleft palate (disorder)"
"254002005","Incomplete cleft of soft palate (disorder)"
"254001003","Complete cleft of soft palate (disorder)"
"254000002","Cleft soft palate, bilateral (disorder)"
"253997002","Cleft of soft palate (disorder)"
"253996006","Complete cleft hard and soft palate (disorder)"
"253995005","Incomplete cleft hard and soft palate (disorder)"
"253994009","Cleft hard palate, bilateral (disorder)"
"253993003","Cleft hard palate, central (disorder)"
"253989009","Bilateral incomplete cleft lip and alveolus (disorder)"
"253985003","Unilateral cleft hard palate (situation)"
"253984004","Bilateral complete and incomplete cleft lip (disorder)"
"253748000","Anomaly of pleura (disorder)"
"253747005","Bronchopulmonary isomerism (disorder)"
"253746001","Ectopic bone and cartilage in lung (disorder)"
"253745002","Dysplasia of lung (disorder)"
"253743009","Secondary congenital bronchomalacia (disorder)"
"253742004","Primary congenital bronchomalacia (disorder)"
"253741006","Congenital tracheoesophageal cleft (disorder)"
"253740007","Congenital malformation of trachea and bronchus (disorder)"
"253737007","Congenital laryngomalacia (disorder)"
"253736003","Laryngeal hypoplasia (disorder)"
"249341006","Cleft lip nasal deformity (finding)"
"233779005","Congenital tracheal fistula (disorder)"
"233778002","Tracheal fistula (disorder)"
"233627004","Congenital cystic bronchiectasis (disorder)"
"232461002","Congenital cleft larynx (disorder)"
"232412004","Bifid epiglottis (disorder)"
"232381002","Agenesis of nasal cartilages (disorder)"
"232374009","Choanal atresia with coloboma, heart malformation, choanal atresia, retardation of growth and development, genital abnormalities, and ear malformations association (disorder)"
"232373003","Choanal atresia with radial ray hypoplasia (disorder)"
"204620007","Cleft hard palate with cleft lip, bilateral (disorder)"
"204617004","Central incomplete cleft palate with cleft lip (disorder)"
"204616008","Central complete cleft palate with cleft lip (disorder)"
"204615007","Bilateral incomplete cleft palate with cleft lip (disorder)"
"204614006","Bilateral complete cleft palate with cleft lip (disorder)"
"204608004","Central cleft lip (disorder)"
"204589003","Abnormal pericardiopleural communication (disorder)"
"204578005","Fusion of lobes of lung (disorder)"
"204575008","Congenital absence of lung fissures (disorder)"
"204558002","Congenital cleft of posterior cricoid cartilage (disorder)"
"204557007","Congenital fissure of epiglottis (disorder)"
"204553006","Congenital supraglottic stenosis (disorder)"
"204552001","Congenital subglottic stenosis (disorder)"
"204551008","Congenital bronchial stenosis (disorder)"
"204550009","Congenital stenosis of larynx, trachea and bronchus (disorder)"
"204544004","Atresia of larynx and trachea (disorder)"
"204539006","Anomaly of epiglottis (disorder)"
"204537008","Anomaly of laryngeal and/or tracheal cartilage (disorder)"
"204535000","Agenesis of larynx (disorder)"
"204533007","Agenesis of larynx, trachea and bronchus (disorder)"
"204530005","Congenital subglottic web of larynx (disorder)"
"204529000","Congenital glottic web of larynx (disorder)"
"204526007","Congenital fissure of nose (disorder)"
"204524005","Congenital perforation of the nasal sinus wall (disorder)"
"204521002","Congenital cleft nose (disorder)"
"204519007","Underdevelopment of nose (disorder)"
"204513008","Congenital stenosis of the anterior nares (disorder)"
"204512003","Atresia of the posterior nares (disorder)"
"204511005","Atresia of the anterior nares (disorder)"
"204508009","Choanal atresia (disorder)"
"128275006","Congenital anomaly of nasal sinuses (disorder)"
"128274005","Congenital anomaly of nose (disorder)"
"123655009","Accessory structure of lower respiratory tract (disorder)"
"123654008","Congenital anomaly of lower respiratory system (disorder)"
"111318005","Congenital cystic adenomatoid malformation of lung (disorder)"
"111317000","Congenital absence of nose (disorder)"
"109548000","Bilateral cleft of primary palate (disorder)"
"109546001","Cleft of primary palate (disorder)"
"109407001","Internasal dysostosis (disorder)"
"109406005","Vomero-premaxillary faciosynostosis (disorder)"
"95468000","Congenital bronchomalacia (disorder)"
"95467005","Congenital tracheomalacia (disorder)"
"95466001","Congenital perforation of nasal septum (disorder)"
"95266003","Single naris (disorder)"
"93363006","Congenital malposition of trachea (disorder)"
"93340001","Congenital malposition of nose (disorder)"
"93339003","Congenital malposition of nasal septum (disorder)"
"93337001","Congenital malposition of nares (disorder)"
"93334008","Congenital malposition of lung (disorder)"
"93278002","Congenital hypoplasia of nose (disorder)"
"93277007","Congenital hypoplasia of nasal septum (disorder)"
"93275004","Congenital hypoplasia of nasal cavity (disorder)"
"93084009","Congenital fenestration of nasal bone (disorder)"
"93072007","Congenital hypertrophy of nasal cavity (disorder)"
"93071000","Congenital hypertrophy of lung (disorder)"
"92971008","Congenital absence of nasal septum (disorder)"
"92925001","Congenital abnormal shape of lung (disorder)"
"92869009","Congenital abnormal fusion of nasal bone (disorder)"
"91842005","Abnormal lung lobation (disorder)"
"91443007","Accessory bronchus (disorder)"
"88659005","Cheilognathoprosoposchisis (disorder)"
"87979003","Cleft palate (disorder)"
"87119009","Congenital cystic lung (disorder)"
"80825009","Congenital hypoplasia of lung (disorder)"
"80446009","Complete bilateral cleft lip (disorder)"
"80281008","Cleft lip (disorder)"
"77593006","Congenital bronchiectasis (disorder)"
"77414002","Cheilognathoschisis (disorder)"
"76280006","Rudimentary tracheal bronchus (disorder)"
"76074006","Agenesis of right lung (disorder)"
"72948000","Congenital anomaly of epiglottis (disorder)"
"72292009","Congenital anomaly of larynx (disorder)"
"72089000","Congenital deformity of nose (disorder)"
"70756004","Bronchial atresia with segmental pulmonary emphysema (disorder)"
"69729007","Unilobar lung (disorder)"
"68539005","Congenital bronchopulmonary foregut malformation (disorder)"
"66948001","Cleft palate with cleft lip (disorder)"
"66489009","Congenital absence of lung (disorder)"
"64981002","Congenital atresia of larynx (disorder)"
"63567004","Uranostaphyloschisis (disorder)"
"62815003","Incomplete bilateral cleft lip (disorder)"
"60652005","Congenital cyst of mediastinum (disorder)"
"59423009","Congenital atresia of nasopharynx (disorder)"
"59128005","Congenital honeycomb lung (disorder)"
"57451009","Congenital tracheobronchomegaly (disorder)"
"53189005","Congenital atresia of trachea (disorder)"
"52879001","Congenital atresia of glottis (disorder)"
"52579008","Accessory lung (disorder)"
"52083000","Infantile lobar overinflation of lung (disorder)"
"51523009","Congenital laryngocele (disorder)"
"50943000","Congenital anomaly of bronchus (disorder)"
"50513008","Congenital atresia of bronchus (disorder)"
"48763007","Congenital hernia of foramen of Morgagni (disorder)"
"47686007","Incomplete bilateral cleft palate (disorder)"
"47147007","Congenital anomaly of lung (disorder)"
"47070001","Congenital web of larynx (disorder)"
"46965001","Agenesis of left lung (disorder)"
"46722007","Congenital anomaly of pleural folds (disorder)"
"43437003","Submucous cleft of hard palate (disorder)"
"43383008","Congenital diverticulum of bronchus (disorder)"
"42666000","Congenital anomaly of tracheal cartilage (disorder)"
"37767008","Congenital deformity of wall of nasal sinus (disorder)"
"35555009","Accessory trachea (disorder)"
"34821005","Congenital stenosis of choanae (disorder)"
"34774005","Congenital absence of bronchus (disorder)"
"29938001","Extralobar bronchopulmonary sequestration (disorder)"
"29052002","Bilobed right lung (disorder)"
"28065000","Intralobar bronchopulmonary sequestration (disorder)"
"26408002","Congenital tracheocele (disorder)"
"24194000","Complete bilateral cleft palate (disorder)"
"23061007","Congenital anomaly of cricoid cartilage (disorder)"
"20729004","Unilateral complete cleft palate (situation)"
"18620009","Congenital sequestration of lung (disorder)"
"17808001","Azygos lobe of lung (disorder)"
"17190001","Congenital diaphragmatic hernia (disorder)"
"15788006","Congenital cleft thyroid cartilage (disorder)"
"15582005","Congenital absence of lobe of lung (disorder)"
"14532008","Congenital anomaly of trachea (disorder)"
"13206009","Trachea displaced (disorder)"
"12070002","Congenital stenosis of larynx (disorder)"
"10631000","Trilobed left lung (disorder)"
"10375008","Extrapulmonary subpleural pulmonary sequestration (disorder)"
"9660004","Congenital stenosis of trachea (disorder)"
"8032007","Congenital anomaly of thyroid cartilage (disorder)"
"7481002","Congenital atresia of epiglottis (disorder)"
"6296006","Congenital dilatation of trachea (disorder)"
"5645008","Nasal glial heterotopia (disorder)"
"5565008","Congenital diverticulum of trachea (disorder)"
"4160001","Congenital anomaly of upper respiratory system (disorder)"
"3987009","Congenital absence of trachea (disorder)"
"2828008","Congenital stenosis of nares (disorder)"
"1856001","Accessory nose (disorder)"
"1694004","Accessory lobe of lung (disorder)"
"51577008","Wilson-Mikity syndrome (disorder)"
"67569000","Bronchopulmonary dysplasia of newborn (disorder)"
"253692006","Bronchopulmonary collateral artery (disorder)"
"90610005","Interstitial pulmonary fibrosis of prematurity (disorder)"
"361194002","Perinatal pulmonary fibroplasia (disorder)"
"361195001","Pulmonary fibroplasia (disorder)"
"20322005","Chronic respiratory disease in perinatal period (disorder)"
"20322005","Chronic respiratory disease in perinatal period (disorder)"
"20322005","Chronic respiratory disease in perinatal period (disorder)"
"20322005","Chronic respiratory disease in perinatal period (disorder)"
