"code","description"
"76441001","Severe major depression, single episode, without psychotic features (disorder)"
"76129002","Ganser syndrome (disorder)"
"76105009","Cyclothymia (disorder)"
"75837004","Mood disorder with depressive features due to general medical condition (disorder)"
"75084000","Severe major depression without psychotic features (disorder)"
"74803002","Taijin kyofusho (disorder)"
"74266001","Mood disorder in partial remission (disorder)"
"74010007","Panic disorder with agoraphobia, severe agoraphobic avoidance AND panic attacks in partial remission (disorder)"
"73972002","Postpartum neurosis (disorder)"
"73867007","Severe major depression with psychotic features (disorder)"
"72861004","Panic disorder without agoraphobia with mild panic attacks (disorder)"
"72366004","Eating disorder (disorder)"
"71802006","Astasia-abasia (disorder)"
"71336009","Recurrent major depressive disorder with postpartum onset (disorder)"
"70967007","Hysterical deafness (disorder)"
"70764005","Depersonalization disorder (disorder)"
"70747007","Major depression single episode, in partial remission (disorder)"
"70691001","Agoraphobia (disorder)"
"70066000","Conversion muteness (disorder)"
"70043001","Severe mood disorder with psychotic features, mood-incongruent (disorder)"
"69403006","Conversion aphonia (disorder)"
"69392006","Major depressive disorder, single episode with catatonic features (disorder)"
"67711008","Primary dysthymia late onset (disorder)"
"66381006","Adjustment disorder with mixed disturbance of emotions AND conduct (disorder)"
"66344007","Recurrent major depression (disorder)"
"65064003","Panic disorder without agoraphobia with moderate panic attacks (disorder)"
"64060000","Panic disorder with agoraphobia, moderate agoraphobic avoidance AND panic attacks in full remission (disorder)"
"63909006","Panic disorder with agoraphobia AND panic attacks in partial remission (disorder)"
"63778009","Major depressive disorder, single episode with melancholic features (disorder)"
"63701002","Panic disorder with agoraphobia, mild agoraphobic avoidance AND mild panic attacks (disorder)"
"63412003","Major depression in full remission (disorder)"
"63393005","Anorexia nervosa, binge-eating purging type (disorder)"
"62351001","Generalized social phobia (disorder)"
"61569007","Agoraphobia without history of panic disorder (disorder)"
"61212007","Panic disorder with agoraphobia, severe agoraphobic avoidance AND severe panic attacks (disorder)"
"60099002","Severe major depression with psychotic features, mood-incongruent (disorder)"
"59923000","Panic disorder with agoraphobia AND panic attacks in full remission (disorder)"
"59645001","Bulimia nervosa, nonpurging type (disorder)"
"58703003","Postpartum depression (disorder)"
"58647003","Severe mood disorder with psychotic features, mood-congruent (disorder)"
"58535001","Physical AND emotional exhaustion state (disorder)"
"58329000","Organic mood disorder of manic type (disorder)"
"57194009","Adjustment disorder with depressed mood (disorder)"
"56882008","Anorexia nervosa (disorder)"
"56576003","Panic disorder without agoraphobia (disorder)"
"55668003","Adjustment disorder with mixed emotional features (disorder)"
"55516002","Bipolar I disorder, most recent episode manic with postpartum onset (disorder)"
"53956006","Panic disorder without agoraphobia with panic attacks in partial remission (disorder)"
"52910006","Anxiety disorder due to a general medical condition (disorder)"
"50983008","Panic disorder with agoraphobia, mild agoraphobic avoidance AND panic attacks in partial remission (disorder)"
"49564006","Panic disorder with agoraphobia, mild agoraphobic avoidance AND moderate panic attacks (disorder)"
"48589009","Minor depressive disorder (disorder)"
"47505003","Posttraumatic stress disorder (disorder)"
"47372000","Adjustment disorder with anxious mood (disorder)"
"46721000","Psychoactive substance-induced organic personality disorder (disorder)"
"46206005","Mood disorder (disorder)"
"44376007","Dissociative disorder (disorder)"
"43150009","Panic disorder without agoraphobia with severe panic attacks (disorder)"
"42925002","Major depressive disorder, single episode with atypical features (disorder)"
"42810003","Major depression in remission (disorder)"
"42594001","Organic mood disorder of depressed type (disorder)"
"40673001","Post-encephalitic syndrome (disorder)"
"40568001","Recurrent brief depressive disorder (disorder)"
"40425004","Postconcussion syndrome (disorder)"
"40379007","Mild recurrent major depression (disorder)"
"39809009","Recurrent major depressive disorder with catatonic features (disorder)"
"38694004","Recurrent major depressive disorder with atypical features (disorder)"
"38547003","Mood disorder in full remission (disorder)"
"38451003","Primary dysthymia early onset (disorder)"
"38328002","Panic disorder with agoraphobia, severe agoraphobic avoidance AND panic attacks in full remission (disorder)"
"37868008","Anxiety disorder of adolescence (disorder)"
"37739004","Mood disorder due to a general medical condition (disorder)"
"37224001","Psychogenic vomiting (disorder)"
"36923009","Major depression, single episode (disorder)"
"36622002","Mild mood disorder (disorder)"
"36474008","Severe recurrent major depression without psychotic features (disorder)"
"36217008","Organic personality disorder (disorder)"
"36170009","Secondary dysthymia late onset (disorder)"
"35827000","Recurrent conversion disorder (disorder)"
"35607004","Panic disorder with agoraphobia (disorder)"
"35489007","Depressive disorder (disorder)"
"34116005","Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND severe panic attacks (disorder)"
"33736005","Severe major depression with psychotic features, mood-congruent (disorder)"
"33135002","Recurrent major depression in partial remission (disorder)"
"33078009","Severe recurrent major depression with psychotic features, mood-congruent (disorder)"
"32880007","Adjustment disorder with work inhibition (disorder)"
"32721004","Bulimia nervosa, purging type (disorder)"
"32388005","Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND moderate panic attacks (disorder)"
"31781004","Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND mild panic attacks (disorder)"
"31611000","Multiple personality disorder (disorder)"
"31297008","Somatoform disorder (disorder)"
"30687003","Bipolar II disorder, most recent episode major depressive with postpartum onset (disorder)"
"30605009","Major depression in partial remission (disorder)"
"30169000","Psychogenic deafness (disorder)"
"30077003","Somatoform pain disorder (disorder)"
"30059008","Panic disorder with agoraphobia, severe agoraphobic avoidance AND moderate panic attacks (disorder)"
"28676002","Mood disorder with manic features due to general medical condition (disorder)"
"28475009","Severe recurrent major depression with psychotic features (disorder)"
"28357009","Transitory postpartum mood disturbance (disorder)"
"26516009","Severe mood disorder with psychotic features (disorder)"
"25922000","Major depressive disorder, single episode with postpartum onset (disorder)"
"25501002","Social phobia (disorder)"
"24781009","Panic disorder with agoraphobia, mild agoraphobic avoidance AND panic attacks in full remission (disorder)"
"23772009","Dysphonia of Gilles de la Tourette's syndrome (disorder)"
"23645006","Organic mood disorder (disorder)"
"22419002","Mood disorder with mixed features due to general medical condition (disorder)"
"22230001","Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in full remission (disorder)"
"21897009","Generalized anxiety disorder (disorder)"
"20734000","Psychologic conversion disorder (disorder)"
"20250007","Severe major depression, single episode, with psychotic features, mood-incongruent (disorder)"
"19766004","Panic disorder with agoraphobia, mild agoraphobic avoidance AND severe panic attacks (disorder)"
"19694002","Late onset dysthymia (disorder)"
"19527009","Single episode of major depression in full remission (disorder)"
"18818009","Moderate recurrent major depression (disorder)"
"18478005","Adjustment disorder with physical complaints (disorder)"
"18393005","Undifferentiated somatoform disorder (disorder)"
"18260003","Postpartum psychosis (disorder)"
"18193002","Hypochondriasis (disorder)"
"17496003","Organic anxiety disorder (disorder)"
"17226007","Adjustment disorder (disorder)"
"15977008","Adjustment disorder with academic inhibition (disorder)"
"15639000","Moderate major depression, single episode (disorder)"
"15193003","Severe recurrent major depression with psychotic features, mood-incongruent (disorder)"
"14183003","Chronic major depressive disorder, single episode (disorder)"
"13534001","Camptocormia (disorder)"
"11941006","Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in full remission (disorder)"
"11003002","Nervous diarrhea (disorder)"
"10651001","Temporal lobectomy behavior syndrome (disorder)"
"9674006","Adjustment disorder with withdrawal (disorder)"
"9167000","Moderate mood disorder (disorder)"
"8185002","Panic disorder with agoraphobia AND moderate panic attacks (disorder)"
"7397008","Aggressor identification syndrome (disorder)"
"5510009","Organic delusional disorder (disorder)"
"5509004","Panic disorder with agoraphobia AND severe panic attacks (disorder)"
"4932002","Panic disorder with agoraphobia, moderate agoraphobic avoidance AND mild panic attacks (disorder)"
"3586005","Psychogenic fugue (disorder)"
"3158007","Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in partial remission (disorder)"
"3109008","Secondary dysthymia early onset (disorder)"
"2618002","Chronic recurrent major depressive disorder (disorder)"
"2506003","Early onset dysthymia (disorder)"
"1816003","Panic disorder with agoraphobia, severe agoraphobic avoidance AND mild panic attacks (disorder)"
"1380006","Agoraphobia without history of panic disorder with limited symptom attacks (disorder)"
"832007","Moderate major depression (disorder)"
"596004","Premenstrual dysphoric disorder (disorder)"
"109006","Anxiety disorder of childhood OR adolescence (disorder)"
