"code","description"
"780842009","Aortopulmonary coronary arterial course (disorder)"
"773139006","Congenital abnormality of cardiac ventricle (disorder)"
"770435005","Familial bicuspid aortic valve (disorder)"
"770433003","Ectasia of right atrial appendage (disorder)"
"770432008","Ectasia of left atrial appendage (disorder)"
"768552007","Congenital ventricular septal defect (disorder)"
"767311002","Double aortic arch with dominant right arch and hypoplasia of left arch (disorder)"
"767309006","Double aortic arch with dominant left arch and hypoplasia of right arch (disorder)"
"766976003","Pulmonary valve agenesis, tetralogy of Fallot, absence of ductus arteriosus syndrome (disorder)"
"766756002","Subaortic course of innominate vein (disorder)"
"766751007","Neuhauser anomaly (disorder)"
"765812004","Congenital absence of innominate vein (disorder)"
"764965000","Familial thoracic aortic aneurysm and aortic dissection (disorder)"
"764955006","Laubry Pezzi syndrome (disorder)"
"764521002","Encircling double aortic arch (disorder)"
"764452004","Retinal arterial macroaneurysm with supravalvular pulmonic stenosis (disorder)"
"763747002","Congenital aneurysm of membranous portion of interventricular septum (disorder)"
"763316006","Congenital patent ductus arteriosus aneurysm (disorder)"
"762460002","Hemodynamically insignificant ventricular septal defect (disorder)"
"762433009","Tetralogy of Fallot with pulmonary atresia co-occurrent with systemic-to-pulmonary collateral artery (disorder)"
"762254000","Congenital dysplasia of tricuspid valve (disorder)"
"762253006","Common arterial trunk with pulmonary dominance co-occurrent with interrupted aortic arch (disorder)"
"762251008","Double outlet right ventricle with subaortic or doubly committed ventricular septal defect without pulmonary stenosis - ventricular septal defect type (disorder)"
"737156006","Congenital anomaly of atrioventricular septum (disorder)"
"737155005","Congenital anomaly of atrioventricular valve (disorder)"
"726704006","Cataract, congenital heart disease, neural tube defect syndrome (disorder)"
"726335002","Common atrioventricular junction (disorder)"
"725145002","Atrial septal defect, atrioventricular conduction defect syndrome (disorder)"
"724437007","Compression of trachea and esophagus co-occurrent and due to congenital anomaly of aortic arch (disorder)"
"724436003","Congenital anomaly of abdominal aorta (disorder)"
"724435004","Congenital anomaly of descending thoracic aorta (disorder)"
"724068001","Pericardial and diaphragmatic defect syndrome (disorder)"
"723867002","Coarctation of aortic arch (disorder)"
"722027009","Kallman syndrome with heart disease (disorder)"
"721976003","Lung agenesis with heart defect and thumb anomaly syndrome (disorder)"
"719955006","Atresia of pulmonary valve (disorder)"
"718216009","Partial defect of atrioventricular canal (disorder)"
"718181001","Congenital cardiac diverticulum (disorder)"
"718135001","Isolated right ventricular hypoplasia (disorder)"
"718128009","Congenital dysplasia of cardiac valve (disorder)"
"716773002","Familial idiopathic dilatation of right atrium (disorder)"
"715987000","Congenital heart defect with round face and developmental delay syndrome (disorder)"
"714181006","Abnormal ostium of coronary sinus (disorder)"
"714180007","Abnormal ostium of coronary artery (disorder)"
"711546000","Concordant ventriculoarterial connection with parallel great arteries (disorder)"
"707372009","Congenital stenosis of right pulmonary artery (disorder)"
"707371002","Congenital stenosis of left pulmonary artery (disorder)"
"707200002","Descending aorta anterior and same side as azygos vein with absent inferior vena cava (disorder)"
"705070007","Long axis of fetal heart deviated to right (disorder)"
"705069006","Long axis of fetal heart deviated to left (disorder)"
"703385008","Anomalous origin of pulmonary artery from ascending aorta (disorder)"
"698971006","Congenital subaortic diverticulum (disorder)"
"697928004","Pulmonary venous hypertension due to congenital stenosis of pulmonary vein (disorder)"
"697906004","Pulmonary arterial hypertension associated with congenital systemic-to-pulmonary shunt (disorder)"
"697905000","Pulmonary arterial hypertension associated with congenital heart disease (disorder)"
"473458004","Regurgitation of atrioventricular (not morphologically mitral or tricuspid) valve (disorder)"
"473455001","Disorder of right atrioventricular (not morphologically tricuspid) valve (disorder)"
"473454002","Disorder of left atrioventricular (not morphologically mitral) valve (disorder)"
"473444001","Anomalous origin of left coronary artery (disorder)"
"473443007","Anomalous origin of right coronary artery (disorder)"
"473393007","Congenital occlusion of coronary sinus (disorder)"
"473383000","Abnormality of fetal heart (disorder)"
"473380002","Perforation of left atrioventricular (not morphologically mitral) valve leaflet (disorder)"
"473379000","Rupture of left atrioventricular (not morphologically mitral) valve leaflet (disorder)"
"473377003","Perforation of right atrioventricular (not morphologically tricuspid) valve leaflet (disorder)"
"473376007","Rupture of right atrioventricular (not morphologically tricuspid) valve leaflet (disorder)"
"473362006","Congenital stenosis of distal coronary artery (disorder)"
"473005004","Anomalous origin of ligamentum arteriosum from retroesophageal aortic diverticulum (disorder)"
"472855003","Stenosis of fetal truncal valve (disorder)"
"472853005","Stenosis of fetal common atrioventricular valve (disorder)"
"472852000","Regurgitation of fetal common atrioventricular valve (disorder)"
"472851007","Stenosis of fetal left atrioventricular (not morphologically mitral) valve (disorder)"
"472850008","Regurgitation of fetal left atrioventricular (not morphologically mitral) valve (disorder)"
"472849008","Stenosis of fetal right atrioventricular (not morphologically tricuspid) valve (disorder)"
"472848000","Regurgitation of fetal right atrioventricular (not morphologically tricuspid) valve (disorder)"
"472847005","Stenosis of fetal aortic valve (disorder)"
"472845002","Stenosis of fetal pulmonary valve (disorder)"
"472844003","Regurgitation of fetal pulmonary valve (disorder)"
"472842004","Regurgitation of fetal mitral valve (disorder)"
"472841006","Stenosis of fetal tricuspid valve (disorder)"
"472840007","Regurgitation of fetal tricuspid valve (disorder)"
"472828007","Disorder of atrioventricular (not morphologically mitral or tricuspid) valve (disorder)"
"472820000","Abnormal ventriculoarterial connection with usual origin of left coronary artery from aortic sinus to right of nonfacing aortic sinus and usual origin of right coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"472802009","Subpulmonary stenosis associated with functionally univentricular heart as complication of procedure (disorder)"
"472801002","Congenital subpulmonary stenosis due to restrictive ventricular defect associated with functionally univentricular heart (disorder)"
"472800001","Acquired subpulmonary stenosis due to restrictive ventricular defect associated with functionally univentricular heart (disorder)"
"472799000","Acquired subpulmonary stenosis associated with functionally univentricular heart (disorder)"
"472797003","Subaortic stenosis associated with functionally univentricular heart as complication of procedure (disorder)"
"472796007","Congenital subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart (disorder)"
"472795006","Acquired subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart (disorder)"
"472794005","Acquired subaortic stenosis associated with functionally univentricular heart (disorder)"
"472792009","Congenital abnormality of supraaortic branch of thoracic aorta (disorder)"
"472787007","Left ventricular outflow tract obstruction due to neoplasm (disorder)"
"472785004","Right ventricular outflow tract obstruction due to neoplasm (disorder)"
"472782001","Stenosis of subvalvular region of neopulmonary valve (disorder)"
"472778003","Congenital extrapericardial cyst (disorder)"
"472777008","Congenital intrapericardial cyst (disorder)"
"472776004","Fetal biventricular dysfunction (disorder)"
"472775000","Fetal left ventricular dysfunction (disorder)"
"472772002","Fetal right atrial dilatation (disorder)"
"472706000","Closure of fetal ductus arteriosus (disorder)"
"472705001","Narrowing of fetal ductus arteriosus (disorder)"
"472133008","Congenital tortuosity of branch of aortic arch (disorder)"
"472103001","Interruption of aortic arch between left common carotid artery and right common carotid artery (disorder)"
"472102006","Interruption of aortic arch between subclavian artery and common carotid artery (disorder)"
"472101004","Interruption of aortic arch distal to subclavian artery (disorder)"
"471880001","Heart failure due to end stage congenital heart disease (disorder)"
"471299004","Anomalous origin of single coronary artery from aortic sinus to right of nonfacing aortic sinus (disorder)"
"471298007","Anomalous origin of single coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471297002","Anomalous origin of single coronary artery from nonfacing aortic sinus (disorder)"
"471294009","Congenital pericardial cyst (disorder)"
"471293003","Anomalous origin of left anterior descending artery and right coronary artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of circumflex artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471292008","Anomalous origin of right coronary artery and circumflex artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left anterior descending artery from aortic sinus to left on nonfacing aortic sinus (disorder)"
"471291001","Anomalous origin of right coronary artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471290000","Anomalous origin of left anterior descending artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of circumflex artery and right coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471289009","Anomalous origin of circumflex artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left anterior descending coronary artery and right coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471288001","Anomalous origin of left coronary artery and right coronary artery with dual orifices from aortic sinus to right of nonfacing aortic sinus (disorder)"
"471287006","Anomalous origin of left coronary artery and right coronary artery with dual orifices from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471286002","Anomalous origin of coronary artery from aortic sinus to right of nonfacing aortic sinus (disorder)"
"471285003","Anomalous origin of coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder)"
"471280008","Recurrent ventricular component of atrioventricular septal defect after prior cardiovascular surgical procedure (disorder)"
"471279005","Recurrent atrial component of atrioventricular septal defect after prior cardiovascular surgical procedure (disorder)"
"471277007","Single right coronary artery supplying all of heart with usual distribution of left coronary artery derived from distal right coronary artery (disorder)"
"471276003","Single left coronary artery supplying all of heart with usual distribution of right coronary artery derived from distal left coronary artery (disorder)"
"470753008","Progression of fetal left ventricular outflow tract obstruction (disorder)"
"470752003","Progression of fetal right ventricular outflow tract obstruction (disorder)"
"470751005","Failure of growth of fetal left cardiac ventricle (disorder)"
"470750006","Failure of growth of fetal right cardiac ventricle (disorder)"
"461634000","Abnormality within thorax due to interruption of aortic arch (disorder)"
"461629004","Right aortic arch branching pattern (disorder)"
"461597002","Congenital luminal atresia of aortic arch between left common carotid artery and right common carotid artery (disorder)"
"461592008","Congenital luminal atresia of aortic arch between subclavian artery and common carotid artery (disorder)"
"461587006","Congenital luminal atresia of aortic arch distal to subclavian artery (disorder)"
"461577007","Atresia of aortic arch with fibrous cord between left common carotid artery and right common carotid artery (disorder)"
"461572001","Atresia of aortic arch with fibrous cord between subclavian artery and common carotid artery (disorder)"
"461567005","Atresia of aortic arch with fibrous cord distal to subclavian artery (disorder)"
"461562004","Atresia of aortic arch with fibrous cord (disorder)"
"461557000","Congenital atresia of aortic arch (disorder)"
"461439003","Widely spaced right coronary artery and left coronary artery orifices within single aortic sinus (disorder)"
"461438006","Double barrel dual coronary artery orifices within aortic sinus (disorder)"
"461435009","Anomalous origin of left anterior descending coronary artery from right coronary artery aortic sinus (disorder)"
"461434008","Major systemic to pulmonary collateral artery with pulmonary artery proximal to hilar bifurcation (disorder)"
"461433002","Major systemic to pulmonary collateral artery with absent pulmonary arteries proximal to hilar bifurcation (disorder)"
"461428001","Restriction of coronary artery orifice due to valve cusp tissue (disorder)"
"461421007","Anomalous coronary artery without acute angulation of less than 45 degrees relative to aorta (disorder)"
"461420008","Anomalous coronary artery with acute angulation of less than 45 degrees relative to aorta (disorder)"
"461401006","Anomalous origin of ligamentum arteriosum from unknown site (disorder)"
"461400007","Anomalous origin of ligamentum arteriosum from aortic diverticulum (disorder)"
"461399000","Anomalous origin of ligamentum arteriosum from right aortic arch (disorder)"
"461390001","Anomalous insertion of ductus arteriosus into unknown site (disorder)"
"461389005","Anomalous origin of ductus arteriosus from aortic diverticulum (disorder)"
"461388002","Anomalous origin of right ductus arteriosus from right aortic arch (disorder)"
"461387007","Anomalous origin of left ductus arteriosus from right aortic arch (disorder)"
"461386003","Patent ductus arteriosus with normal origin and insertion (disorder)"
"461385004","Anomalous course of coronary artery through infundibular septum (disorder)"
"461384000","Anomalous course of coronary artery across right ventricular outflow tract (disorder)"
"461383006","Anomalous intramural course of proximal portion of coronary artery above aortic sinus (disorder)"
"461382001","Anomalous intramural course of proximal portion of coronary artery across commissure of aortic valve (disorder)"
"461381008","Anomalous intramural course of proximal portion of coronary artery within aortic sinus (disorder)"
"461376004","Congenital hypoplasia of thoracoabdominal aorta (disorder)"
"461371009","Congenital hypoplasia of abdominal aorta (disorder)"
"461366002","Congenital hypoplasia of descending aorta (disorder)"
"461359003","Common coronary artery orifice (disorder)"
"461352007","Slit-like coronary artery orifice (disorder)"
"461345005","Coronary artery orifice abnormally low (disorder)"
"461338005","Cardiovascular abnormality due to anomalous origin of coronary artery orifice (disorder)"
"461331004","Malposition of coronary artery orifice (disorder)"
"461305001","Acquired abnormality of right atrioventricular (not morphologically tricuspid) valve (disorder)"
"461298006","Acquired abnormality of left atrioventricular (not morphologically mitral) valve (disorder)"
"461112001","Anomalous course of coronary artery anterior to pulmonary trunk (disorder)"
"461111008","Anomalous course of coronary artery anterior to aorta (disorder)"
"461109004","Anomalous course of coronary artery anterior to pulmonary trunk and aorta (disorder)"
"461107002","Single coronary artery dividing into right coronary artery and left coronary artery (disorder)"
"461105005","Anomalous origin of coronary artery from aorta (disorder)"
"461104009","Interruption of coronary artery (disorder)"
"461103003","Anomalous origin of ductus arteriosus from right subclavian artery (disorder)"
"461102008","Anomalous insertion of ductus arteriosus into distal left pulmonary artery (disorder)"
"461101001","Anomalous origin of ductus arteriosus from distal descending aorta (disorder)"
"461100000","Cardiovascular abnormality due to anomalous origin of ductus arteriosus (disorder)"
"461099008","Cardiovascular abnormality due to patent ductus arteriosus (disorder)"
"461098000","Cardiovascular abnormality due to bilateral ductus arteriosus (disorder)"
"461097005","Bilateral closed ductus arteriosus (disorder)"
"461096001","Bilateral patent ductus arteriosus (disorder)"
"461095002","Bilateral ductus arteriosus with closed left ductus arteriosus and patent right ductus arteriosus (disorder)"
"461094003","Bilateral ductus arteriosus with patent left ductus arteriosus and closed right ductus arteriosus (disorder)"
"461093009","Bilateral ductus arteriosus (disorder)"
"461092004","Spontaneous closure of residual atrial septal defect within oval fossa (finding)"
"461091006","Patent right ductus arteriosus (disorder)"
"461090007","Right ductus arteriosus (disorder)"
"461088006","Cardiovascular abnormality due to anomalous origin of coronary artery from pulmonary artery (disorder)"
"460969005","Anomalous origin of right ligamentum arteriosum from left aortic arch (disorder)"
"460968002","Anomalous origin of right ligamentum arteriosum from right aortic arch (disorder)"
"460967007","Right ligamentum arteriosum (disorder)"
"460966003","Anomalous origin of ligamentum arteriosum from left carotid artery (disorder)"
"460965004","Anomalous origin of ligamentum arteriosum from right carotid artery (disorder)"
"460964000","Anomalous origin of ligamentum arteriosum from left subclavian artery (disorder)"
"460963006","Anomalous origin of ligamentum arteriosum from right subclavian artery (disorder)"
"460962001","Anomalous origin of ligamentum arteriosum from left brachiocephalic artery (disorder)"
"460961008","Anomalous origin of ligamentum arteriosum from right brachiocephalic artery (disorder)"
"460960009","Anomalous origin of ligamentum arteriosum from distal descending aorta (disorder)"
"460959004","Anomalous origin of ligamentum arteriosum from ascending aorta (disorder)"
"460958007","Anomalous origin of ligamentum arteriosum from aortic arch (disorder)"
"460957002","Anomalous origin of ligamentum arteriosum (disorder)"
"460956006","Anomalous insertion of ligamentum arteriosum into right pulmonary artery (disorder)"
"460955005","Anomalous insertion of ligamentum arteriosum into pulmonary trunk (disorder)"
"460954009","Anomalous insertion of ligamentum arteriosum into distal left pulmonary artery (disorder)"
"460953003","Anomalous insertion of ligamentum arteriosum (disorder)"
"460952008","Abnormality of ligamentum arteriosum (disorder)"
"460944005","Anomalous origin of right coronary artery from left coronary artery aortic sinus and anomalous origin of left coronary artery from right coronary artery aortic sinus (disorder)"
"460937001","Anomalous origin of single coronary artery from right coronary artery aortic sinus (disorder)"
"460930004","Anomalous origin of left coronary artery from right coronary aortic sinus (disorder)"
"460923005","Anomalous origin of right coronary artery from left coronary artery aortic sinus (disorder)"
"460918005","Abnormality within thorax due to coarctation of aorta (disorder)"
"460906001","Vascular ring with mirror image branching of right aortic arch and left ligamentum arteriosum (disorder)"
"460614005","Dilatation of left atrioventricular (not morphologically mitral) valve in double inlet ventricle (disorder)"
"460613004","Ductus arteriosus dependent systemic circulation (disorder)"
"460612009","Ductus arteriosus dependent pulmonary circulation (disorder)"
"460611002","Anomalous insertion of ductus arteriosus into right pulmonary artery (disorder)"
"460610001","Anomalous insertion of ductus arteriosus into pulmonary trunk (disorder)"
"460609006","Anomalous insertion of ductus arteriosus (disorder)"
"460608003","Anomalous origin of ductus arteriosus from left brachiocephalic artery (disorder)"
"460607008","Anomalous origin of ductus arteriosus from aortic arch (disorder)"
"460606004","Anomalous origin of ductus arteriosus from ascending aorta (disorder)"
"460605000","Anomalous origin of ductus arteriosus from left carotid artery (disorder)"
"460604001","Anomalous origin of ductus arteriosus from right carotid artery (disorder)"
"460603007","Abnormality of ductus arteriosus (disorder)"
"460602002","Dilatation of right atrioventricular (not morphologically tricuspid) valve in double inlet ventricle (disorder)"
"460601009","Dysfunction of right atrioventricular (not morphologically tricuspid) valve papillary muscle (disorder)"
"460600005","Dysfunction of left atrioventricular (not morphologically mitral) valve papillary muscle (disorder)"
"460594002","Vascular ring with right aortic arch and left ductus arteriosus from retroesophageal diverticulum of aorta (disorder)"
"460593008","Vascular ring with right aortic arch and left ductus arteriosus from anomalous retroesophageal brachiocephalic artery (disorder)"
"460592003","Vascular ring with right aortic arch and left ductus arteriosus from retroesophageal diverticulum of aorta and anomalous left subclavian artery (disorder)"
"460591005","Vascular ring with right aortic arch and left ductus arteriosus from anomalous retroesophageal left subclavian artery (disorder)"
"460590006","Vascular ring with right aortic arch and left ligamentum arteriosum with anomalous retroesophageal left subclavian artery (disorder)"
"460589002","Vascular ring with right aortic arch and left ligamentum arteriosum between left subclavian artery and left common carotid artery (disorder)"
"460588005","Anomalous origin of left circumflex coronary artery from right coronary aortic sinus (disorder)"
"460587000","Anomalous origin of single coronary artery from left coronary artery aortic sinus (disorder)"
"460586009","Anomalous origin of right coronary artery from left coronary artery (disorder)"
"460585008","Anomalous course of coronary artery posterior to aorta (disorder)"
"460584007","Anomalous course of coronary artery posterior to pulmonary trunk (disorder)"
"460583001","Anomalous origin of sinus node coronary artery from separate aortic sinus orifice (disorder)"
"460582006","Anomalous origin of left coronary artery and right coronary artery from pulmonary artery (disorder)"
"460545002","Congenital atresia of right coronary artery orifice (disorder)"
"460538002","Anomalous origin of left coronary artery from right coronary artery (disorder)"
"460531008","Anomalous origin of right coronary artery from left circumflex coronary artery (disorder)"
"460524009","Anomalous origin of right coronary artery from left anterior descending coronary artery (disorder)"
"460510005","Anomalous origin of coronary arteries from anterior aortic sinus (disorder)"
"460490009","Infective endocarditis at site of patch of interatrial communication (disorder)"
"460358000","Infective endocarditis at site of patch of ventricular septal defect (disorder)"
"459180002","Aneurysm of patch of atrioventricular septal defect (disorder)"
"459178008","Infective endocarditis of common atrioventricular valve (disorder)"
"459177003","Abscess at site of interatrial communication (disorder)"
"459176007","Abscess of right atrioventricular (not morphologically tricuspid) valve (disorder)"
"459175006","Abscess of left atrioventricular (not morphologically mitral) valve (disorder)"
"459174005","Infective endocarditis at site of interatrial communication (disorder)"
"459172009","Infective endocarditis at site of ventricular septal defect (disorder)"
"459161004","Abscess at site of ventricular septal defect (disorder)"
"459160003","Abscess at site of aortic coarctation (disorder)"
"459066006","Anomalous origin of accessory coronary artery from pulmonary artery (disorder)"
"459065005","Congenital atresia of left main stem coronary artery (disorder)"
"458039003","Anomalous origin of left circumflex coronary artery from pulmonary artery (disorder)"
"457782008","Rupture of left atrioventricular (not morphologically mitral) valve papillary muscle (disorder)"
"457777001","Rupture of left atrioventricular (not morphologically mitral) valve chordae tendinae (disorder)"
"457772007","Calcification of left atrioventricular (not morphologically mitral) valve (disorder)"
"457767003","Myxomatous degeneration of left atrioventricular (not morphologically mitral) valve leaflet (disorder)"
"457762009","Thrombosis of left atrioventricular (not morphologically mitral) valve (disorder)"
"457757008","Myxomatous degeneration of right atrioventricular (not morphologically tricuspid) valve leaflet (disorder)"
"457752002","Rupture of right atrioventricular (not morphologically tricuspid) valve papillary muscle (disorder)"
"457747007","Rupture of right atrioventricular (not morphologically tricuspid) valve chordae tendinae (disorder)"
"457742001","Calcification of right atrioventricular (not morphologically tricuspid) valve (disorder)"
"457737009","Thrombosis of right atrioventricular (not morphologically tricuspid) valve (disorder)"
"457732003","Calcification of common atrioventricular valve (disorder)"
"457727004","Thrombosis of common atrioventricular valve (disorder)"
"457722005","Rupture of truncal valve cusp (disorder)"
"457717005","Perforation of truncal valve cusp (disorder)"
"457712004","Calcification of truncal valve (disorder)"
"457707000","Thrombosis of truncal valve (disorder)"
"450315001","Vascular ring with right aortic arch and left ligamentum arteriosum (disorder)"
"450314002","Vascular ring with right aortic arch and left patent ductus arteriosus (disorder)"
"450313008","Coarctation of aorta between left common carotid artery and right common carotid artery (disorder)"
"450312003","Coarctation of aorta between subclavian artery and common carotid artery (disorder)"
"450305007","Coarctation of infrarenal abdominal aorta (disorder)"
"450304006","Coarctation of suprarenal abdominal aorta (disorder)"
"450302005","Anomalous origin of left anterior descending coronary artery from pulmonary artery (disorder)"
"450301003","Anomalous origin of left coronary artery from pulmonary artery (disorder)"
"450300002","Anomalous origin of right coronary artery from pulmonary artery (disorder)"
"449605004","Deficiency of pulmonary valve cusp (disorder)"
"449604000","Subpulmonary outflow tract obstruction in solitary indeterminate ventricle (disorder)"
"449602001","Subaortic outflow tract obstruction in solitary indeterminate ventricle (disorder)"
"449601008","Fenestration of pulmonary valve cusp (disorder)"
"449600009","Malattachment of atrial septum with superior aspect of septum primum to left and posterior (disorder)"
"449599006","Malattachment of atrial septum with posterior aspect of septum primum to left (disorder)"
"449596004","Divided left atrium with some pulmonary veins to proximal chamber draining to right atrium and others connecting directly to left atrium (disorder)"
"449595000","Divided left atrium with some pulmonary veins to proximal chamber draining to right atrium and others connecting anomalously (disorder)"
"449594001","Divided left atrium with some pulmonary veins to proximal chamber draining to left atrium and others connecting anomalously (disorder)"
"449593007","Divided left atrium with some pulmonary veins to proximal chamber draining to left atrium and others connecting directly to left atrium (disorder)"
"449589001","Single stenosis of right pulmonary artery (disorder)"
"449587004","Divided left atrium with all pulmonary veins to proximal chamber and then to left atrium with additional pulmonary venous chamber extracardiac communication (disorder)"
"449576007","Left pulmonary artery with absent proximal arterial connection (disorder)"
"449568005","Overriding right ventriculoarterial valve (disorder)"
"449567000","Overriding left ventriculoarterial valve (disorder)"
"449564007","Fenestration of truncal valve cusp (disorder)"
"449563001","Absence of primary mitral chordae tendinae (disorder)"
"449560003","Multiple stenoses of right pulmonary artery (disorder)"
"449559008","Multiple stenoses of left pulmonary artery (disorder)"
"449555002","Aortic valve commissural abnormality (disorder)"
"449551006","Single stenosis of left pulmonary artery (disorder)"
"449547009","Right pulmonary artery with absent proximal arterial connection (disorder)"
"449544002","Deficiency of truncal valve cusp (disorder)"
"449542003","Outflow tract obstruction in solitary indeterminate ventricle (disorder)"
