"code","description"
"724356003","Hereditary combined deficiency of vitamin K-dependent clotting factors (disorder)"
"724138007","Mitochondrial myopathy with sideroblastic anemia syndrome (disorder)"
"723829000","Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome (disorder)"
"723623002","Southeast Asian ovalocytosis (disorder)"
"723512008","Revesz syndrome (disorder)"
"722475006","X-linked congenital dyserythropoietic anemia with thrombocytopenia (disorder)"
"722207000","Pancreatic insufficiency, dyserythropoietic anemia, calvarial hyperostosis syndrome (disorder)"
"722147003","Focal segmental glomerulosclerosis due to sickle cell disease (disorder)"
"722125003","Overhydrated hereditary stomatocytosis (disorder)"
"722085003","Renal papillary necrosis due to sickle cell disease (disorder)"
"721840000","Hyperuricemia, anemia, renal failure syndrome (disorder)"
"721304007","Refractory thrombocytopenia (disorder)"
"721303001","Refractory neutropenia (disorder)"
"720950009","Familial thrombocytosis (disorder)"
"720521008","Autosomal dominant macrothrombocytopenia (disorder)"
"720465002","Adult-onset autosomal recessive sideroblastic anemia (disorder)"
"719975002","Autosomal dominant hereditary hemochromatosis (disorder)"
"719974003","Hemochromatosis type 3 (disorder)"
"719816006","X-linked sideroblastic anemia with spinocerebellar ataxia (disorder)"
"719453009","Congenital dyserythropoietic anemia type IV (disorder)"
"719402008","Lethal hemolytic anemia and genital anomaly syndrome (disorder)"
"719019000","WT limb blood syndrome (disorder)"
"718882006","X-linked severe congenital neutropenia (disorder)"
"718554005","Medich giant platelet syndrome (disorder)"
"718553004","White platelet syndrome (disorder)"
"717941005","Body skin hyperlaxity due to vitamin K dependent coagulation factor deficiency (disorder)"
"717901001","Hypoparathyroidism due to hemochromatosis (disorder)"
"717769007","MYH9 macrothrombocytopenia syndrome (disorder)"
"717407006","Congenital plasminogen activator inhibitor deficiency type 1 (disorder)"
"717254007","Familial pseudohyperkalemia (disorder)"
"717050005","Autosomal recessive sideroblastic anemia (disorder)"
"716746003","Congenital alpha-2-antiplasmin deficiency (disorder)"
"716336002","Congenital amegakaryocytic thrombocytopenia (disorder)"
"715559004","Combined deficiency of factor V and factor VIII (disorder)"
"715526002","Dehydrated hereditary stomatocytosis (disorder)"
"715342005","Alpha thalassemia X-linked intellectual disability syndrome (disorder)"
"713508003","Aplastic anemia co-occurrent with human immunodeficiency virus infection (disorder)"
"713388002","GATA binding protein 1 related thrombocytopenia with dyserythropoiesis (disorder)"
"712922002","Myosin heavy chain 9 non muscle related disease (disorder)"
"711407000","Thrombocytopathy, asplenia and miosis (disorder)"
"710927004","Periodontitis co-occurrent with cyclical neutropenia (disorder)"
"710926008","Periodontitis co-occurrent with familial neutropenia (disorder)"
"709608008","Periodontitis co-occurrent with acquired neutropenia (disorder)"
"709535007","Periodontitis co-occurrent with infantile genetic agranulocytosis (disorder)"
"709142003","Arthropathy due to sickle cell disease (disorder)"
"707480001","Chronic hemolytic anemia (disorder)"
"707324008","Anemia co-occurrent and due to end stage renal disease (disorder)"
"707323002","Anemia co-occurrent and due to chronic kidney disease (disorder)"
"703540008","Chronic recurrent multifocal osteomyelitis, congenital dyserythropoietic anemia and neutrophilic dermatosis (disorder)"
"703280000","Hemosiderosis of lower limb due to venous insufficiency (disorder)"
"703148008","Periodontitis associated with chronic familial neutropenia (disorder)"
"703135009","Anemia in malignant neoplastic disease (disorder)"
"700052007","Post-splenectomy sepsis (disorder)"
"699208000","Thrombocytopenia caused by alcohol (disorder)"
"697919000","Pulmonary hypertension due to post-splenectomy hematological disorder (disorder)"
"697908003","Pulmonary arterial hypertension associated with chronic hemolytic anemia (disorder)"
"609329007","Catastrophic antiphospholipid syndrome (disorder)"
"471863000","Disorder of myocardium due to sickle cell hemoglobinopathy (disorder)"
"447117006","Hemoglobin H constant spring thalassemia (disorder)"
"444271000","Erythropoietin resistance in anemia of chronic kidney disease (disorder)"
"444108000","Acute sickle cell splenic sequestration crisis (disorder)"
"443230004","Myeloid metaplasia (disorder)"
"442760001","Thrombophilia caused by antineoplastic agent therapy (disorder)"
"442654007","Thrombophilia caused by hormone therapy (disorder)"
"442363001","Thrombophilia caused by vascular device (disorder)"
"442197003","Thrombophilia caused by drug therapy (disorder)"
"442121006","Thrombophilia due to vascular anomaly (disorder)"
"442078001","Thrombophilia due to malignant neoplasm (disorder)"
"441990004","Thrombophilia due to paroxysmal nocturnal hemoglobinuria (disorder)"
"441945008","Thrombophilia due to trauma (disorder)"
"441762006","Thrombophilia due to immobilization (disorder)"
"441421001","Heterozygous prothrombin G20210A mutation (disorder)"
"441420000","Homozygous prothrombin G20210A mutation (disorder)"
"441192006","Mild hereditary factor IX deficiency disease without inhibitor (disorder)"
"441191004","Moderate hereditary factor IX deficiency disease without inhibitor (disorder)"
"441190003","Severe hereditary factor IX deficiency disease without inhibitor (disorder)"
"441189007","Homozygous protein S deficiency (disorder)"
"441188004","Homozygous protein C deficiency (disorder)"
"441134009","Congenital dysmegakaryopoietic thrombocytopenia, Paris Trousseau type (disorder)"
"441101007","Heterozygous protein C deficiency (disorder)"
"441079006","Thrombophilia due to antiphospholipid antibody (disorder)"
"441042008","Hereditary elevated factor VIII (disorder)"
"441006000","Moderate hereditary factor VIII deficiency disease without inhibitor (disorder)"
"441001005","Hereditary elevated factor XI (disorder)"
"440993008","Severe hereditary factor VIII deficiency disease without inhibitor (disorder)"
"440989002","Prothrombin G20210A mutation (disorder)"
"440988005","Heterozygous protein S deficiency (disorder)"
"440924009","Hereditary hyperfibrinogenemia (disorder)"
"440868005","Mild hereditary factor IX deficiency disease with inhibitor (disorder)"
"440867000","Moderate hereditary factor IX deficiency disease with inhibitor (disorder)"
"440866009","Severe hereditary factor IX deficiency disease with inhibitor (disorder)"
"440820004","Mild hereditary factor VIII deficiency disease without inhibitor (disorder)"
"440206000","Hemoglobin SS disease with vasoocclusive crisis (disorder)"
"439702007","Hereditary protein S deficiency (disorder)"
"439701000","Hereditary heparin cofactor II deficiency (disorder)"
"439699000","Hereditary antithrombin III deficiency (disorder)"
"439698008","Hereditary thrombophilia (disorder)"
"439460003","Hereditary factor XIII A subunit and B subunit deficiency (disorder)"
"439459008","Hereditary factor XIII B subunit deficiency (disorder)"
"439458000","Factor I deficiency disease (disorder)"
"439455002","Hereditary factor XIII A subunit deficiency (disorder)"
"439274008","Hereditary protein C deficiency (disorder)"
"439157002","Hereditary combined coagulation factor deficiency (disorder)"
"439156006","Acquired combined coagulation factor deficiency (disorder)"
"439145006","Congenital hypofibrinogenemia (disorder)"
"439126002","Thrombophilia due to acquired antithrombin III deficiency (disorder)"
"439125003","Thrombophilia due to acquired protein S deficiency (disorder)"
"439002002","Thrombophilia due to acquired protein C deficiency (disorder)"
"439001009","Acquired thrombophilia (disorder)"
"439000005","Hyperfibrinogenemia (disorder)"
"438827002","Hereditary thrombophilic dysfibrinogenemia (disorder)"
"438792009","Hereditary factor IX deficiency disease without inhibitor (disorder)"
"438599002","Moderate hereditary factor VIII deficiency disease with inhibitor (disorder)"
"438492008","Hereditary thrombocytopenic disorder (disorder)"
"438373005","Severe hereditary factor VIII deficiency disease with inhibitor (disorder)"
"438372000","Hereditary factor IX deficiency disease with inhibitor (disorder)"
"438360006","Hereditary factor VIII deficiency disease without inhibitor (disorder)"
"427306008","Hereditary hemoglobinopathy (disorder)"
"426199009","Congenital factor IX deficiency without inhibitor (disorder)"
"425949001","Mild hereditary factor VIII deficiency disease with inhibitor (disorder)"
"421766003","Thrombocytopenia associated with acquired immunodeficiency syndrome (disorder)"
"421527008","Resistance to activated protein C caused by Factor V Leiden (disorder)"
"421132004","Platelet dysfunction associated with uremia (disorder)"
"421102007","Aplastic anemia associated with acquired immunodeficiency syndrome (disorder)"
"417748003","Sickle cell-hemoglobin D disease with crisis (disorder)"
"417683006","Sickle cell-hemoglobin C disease without crisis (disorder)"
"417672002","Granulocytopenic disorder (disorder)"
"417626001","Thrombocytopenic purpura associated with metabolic disorder (disorder)"
"417517009","Sickle cell-hemoglobin C disease with crisis (disorder)"
"417425009","Hemoglobin SS disease with crisis (disorder)"
"417357006","Sickling disorder due to hemoglobin S (disorder)"
"417279003","Hemoglobin S sickling disorder with crisis (disorder)"
"417048006","Sickle cell-thalassemia disease without crisis (disorder)"
"416902009","Uremic thrombocytopenia (disorder)"
"416826005","Sickle cell-thalassemia disease with crisis (disorder)"
"416638004","Sickle cell-hemoglobin E disease without crisis (disorder)"
"416484003","Sickle cell-hemoglobin E disease with crisis (disorder)"
"416290001","Hemoglobin S sickling disorder without crisis (disorder)"
"416214006","Sickle cell-hemoglobin D disease without crisis (disorder)"
"416180004","Hemoglobin SS disease without crisis (disorder)"
"414127000","Erythrocytosis due to polycythemia vera (disorder)"
"413567003","Aplastic anemia associated with pregnancy (disorder)"
"413566007","Aplastic anemia associated with pancreatitis (disorder)"
"403261006","Skin pigmentation due to hemosiderosis (disorder)"
"402920006","Papular purpuric gloves and socks syndrome (disorder)"
"402865003","Systemic lupus erythematosus-associated antiphospholipid syndrome (disorder)"
"402854008","Dysproteinemic purpura (disorder)"
"402653004","Thrombocytopenic purpura due to defective platelet production (disorder)"
"399187006","Hemochromatosis (disorder)"
"399170009","Primary hemochromatosis (disorder)"
"399144008","Bronze diabetes (disorder)"
"399126000","Bronze cirrhosis (disorder)"
"399053004","Idiopathic hemochromatosis (disorder)"
"387778001","Purpuric disorder (disorder)"
"372146004","Acute chest syndrome (disorder)"
"371104006","Hand-foot syndrome in sickle cell anemia (disorder)"
"371074009","Radiation thrombocytopenia (disorder)"
"363041004","Congenital nonspherocytic hemolytic anemia due to inborn error of metabolism (disorder)"
"362970003","Disorder of hemostatic system (disorder)"
"361209006","Dermite ocre of Favre (disorder)"
"359732009","von Willebrand disease type 2N (disorder)"
"359727008","Fibrinogen deficiency (disorder)"
"359725000","Hereditary von Willebrand disease type 2M (disorder)"
"359721009","von Willebrand disease type 2B (disorder)"
"359717002","Hereditary von Willebrand disease type 2B (disorder)"
"359714009","von Willebrand disease type 2A (disorder)"
"359711001","Hereditary von Willebrand disease type 2A (disorder)"
"359709005","von Willebrand disease type IA (disorder)"
"359704000","von Willebrand disease, type 1^a^ (disorder)"
"359700009","Hereditary von Willebrand disease type IA (disorder)"
"359536009","Megakaryocytic aplasia (disorder)"
"359531004","Amegakaryocytic thrombocytopenia with congenital malformation (disorder)"
"344587002","Precirrhotic hemochromatosis (disorder)"
"343570008","Latent hemochromatosis (disorder)"
"323666000","Anemia due to intrinsic red cell abnormality (disorder)"
"322699009","Intracorpuscular hemolytic anemia (disorder)"
"307518006","Malignancy-related factor VIII deficiency (disorder)"
"307517001","Pregnancy-related factor VIII deficiency (disorder)"
"307515009","Autoimmune factor VIII deficiency (disorder)"
"307514008","Idiopathic factor VIII deficiency (disorder)"
"307343001","Acquired hemoglobin H disease (disorder)"
"307116001","Heterozygous Factor V Leiden mutation (disorder)"
"307115002","Homozygous Factor V Leiden mutation (disorder)"
"307091009","Factor V Leiden mutation (disorder)"
"306058006","Aplastic anemia (disorder)"
"304132006","Hematopoietic aplasia (disorder)"
"303266002","Aplastic bone marrow (disorder)"
"303011007","Neutropenic disorder (disorder)"
"302873008","Thrombocytopenic purpura (disorder)"
"302215000","Thrombocytopenic disorder (disorder)"
"301317008","Hereditary nonspherocytic hemolytic anemia (disorder)"
"296332004","Acquired storage pool deficiency (platelets) (disorder)"
"295315008","Acquired methemoglobinemia (disorder)"
"282707003","Acquired inhibitor of coagulation (disorder)"
"278504009","Afibrinogenemia (disorder)"
"276448005","Idiopathic sideroblastic anemia (disorder)"
"275523003","Pancytopenia-dysmelia (disorder)"
"275325009","Arthropathy secondary to hemoglobinopathy (disorder)"
"270117002","Platelet type pseudo-von Willebrand disease (disorder)"
"267550008","Congenital methemoglobinemia (disorder)"
"267540007","Neutropenia caused by irradiation (disorder)"
"267535004","Congenital thrombocytopenic purpura (disorder)"
"267534000","Primary thrombocytopenia (disorder)"
"267532001","Qualitative platelet disorder (disorder)"
"267525005","Constitutional red cell aplasia and hypoplasia (disorder)"
"267524009","Constitutional aplastic anemia with malformation (disorder)"
"248693006","Chronic idiopathic neutropenia (disorder)"
"247860002","Familial neutropenia (disorder)"
"239897003","Secondary antiphospholipid syndrome with multisystem involvement (disorder)"
"239895006","Secondary antiphospholipid syndrome (disorder)"
"239894005","Primary antiphospholipid syndrome with multisystem involvement (disorder)"
"239892009","Primary antiphospholipid syndrome (disorder)"
"237985009","Pearson's syndrome (disorder)"
"236422008","Fechtner syndrome (disorder)"
"234621005","Factor I deficiency (disorder)"
"234605000","Factor B deficiency (disorder)"
"234576008","Chronic familial neutropenia (disorder)"
"234513007","Post-splenectomy leukocytosis (disorder)"
"234511009","Post-splenectomy disorder (disorder)"
"234496003","Metabolic purpura (disorder)"
"234487003","Mediterranean thrombocytopenia (disorder)"
"234486007","Montreal platelet syndrome (disorder)"
"234485006","Epstein syndrome (disorder)"
"234483004","Megakaryocytic thrombocytopenia (disorder)"
"234482009","Amegakaryocytic thrombocytopenia (disorder)"
"234479004","Acquired platelet disorder (disorder)"
"234478007","Giant platelet syndrome (disorder)"
"234477002","Thromboxane synthetase deficiency (disorder)"
"234476006","Cyclooxygenase deficiency (disorder)"
"234475005","Thromboxane generation defect (disorder)"
"234474009","Dense body defect (disorder)"
"234473003","Platelet type von Willebrand's disease (disorder)"
"234472008","Glycoprotein Ib defect (disorder)"
"234471001","Glycoprotein Ia defect (disorder)"
"234470000","Platelet membrane defect (disorder)"
"234468009","Heparin cofactor II deficiency (disorder)"
"234467004","Thrombophilia (disorder)"
"234466008","Acquired coagulation disorder (disorder)"
"234463000","Combined coagulation factor deficiency (disorder)"
"234461003","Gamma chain defect dysfibrinogenemia (disorder)"
"234460002","Beta chain defect dysfibrinogenemia (disorder)"
"234459007","Alpha chain defect dysfibrinogenemia (disorder)"
"234458004","Hypodysfibrinogenemia (disorder)"
"234457009","Hypofibrinogenemia (disorder)"
"234456000","Congenital fibrinogen abnormality (disorder)"
"234455001","Fibrinogen abnormality (disorder)"
"234454002","Prothrombin complex deficiency (disorder)"
"234453008","Passovoy factor deficiency (disorder)"
"234451005","Acquired von Willebrand's disease (disorder)"
"234450006","Congenital von Willebrand's disease type III (disorder)"
"234448003","Congenital von Willebrand's disease type II (disorder)"
"234447008","Congenital von Willebrand's disease type I (disorder)"
"234446004","Congenital von Willebrand's disease (disorder)"
"234445000","Congenital factor IX deficiency with inhibitor (disorder)"
"234444001","Congenital factor IX deficiency variant (disorder)"
"234442002","Hereditary factor VIII deficiency disease with inhibitor (disorder)"
"234441009","Carrier of hereditary factor VIII deficiency disease (finding)"
"234440005","Factor VIII deficiency (disorder)"
"234425008","Autoimmune neutropenia (disorder)"
"234424007","Metabolic neutropenia (disorder)"
"234423001","Chronic benign neutropenia (disorder)"
"234418001","Chronic benign granulocytopenia (disorder)"
"234411007","Blood group deletion syndrome (disorder)"
"234410008","Hereditary elliptocytosis with transient poikilocytosis (disorder)"
"234408006","Adenosine deaminase overproduction (disorder)"
"234407001","Uridine monophosphate hydrolase deficiency (disorder)"
"234405009","Triose phosphate isomerase deficiency (disorder)"
"234404008","Glucose phosphate isomerase deficiency (disorder)"
"234402007","Chronic non-spherocytic hemolytic anemia (disorder)"
"234401000","Erythrocyte enzyme deficiency (disorder)"
"234396004","Congenital methemoglobinemia with abnormal methemoglobins (disorder)"
"234395000","Congenital methemoglobinaema with defective methemoglobin-reducing system (disorder)"
"234394001","High affinity hemoglobin (disorder)"
"234392002","Hemoglobin E/beta thalassemia disease (disorder)"
"234391009","Sickle cell anemia with high hemoglobin F (disorder)"
"234390005","Gamma thalassemia (disorder)"
"234389001","Alpha-beta thalassemia (disorder)"
"234388009","Delta-beta-Lepore thalassemia (disorder)"
"234383000","Homozygous alpha thalassemia (disorder)"
"234373004","Constitutional red cell hypoplasia (disorder)"
"234367000","Pancytopenia with pancreatitis (disorder)"
"234366009","Alcohol-related sideroblastic anemia (disorder)"
"234365008","Thiamine-responsive macrocytosis (disorder)"
"234345001","von Jaksch's anemia (disorder)"
"232033003","Sickle cell-hemoglobin C retinopathy (disorder)"
"203486002","Osteonecrosis due to hemoglobinopathy (disorder)"
"193370005","Proliferative retinopathy due to sickle cell disease (disorder)"
"191389000","Idiopathic methemoglobinemia (disorder)"
"191388008","Familial methemoglobinemia (disorder)"
"191382009","Chronic congestive splenomegaly (disorder)"
"191347008","Cyclical neutropenia (disorder)"
"191338000","Primary splenic neutropenia (disorder)"
"191297009","Deficiency of coagulation factor due to vitamin K deficiency (disorder)"
"191296000","Deficiency of coagulation factor due to liver disease (disorder)"
"191261000","Secondary sideroblastic anemia due to disease (disorder)"
"191260004","Pyridoxine-responsive sideroblastic anemia (disorder)"
"191202009","Hemoglobin Zurich disease (disorder)"
"191180008","Anemia due to disorders of nucleotide metabolism (disorder)"
"191179005","Hemolytic anemia due to triose phosphate isomerase deficiency (disorder)"
"191178002","Hemolytic anemia due to pyruvate kinase deficiency (disorder)"
"191177007","Hemolytic anemia due to hexokinase deficiency (disorder)"
"191172001","Favism (disorder)"
"191170009","Hemolytic anemia due to glutathione metabolism disorder (disorder)"
"191169008","Hereditary elliptocytosis (disorder)"
"190847006","Hemosiderosis, acquired (disorder)"
"190846002","Hemosiderosis, primary (disorder)"
"181456001","Antiprothrombin disorder (disorder)"
"180481005","Anti-factor II disorder (disorder)"
"154826009","Secondary thrombocytopenia (disorder)"
"154818001","Congenital afibrinogenemia (disorder)"
"129654004","Acquired platelet factor 3 disease (disorder)"
"129645002","Adult glucose-6-phosphate dehydrogenase deficiency of leukocytes syndrome (disorder)"
"129643009","Chronic hypoplastic neutropenia (disorder)"
"129642004","Chronic idiopathic immunoneutropenia in adults (disorder)"
"129641006","Chronic benign neutropenia of childhood (disorder)"
"129640007","Benign granulocytopenia in childhood (disorder)"
"128115005","Pseudo von Willebrand disease (disorder)"
"128114009","von Willebrand disease type IC (disorder)"
"128113003","von Willebrand disease type IB (disorder)"
"128108002","von Willebrand disease type 3 (disorder)"
"128107007","von Willebrand disease type 2 (disorder)"
"128106003","von Willebrand disease type 1 (disorder)"
"128105004","von Willebrand disorder (disorder)"
"128103006","Isolated collagen aggregation defect (disorder)"
"128102001","Familial alpha>2< adrenergic receptor defect in platelets (disorder)"
"128101008","Platelet factor V deficiency (factor V Quebec) (disorder)"
"128100009","Mixed alpha granule and dense body deficiency (disorder)"
"128099001","Platelet storage pool defect (disorder)"
"128098009","Scott syndrome (disorder)"
"128096008","Hereditary platelet function disorder (disorder)"
"128095007","Acquired platelet function disorder (disorder)"
"128094006","Alloimmune platelet transfusion refractoriness (disorder)"
"128093000","Alloimmune thrombocytopenia (disorder)"
"128092005","Secondary autoimmune thrombocytopenia (disorder)"
"128091003","Autoimmune thrombocytopenia (disorder)"
"128088003","Blood coagulation disorder, categorized by value of screening test (disorder)"
"127066000","Familial polycythemia vera (disorder)"
"127065001","Familial erythrocytosis due to diphosphoglycerate mutase deficiency (disorder)"
"127062003","Erythrocytosis (disorder)"
"127048005","Sickle cell-Hemoglobin O Arab disease (disorder)"
"127047000","Sickle cell-hemoglobin Lepore disease (disorder)"
"127046009","Sickle cell trait with coexistent alpha-thalassemia (disorder)"
"127045008","Sickle cell anemia with coexistent alpha-thalassemia (disorder)"
"127044007","Sickle cell-delta beta^0^-thalassemia (disorder)"
"127043001","Sickle cell-beta^0^-thalassemia (disorder)"
"127042006","Sickle cell beta plus thalassemia (disorder)"
"127041004","Sickle cell-beta-thalassemia (disorder)"
"127040003","Sickle cell-hemoglobin SS disease (disorder)"
"127039000","Acquired hemoglobinopathy (disorder)"
"127038008","Hereditary hemoglobinopathy due to globin chain mutation (disorder)"
"124437004","Deficiency of glucose-6-phosphatase (disorder)"
"124340003","Deficiency of adenylate kinase (disorder)"
"124297004","Deficiency of hexokinase (disorder)"
"124134002","Deficiency of glucose-6-phosphate dehydrogenase (disorder)"
"123790009","Blood coagulation disorder with impaired clot retraction time (disorder)"
"123789000","Blood coagulation disorder with prolonged bleeding time (disorder)"
"123788008","Blood coagulation disorder with shortened bleeding time (disorder)"
"123787003","Blood coagulation disorder with prolonged coagulation time (disorder)"
"123786007","Blood coagulation disorder with shortened coagulation time (disorder)"
"123773003","Heterozygous hemoglobinopathy (disorder)"
"123772008","Homozygous hemoglobinopathy (disorder)"
"123728005","Recurrent bone marrow hyperplasia (disorder)"
"115963009","Regenerative anemia (disorder)"
"111589005","Dysfibrinogenemia (disorder)"
"111585004","Neutropenia associated with autoimmune disease (disorder)"
"111579006","Hereditary nonspherocytic hemolytic anemia due to glutathione synthetase deficiency (disorder)"
"111578003","Hereditary nonspherocytic hemolytic anemia due to aldolase A deficiency (disorder)"
"111577008","Anemia due to enzyme deficiency (disorder)"
"111576004","Acquired stomatocytosis (disorder)"
"111575000","Anemia due to membrane defect (disorder)"
"111199007","Purpura pigmentosa chronica (disorder)"
"105604006","Deficiency of naturally occurring coagulation factor inhibitor (disorder)"
"105601003","Quantitative disorder of neutrophils (disorder)"
"105599000","Anemia related to disturbed deoxyribonucleic acid synthesis (disorder)"
"95845002","Hereditary dysplasminogenemia (disorder)"
"95844003","Dysplasminogenemia (disorder)"
"95842004","Autosomal dominant deficiency of plasminogen (disorder)"
"95841006","Hereditary hypoplasminogenemia (disorder)"
"95840007","Hypoplasminogenemia (disorder)"
"95839005","Disorder involving the fibrinolytic system (disorder)"
"90935002","Hemophilia (disorder)"
"90501009","Erythrocytosis due to defective oxygen transport (disorder)"
"90175006","Secondary acquired sideroblastic anemia (disorder)"
"89810003","^A^gamma delta beta^0^ thalassemia (disorder)"
"89729000","Factor IX inhibitor disorder (disorder)"
"89655007","Congenital neutropenia (disorder)"
"89459006","Hereditary persistence of fetal hemoglobin linked to beta-globulin gene cluster (disorder)"
"89454001","Shwachman syndrome (disorder)"
"89112009","Aregenerative anemia (disorder)"
"88854002","Congenital hypoplastic anemia (disorder)"
"88776002","Hereditary factor V deficiency disease (disorder)"
"88540000","Factor XI deficiency, type I (disorder)"
"87994004","Xerocytosis (disorder)"
"87902006","Thrombocytopenia due to non-immune destruction (disorder)"
"87397002","von Willebrand disease, type IIA (disorder)"
"86859003","Glucose-6-phosphate dehydrogenase variant enzyme deficiency anemia (disorder)"
"86325007","Non megaloblastic anemia due to alcoholism (disorder)"
"86242003","alpha^+^ Thalassemia, deletion type (disorder)"
"86075001","Coagulation factor deficiency syndrome (disorder)"
"85422000","alpha^+^ Thalassemia, nondeletion type (disorder)"
"84260001","Hemoglobinopathy with cyanosis (disorder)"
"84188003","Thalassemia syndrome (disorder)"
"84048006","Familial multiple factor deficiency syndrome, type I (disorder)"
"82893001","Splenic atrophy (disorder)"
"82190001","Thrombocytopenia due to defective platelet production (disorder)"
"82003006","Glucose-6-phosphate dehydrogenase deficiency class IV variant anemia (disorder)"
"81783000","Familial multiple factor deficiency syndrome (disorder)"
"80963002","Glucose-6-phosphate dehydrogenase deficiency class V variant anemia (disorder)"
"80813006","Hemophilic arthropathy (disorder)"
"80141007","Hemoglobinopathy (disorder)"
